mode,approach,total_energy_kWh,total_cost_USD,total_co2_kg,nc_peak_kW,op_peak_kW,missed_h,shortfall_kWh
normal,A0,27.788890508820597,8.972886487979695,6.639648274932646,1.950097579566366,-0.0,0.0,0.0
normal,A1S,26.78849390991654,8.142480610631342,6.548222991402587,1.9617870657023226,0.0,0.0,0.0
normal,A2S,26.713058402193436,8.183127334934612,6.584883702697844,1.9222525269241564,0.0,0.0,0.0
