Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.7843,Digging,Traveling,0.0,0.0,4.9351,Digging,Traveling,0.0,0.0,4.8905,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,3.4832,Digging,Idle,-1.4764629285261767e-13,-3.691157321315442e-14,3.4832,Digging,Idle,0.0,0.0,5.4411,Digging,Traveling,-3.691157321315442e-14,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,-3.691157321315442e-14,4.8544,Digging,Idle,0.0,0.0,5.3389,Digging,Idle,-2.000000000000037,-2.0
4,08:45,0.0,2.0,4.4919,Digging,Idle,7.999999999999986,1.9999999999999596,0.0,Charging,Serving CEV,8.0,2.0,0.0,Charging,Serving CEV,-4.04121180963557e-14,0.0
5,09:00,0.0,2.0,4.7843,Digging,Idle,5.550210526315957,3.3875526315789486,0.0,Charging,Serving CEV,0.0,2.0,4.7653,Digging,Idle,1.3875526315789486,0.0
6,09:15,0.0,2.0,4.486,Traveling,Idle,0.0,3.3875526315789486,4.8277,Digging,Idle,7.999999999999997,3.999999999999999,0.0,Charging,Serving CEV,1.3875526315789486,1.9999999999999991
7,09:30,8.0,4.0,0.0264,Charging,Serving CEV,0.0,3.3875526315789486,4.6066,Traveling,Idle,4.669263157894736,5.167315789473683,0.7188,Charging,Serving CEV,-0.6124473684210514,1.1673157894736832
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,8.0,5.387552631578949,0.0264,Charging,Serving CEV,0.0,5.167315789473683,4.1464,Traveling,Idle,-0.6124473684210443,-0.8326842105263097
9,10:00,0.0,5.999999999999993,4.2582,Digging,Idle,0.0,5.387552631578949,3.0004,Loading/Swinging,Traveling,0.0,5.167315789473683,2.8,Loading/Swinging,Traveling,-0.6124473684210443,-0.8326842105263097
10,10:15,0.0,5.999999999999993,4.7425,Digging,Idle,0.0,5.387552631578949,5.3389,Digging,Charging (grid),0.0,5.167315789473683,4.7809,Digging,Charging (grid),-0.6124473684210443,-0.8326842105263097
