Time_Period,MCS_1_A0_kWh,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0,250.0
2,250.0,250.0,250.0
3,250.0,248.83868044286717,250.0
4,247.89473684210526,248.83868044286717,250.0
5,247.8947368421053,248.83868044286717,250.0
6,247.8947368421053,248.8386804428669,247.89473684210526
7,245.78947368421055,246.73341728497215,247.89473684210526
8,244.68975069252076,246.73341728497215,247.89473684210526
9,244.68975069252076,245.6134510235671,247.8947368420993
10,244.68975069252076,245.6134510235671,247.8947368420993
11,244.68975069252076,245.6134510235671,245.78947368420455
12,244.68975069252076,245.6134510235671,243.68421052629273
13,242.58448753462602,243.50818786567237,241.578947368398
14,242.58448753462602,243.50818786567237,241.578947368398
15,242.58448753462602,243.50818786567237,241.95144997124146
16,242.58448753462602,243.50818786567237,242.32395257408493
17,242.58448753462602,243.50818786567237,242.70579994242235
18,240.47922437673128,242.5852694051771,243.08764731075976
19,238.37396121883654,240.48000624728235,243.46949467909718
20,238.37396121883654,238.53412106930287,243.8513420474346
21,238.83710939398355,238.53412106930287,244.23318941577202
22,239.30025756913057,238.53412106930287,244.61503678410944
23,239.76340574427758,238.53412106930287,244.99688415244685
24,240.2265539194246,238.53412106930287,245.37873152078427
25,240.6897020945716,238.53412106930287,245.7605788891217
26,241.1528502697186,238.53412106930287,246.1424262574591
27,241.61599844486562,238.53412106930287,246.52427362579652
28,242.07914662001264,236.76715197901547,246.90612099413394
29,242.54229479515965,236.76715197901547,246.90612099413394
30,243.00544297030666,236.76715197901547,244.8008578362392
31,243.46859114545367,236.76715197901547,244.8008578362392
32,243.93173932060068,236.76715197901547,244.8008578362392
33,244.3948874957477,235.43979865255145,244.8008578362392
34,244.3948874957477,235.43979865255145,242.69559467834446
35,242.28962433785296,235.43979865255145,242.69559467834446
36,242.28962433785296,235.43979865255145,242.69559467834446
37,242.28962433785296,235.43979865255145,242.69559467834446
38,242.28962433785296,233.3345354946567,240.59033152044972
39,242.28962433785296,232.05816517049183,239.45021759396968
40,242.28962433785296,229.9529020125971,237.34495443607494
41,242.28962433785296,228.02561956428445,235.2396912781802
42,242.28962433785296,228.02561956428445,233.41604076461545
43,242.28962433785296,228.02561956428445,233.41604076461545
44,242.28962433785296,228.02561956428445,233.41604076461545
45,240.18436117995822,228.02561956428445,233.41604076461545
46,238.07909802206348,228.02561956428445,233.41604076461545
47,238.07909802206348,228.02561956428445,233.41604076461545
48,235.97383486416874,228.02561956428445,233.41604076461545
49,233.868571706274,228.02561956428445,233.41604076461545
50,233.83200660932107,228.02561956428445,233.41604076461545
51,231.72674345142633,228.02561956428445,233.41604076461545
52,229.6214802935316,228.02561956428445,233.41604076461545
53,229.6214802935316,228.02561956428445,233.41604076461545
54,230.0846284686786,228.5250373014598,233.79788813295286
55,230.5477766438256,229.02445503863515,234.17973550129028
56,231.01092481897263,229.5238727758105,234.5615828696277
57,231.47407299411964,230.02329051298585,234.94343023796512
58,231.93722116926665,230.5227082501612,235.32527760630254
59,232.40036934441366,231.02212598733655,235.70712497463995
60,232.86351751956067,231.5215437245119,236.08897234297737
61,233.32666569470769,232.02096146168725,236.4708197113148
62,233.7898138698547,232.5203791988626,236.8526670796522
63,234.2529620450017,233.01979693603795,237.23451444798962
64,234.71611022014872,233.5192146732133,237.61636181632704
65,235.17925839529573,234.0186324103887,237.78088421320268
66,235.64240657044274,234.5180501475641,238.1627315815401
67,236.10555474558976,235.01746788473952,238.54457894987752
68,236.56870292073677,235.51688562191492,238.92642631821494
69,237.03185109588378,236.01630335909033,239.30827368655235
70,237.4949992710308,236.51572109626574,239.69012105488977
71,237.9581474461778,237.01513883344114,240.0719684232272
72,238.42129562132482,237.51455657061655,240.4538157915646
73,238.88444379647183,238.01397430779195,240.83566315990203
74,239.34759197161884,238.51339204496736,241.21751052823944
75,239.81074014676585,239.01280978214277,241.59935789657686
76,240.27388832191286,239.51222751931817,241.98120526491428
77,240.73703649705988,240.01164525649358,242.3630526332517
78,241.2001846722069,240.511062993669,242.74490000158912
79,241.6633328473539,241.0104807308444,243.12674736992653
80,242.1264810225009,241.5098984680198,243.50859473826395
81,242.58962919764792,242.0093162051952,243.89044210660137
82,243.05277737279494,242.5087339423706,244.2722894749388
83,243.51592554794195,243.00815167954602,244.6541368432762
84,243.97907372308896,243.50756941672142,245.03598421161362
85,244.44222189823597,244.00698715389683,245.41783157995104
86,244.90537007338298,244.50640489107224,245.79967894828846
87,245.36851824853,245.00582262824764,246.18152631662588
88,245.831666423677,245.50524036542305,246.5633736849633
89,246.29481459882402,246.00465810259846,246.9452210533007
90,246.75796277397103,246.50407583977216,247.3270684216381
91,247.22111094911804,247.00349357694756,247.7089157899755
92,247.68425912426505,247.50291131412294,248.0907631583129
93,248.14740729941207,248.00232905129835,248.4726105266503
94,248.61055547455908,248.50174678847375,248.85445789498772
95,249.0737036497061,249.00116452564916,249.23630526332514
96,249.536851824853,249.5005822628246,249.61815263166258
97,250.0,250.0,250.0
