Time_Interval,Time_Period,Start_Time_Label,End_Time_Label,MCS_1_Charging_kW,MCS_1_Discharging_kW,MCS_1_Traveling_kW,MCS_1_SOE_Start_kWh,MCS_1_SOE_End_kWh,CEV_1_Working_kW,CEV_1_SOE_Start_kWh,CEV_1_SOE_End_kWh
43,43,18:30,18:45,-0.0,0.0,0.0,219.94801785764886,219.94801785764886,0.0,14.8,14.8
44,44,18:45,19:00,-0.0,0.0,0.0,219.94801785764886,219.94801785764886,0.0,14.8,14.8
45,45,19:00,19:15,-0.0,0.0,0.0,219.94801785764886,219.94801785764886,0.0,14.8,14.8
46,46,19:15,19:30,-0.0,0.0,0.0,219.94801785764886,219.94801785764886,0.0,14.8,14.8
47,47,19:30,19:45,-0.0,0.0,0.0,219.94801785764886,219.94801785764886,0.0,14.8,14.8
48,48,19:45,20:00,-0.0,0.0,0.0,219.94801785764886,219.94801785764886,0.0,14.8,14.8
49,49,20:00,20:15,-0.0,0.0,0.0,219.94801785764886,219.94801785764886,0.0,14.8,14.8
50,50,20:15,20:30,-0.0,0.0,0.0,219.94801785764886,219.94801785764886,0.0,14.8,14.8
51,51,20:30,20:45,-0.0,0.0,0.0,219.94801785764886,219.94801785764886,0.0,14.8,14.8
52,52,20:45,21:00,0.0,0.0,0.0,219.94801785764886,219.94801785764886,0.0,14.8,14.8
53,53,21:00,21:15,2.875787764818286,0.0,-2.2648549702353193e-14,219.94801785764886,220.6310174517932,0.0,14.8,14.8
54,54,21:15,21:30,2.875787764818286,0.0,-2.2648549702353193e-14,220.6310174517932,221.31401704593756,0.0,14.8,14.8
55,55,21:30,21:45,2.875787764818286,0.0,9.103828801926284e-14,221.31401704593756,221.99701664008188,0.0,14.8,14.8
56,56,21:45,22:00,2.875787764818286,0.0,9.103828801926284e-14,221.99701664008188,222.6800162342262,0.0,14.8,14.8
57,57,22:00,22:15,2.875787764818286,0.0,-3.637090628672013e-13,222.6800162342262,223.36301582837064,0.0,14.8,14.8
58,58,22:15,22:30,2.875787764818286,0.0,-2.2648549702353193e-14,223.36301582837064,224.04601542251498,0.0,14.8,14.8
59,59,22:30,22:45,2.875787764818286,0.0,9.103828801926284e-14,224.04601542251498,224.7290150166593,0.0,14.8,14.8
60,60,22:45,23:00,2.875787764818286,0.0,9.103828801926284e-14,224.7290150166593,225.41201461080362,0.0,14.8,14.8
61,61,23:00,23:15,2.875787764818286,0.0,9.103828801926284e-14,225.41201461080362,226.09501420494794,0.0,14.8,14.8
62,62,23:15,23:30,2.875787764818286,0.0,9.103828801926284e-14,226.09501420494794,226.77801379909226,0.0,14.8,14.8
63,63,23:30,23:45,2.875787764818286,0.0,9.103828801926284e-14,226.77801379909226,227.46101339323658,0.0,14.8,14.8
64,64,23:45,00:00,2.8757877648171006,0.0,1.021405182655144e-13,227.46101339323658,228.14401298738062,0.0,14.8,14.8
65,65,00:00,00:15,2.875787764818286,0.0,9.103828801926284e-14,228.14401298738062,228.82701258152494,0.0,14.8,14.8
66,66,00:15,00:30,2.875787764818286,0.0,9.103828801926284e-14,228.82701258152494,229.51001217566926,0.0,14.8,14.8
67,67,00:30,00:45,2.875787764818286,0.0,9.103828801926284e-14,229.51001217566926,230.19301176981358,0.0,14.8,14.8
68,68,00:45,01:00,2.875787764818286,0.0,9.103828801926284e-14,230.19301176981358,230.8760113639579,0.0,14.8,14.8
69,69,01:00,01:15,2.875787764818286,0.0,9.103828801926284e-14,230.8760113639579,231.55901095810222,0.0,14.8,14.8
70,70,01:15,01:30,2.875787764818286,0.0,9.103828801926284e-14,231.55901095810222,232.24201055224654,0.0,14.8,14.8
71,71,01:30,01:45,2.875787764818286,0.0,9.103828801926284e-14,232.24201055224654,232.92501014639086,0.0,14.8,14.8
72,72,01:45,02:00,2.875787764818286,0.0,9.103828801926284e-14,232.92501014639086,233.60800974053518,0.0,14.8,14.8
73,73,02:00,02:15,2.875787764818286,0.0,9.103828801926284e-14,233.60800974053518,234.2910093346795,0.0,14.8,14.8
74,74,02:15,02:30,2.875787764818286,0.0,9.103828801926284e-14,234.2910093346795,234.97400892882382,0.0,14.8,14.8
75,75,02:30,02:45,2.875787764818286,0.0,9.103828801926284e-14,234.97400892882382,235.65700852296814,0.0,14.8,14.8
76,76,02:45,03:00,2.875787764818286,0.0,9.103828801926284e-14,235.65700852296814,236.34000811711246,0.0,14.8,14.8
77,77,03:00,03:15,2.875787764818286,0.0,9.103828801926284e-14,236.34000811711246,237.02300771125678,0.0,14.8,14.8
