Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,5.1226,Digging,Traveling,0.0,0.0,3.4832,Digging,Traveling,0.0
2,08:15,5.392210526316336,1.348052631579084,0.4689,Charging,Serving CEV,0.0,0.0,4.9634,Digging,Idle,-1.348052631579084
3,08:30,0.0,1.348052631579084,5.3659,Digging,Idle,0.0,0.0,5.1226,Digging,Idle,-1.348052631579084
4,08:45,0.0,1.348052631579084,4.7425,Digging,Idle,0.0,0.0,4.2907,Digging,Idle,-1.348052631579084
5,09:00,0.0,1.348052631579084,4.2026,Digging,Idle,8.0,2.0,0.4879,Charging,Serving CEV,0.651947368420916
6,09:15,0.0,1.348052631579084,6.1076,Traveling,Idle,0.0,2.0,4.5726,Traveling,Idle,0.651947368420916
7,09:30,7.999999999999988,3.3480526315790806,0.4689,Charging,Serving CEV,8.0,4.0,0.5059,Charging,Serving CEV,0.6519473684209194
8,09:45,8.0,5.348052631579081,0.0,Charging,Serving CEV,7.817157894777619,5.954289473694405,0.0,Charging,Serving CEV,0.6062368421153241
9,10:00,0.0,5.348052631579081,4.7809,Digging,Traveling,0.0,5.954289473694405,3.4361,Loading/Swinging,Traveling,0.6062368421153241
10,10:15,0.0,5.348052631579081,4.7809,Digging,Charging (grid),0.0,5.954289473694405,4.4919,Digging,Charging (grid),0.6062368421153241
11,10:30,0.0,5.348052631579081,4.7843,Digging,Charging (grid),0.0,5.954289473694405,5.4411,Digging,Charging (grid),0.6062368421153241
12,10:45,0.0,5.348052631579081,4.7809,Digging,Charging (grid),0.0,5.954289473694405,5.3389,Digging,Charging (grid),0.6062368421153241
13,11:00,0.0,5.348052631579081,0.1325,Idle,Charging (grid),0.0,5.954289473694405,0.0262,Idle,Charging (grid),0.6062368421153241
14,11:15,0.0,5.348052631579081,4.7095,Traveling,Charging (grid),0.0,5.954289473694405,4.6066,Traveling,Charging (grid),0.6062368421153241
15,11:30,0.0,5.348052631579081,2.5796,Loading/Swinging,Charging (grid),0.0,5.954289473694405,4.7425,Digging,Charging (grid),0.6062368421153241
16,11:45,0.0,5.348052631579081,4.8277,Digging,Charging (grid),0.0,5.954289473694405,4.9634,Digging,Charging (grid),0.6062368421153241
17,12:00,0.0,5.348052631579081,0.0,,Charging (grid),0.0,5.954289473694405,0.0,,Charging (grid),0.6062368421153241
18,12:15,0.0,5.348052631579081,0.0,,Charging (grid),0.0,5.954289473694405,0.0,,Charging (grid),0.6062368421153241
19,12:30,0.0,5.348052631579081,0.0,,Charging (grid),0.0,5.954289473694405,0.0,,Charging (grid),0.6062368421153241
20,12:45,0.0,5.348052631579081,0.0,,Charging (grid),0.0,5.954289473694405,0.0,,Charging (grid),0.6062368421153241
21,13:00,0.0,5.348052631579081,0.0,,Charging (grid),0.0,5.954289473694405,0.0,,Charging (grid),0.6062368421153241
22,13:15,0.0,5.348052631579081,0.0,,Traveling,0.0,5.954289473694405,0.0,,Traveling,0.6062368421153241
23,13:30,8.0,7.348052631579081,0.0,Charging,Serving CEV,8.0,7.954289473694405,0.0,Charging,Serving CEV,0.6062368421153241
