Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,250.0
4,247.93601108033243,250.0
5,247.93601108033243,247.89473684210526
6,247.93601108033243,247.89473684210526
7,245.83074792243767,245.7894736842104
8,245.83074792243767,245.7894736842104
9,243.72548476454293,243.68421052631567
10,243.72548476454293,243.68421052631567
11,243.72548476454293,243.68421052631567
12,243.72548476454293,243.68421052631567
13,241.6202216066482,241.57894736842093
14,241.6202216066482,241.57894736842093
15,241.6202216066482,242.0016354566439
16,241.6202216066482,242.43171760652857
17,241.6202216066482,242.86238555997497
18,239.89666423676917,243.29560257453662
19,237.8821146252789,243.72985359753886
20,237.8821146252789,244.1641046205411
21,238.35139003850142,244.59835564354336
22,238.82066545172395,245.0326066665456
23,239.2899408649465,245.46714504166027
24,239.75921627816902,245.46714504166027
25,240.22849169139155,243.36188188376553
26,240.6977671046141,243.36188188376553
27,241.16723370788606,243.36188188376553
28,241.63670031115802,243.36188188376553
29,242.10616691443,243.36188188376553
30,242.57563351770196,241.2566187258708
31,243.04510012097393,241.2566187258708
32,243.52141051887693,241.2566187258708
33,243.52141051887693,240.64071901814233
34,241.4161473609822,240.64071901814233
35,241.4161473609822,240.64071901814233
36,241.4161473609822,240.64071901814233
37,241.4161473609822,240.64071901814233
38,239.31088420308745,238.5354558602476
39,238.9341529011484,236.43019270235285
40,236.8487177065136,234.32492954445812
41,234.8532142957049,232.21966638656338
42,232.74795113781016,230.11440322866864
43,230.64268797991542,228.59623671602836
44,228.86405796552586,228.59623671602836
45,228.86405796552586,228.59623671602836
46,228.86405796552586,228.59623671602836
47,228.86405796552586,228.59623671602836
48,228.86405796552586,228.59623671602836
49,228.86405796552586,228.59623671602836
50,228.86405796552586,228.59623671602836
51,228.86405796552586,228.59623671602836
52,228.86405796552586,228.59623671602836
53,228.86405796552586,228.59623671602836
54,229.34442028449118,229.08268588157316
55,229.8247826034565,229.56913504711795
56,230.30514492242182,230.05558421266275
57,230.78550724138714,230.54203337820755
58,231.26586956035246,231.02848254375235
59,231.74623187931778,231.51493170929714
60,232.2265941982831,232.00138087484194
61,232.70695651724841,232.48783004038674
62,233.18731883621373,232.97427920593154
63,233.66768115517905,233.46072837147634
64,234.14804347414437,233.94717753702113
65,234.62840579310972,234.43362670256607
66,235.10876811207507,234.920075868111
67,235.58913043104042,235.40652503365595
68,236.06949275000576,235.8929741992009
69,236.5498550689711,236.37942336474583
70,237.03021738793646,236.86587253029077
71,237.5105797069018,237.3523216958357
72,237.99094202586716,237.83877086138065
73,238.4713043448325,238.3252200269256
74,238.95166666379785,238.81166919247053
75,239.4320289827632,239.29811835801547
76,239.91239130172855,239.7845675235604
77,240.3927536206939,240.27101668910535
78,240.87311593965924,240.7574658546503
79,241.3534782586246,241.24391502019523
80,241.83384057758994,241.73036418574017
81,242.3142028965553,242.2168133512851
82,242.79456521552063,242.70326251683005
83,243.27492753448598,243.189711682375
84,243.75528985345133,243.67616084791993
85,244.23565217241668,244.16261001346487
86,244.71601449138203,244.6490591790098
87,245.19637681034737,245.13550834455475
88,245.67673912931272,245.6219575100997
89,246.15710144827807,246.10840667564463
90,246.63746376724256,246.5948558411854
91,247.1178260862079,247.08130500673033
92,247.59818840517326,247.56775417227524
93,248.0785507241386,248.05420333782018
94,248.55891304310396,248.54065250336515
95,249.0392753620693,249.0271016689101
96,249.51963768103465,249.51355083445503
97,250.0,250.0
