Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.8905,Digging,Traveling,0.0,0.0,5.1226,Digging,Traveling,0.0,0.0,4.8277,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,5.2098,Digging,Idle,5.392210526316336,1.348052631579084,1.3131,Charging,Serving CEV,0.0,0.0,4.9351,Digging,Traveling,1.348052631579084,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,1.348052631579084,4.8277,Digging,Idle,0.0,0.0,4.2907,Digging,Idle,-0.651947368420916,-2.0
4,08:45,0.0,2.0,4.7809,Digging,Idle,0.0,1.348052631579084,4.9351,Digging,Idle,0.0,0.0,4.7425,Digging,Idle,-0.651947368420916,-2.0
5,09:00,0.0,2.0,5.2098,Digging,Idle,8.0,3.348052631579084,0.2481,Charging,Serving CEV,8.0,2.0,0.7188,Charging,Serving CEV,1.3480526315790842,0.0
6,09:15,0.0,2.0,4.6559,Traveling,Idle,0.0,3.348052631579084,4.9351,Digging,Idle,0.0,2.0,4.486,Traveling,Idle,1.3480526315790842,0.0
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,8.0,5.348052631579084,0.0,Charging,Serving CEV,8.0,4.0,0.4689,Charging,Serving CEV,1.3480526315790842,0.0
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,0.0,5.348052631579084,4.5117,Traveling,Idle,8.0,6.0,0.0,Charging,Serving CEV,-0.6519473684209087,7.105427357601002e-15
9,10:00,0.0,5.999999999999993,4.2026,Digging,Idle,0.0,5.348052631579084,5.3389,Digging,Idle,0.0,6.0,4.4919,Digging,Traveling,-0.6519473684209087,7.105427357601002e-15
10,10:15,0.0,5.999999999999993,5.3389,Digging,Idle,0.0,5.348052631579084,3.9497,Loading/Swinging,Idle,0.0,6.0,3.4832,Digging,Charging (grid),-0.6519473684209087,7.105427357601002e-15
