Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,250.0
4,250.0,250.0
5,250.0,250.0
6,247.89473684210526,247.89473684210526
7,247.89473684210526,247.89473684210526
8,247.8947368421052,245.78947368421052
9,246.95872576177288,245.78947368421052
10,244.85346260387814,246.02659580802182
11,244.85346260387814,246.47773310285461
12,244.85346260387814,246.93997512820812
13,242.79164601253822,247.40221715356162
14,242.79164601253822,247.86445917891513
15,242.79164601253822,248.32670120426866
16,242.79164601253822,248.58222333549477
17,242.79164601253822,249.04446536084825
18,240.68638285464348,249.51022503250428
19,238.6772540879828,249.51022503250428
20,238.6772540879828,247.40496187460954
21,239.13258469145617,245.2996987167148
22,239.58791529492956,245.2996987167148
23,240.04324589840294,243.19443555882006
24,240.49857650187633,241.46722977115667
25,240.9539071053497,239.36196661326193
26,241.4092377088231,239.36196661326193
27,241.86456831229648,239.36196661326193
28,242.3211083340524,239.36196661326193
29,242.78554874588127,239.36196661326193
30,243.24998915771013,237.2567034553672
31,243.714429569539,237.2567034553672
32,244.17886998136785,237.2567034553672
33,244.6433103931967,237.2567034553672
34,244.6433103931967,235.15144029747245
35,242.53804723530197,233.0461771395777
36,242.53804723530197,233.0461771395777
37,240.91232271055557,233.0461771395777
38,238.80705955266083,230.94091398168297
39,236.8908511481461,228.86786190221508
40,234.78558799025137,228.86786190221508
41,232.68032483235663,228.86786190221508
42,230.89752139658316,228.86786190221508
43,230.89752139658316,228.86786190221508
44,230.89752139658316,228.86786190221508
45,230.89752139658316,228.86786190221508
46,230.89752139658316,228.86786190221508
47,230.89752139658316,228.86786190221508
48,230.89752139658316,228.86786190221508
49,230.89752139658316,228.86786190221508
50,230.89752139658316,228.86786190221508
51,230.89752139658316,228.86786190221508
52,230.89752139658316,228.86786190221508
53,230.89752139658316,228.86786190221508
54,231.36196180841202,229.34813776807383
55,231.82640222024088,229.82841363393257
56,232.29084263206974,230.3086894997913
57,232.7552830438986,230.78896536565006
58,233.21972345572746,231.2692412315088
59,233.68416386755632,231.74951709736754
60,234.14860427938518,232.2297929632263
61,234.61304469121404,232.71006882908503
62,234.61304469121404,233.19034469494378
63,235.0774851030429,233.67062056080252
64,235.1379068214768,234.15089642666126
65,235.1379068214768,234.63117229252006
66,235.60234723330566,235.11144815837886
67,236.06678764513453,235.59172402423766
68,236.53122805696339,236.07199989009646
69,236.99566846879225,236.55227575595526
70,237.4601088806211,237.03255162181406
71,237.92454929244997,237.51282748767287
72,238.38898970427883,237.99310335353167
73,238.8534301161077,238.47337921939047
74,239.31787052793655,238.95365508524927
75,239.7823109397654,239.43393095110807
76,240.24675135159427,239.91420681696687
77,240.71119176342313,240.39448268282567
78,241.175632175252,240.87475854868447
79,241.64007258708085,241.35503441454327
80,242.1045129989097,241.83531028040207
81,242.56895341073857,242.31558614626087
82,243.03339382256743,242.79586201211967
83,243.4978342343963,243.27613787797847
84,243.96227464622515,243.75641374383727
85,244.42671505805401,244.23668960969607
86,244.89115546988288,244.71696547555487
87,245.35559588171174,245.19724134141367
88,245.8200362935406,245.67751720727247
89,246.28447670536946,246.15779307313127
90,246.74891711719806,246.6380689389883
91,247.2133575290269,247.1183448048471
92,247.67779794085575,247.59862067070594
93,248.1422383526846,248.07889653656474
94,248.60667876451342,248.55917240242354
95,249.07111917634228,249.03944826828237
96,249.53555958817114,249.51972413414117
97,250.0,250.0
