Time_Period,Clock,A1S_Charging_kW,A1S_Discharging_kW,A2S_Charging_kW,A2S_Discharging_kW
1,08:00,0.0,0.0,0.0,0.0
2,08:15,0.0,0.0,0.0,0.0
3,08:30,0.0,0.0,0.0,0.0
4,08:45,0.0,0.0,0.0,0.0
5,09:00,0.0,4.354315789473693,0.0,8.0
6,09:15,0.0,0.0,0.0,0.0
7,09:30,0.0,1.0800249583553523e-12,0.0,0.0
8,09:45,0.0,0.0,0.0,8.0
9,10:00,0.0,8.0,0.0,8.0
10,10:15,0.0,8.0,0.0,0.0
11,10:30,0.0,0.0,0.0,0.0
12,10:45,0.0,7.999999999999999,0.0,8.000000000000016
13,11:00,0.0,0.0,0.0,0.0
14,11:15,0.0,0.0,1.8121701766598044,0.0
15,11:30,0.0,0.0,1.8295765073943835,0.0
16,11:45,0.0,0.0,1.8473039442230703,0.0
17,12:00,0.0,8.0,1.8473039442230703,0.0
18,12:15,0.0,5.7086149584476065,1.8473039442230703,0.0
19,12:30,0.0,0.0,1.857875075820392,0.0
20,12:45,1.9004223614532108,0.0,1.915792637049065,0.0
21,13:00,1.9004223614532108,0.0,1.915792637049065,0.0
22,13:15,1.9004223614532134,0.0,1.915792637049065,0.0
23,13:30,1.9004223614532123,0.0,0.0,0.0
24,13:45,1.9004223614532134,0.0,0.0,7.462295619298258
25,14:00,1.9004223614532114,0.0,0.0,0.0
26,14:15,1.9129183235353768,0.0,0.0,0.0
27,14:30,1.926294034280386,0.0,0.0,0.0
28,14:45,1.926294034280386,0.0,0.0,0.0
29,15:00,1.9385188483932312,0.0,0.0,8.0
30,15:15,1.9385188483932312,0.0,0.0,0.0
31,15:30,1.9385188483932312,0.0,0.0,0.0
32,15:45,1.9385188483932312,0.0,0.0,0.0
33,16:00,0.0,0.0,0.0,0.0
34,16:15,0.0,8.0,0.0,8.0
35,16:30,0.0,0.0,0.0,0.0
36,16:45,0.0,0.0,0.0,0.0
37,17:00,0.0,5.880388686397516,0.0,8.0
38,17:15,0.0,7.690505858610656,0.0,8.0
39,17:30,0.0,8.0,0.0,8.0
40,17:45,0.0,7.1741839021783855,0.0,8.0
41,18:00,0.0,8.000000000000002,0.0,8.0
42,18:15,0.0,7.201358741990612,0.0,0.0
43,18:30,0.0,0.0,-0.0,0.0
44,18:45,0.0,0.0,-0.0,0.0
45,19:00,0.0,0.0,-0.0,0.0
46,19:15,0.0,0.0,-0.0,0.0
47,19:30,0.0,0.0,-0.0,0.0
48,19:45,0.0,0.0,-0.0,0.0
49,20:00,-0.0,0.0,-0.0,0.0
50,20:15,-0.0,0.0,-0.0,0.0
51,20:30,-0.0,0.0,-0.0,0.0
52,20:45,0.0,0.0,0.0,0.0
53,21:00,1.9385188483932312,0.0,2.0224201205544468,0.0
54,21:15,1.9385188483932312,0.0,2.0224201205544468,0.0
55,21:30,1.9385188483932312,0.0,2.0224201205544468,0.0
56,21:45,1.9385188483932312,0.0,2.0224201205544468,0.0
57,22:00,1.9385188483932312,0.0,2.0224201205544468,0.0
58,22:15,1.9385188483932312,0.0,2.0224201205544468,0.0
59,22:30,1.9385188483932312,0.0,2.0224201205544468,0.0
60,22:45,1.7026347493279894,0.0,2.0224201205544468,0.0
61,23:00,0.0,0.0,2.0224201205544468,0.0
62,23:15,1.9385188483932505,0.0,2.0224201205544468,0.0
63,23:30,0.0,0.0,2.0224201205544468,0.0
64,23:45,0.0,0.0,2.0224201205543393,0.0
65,00:00,1.9385188483932505,0.0,2.0224201205544468,0.0
66,00:15,1.9385188483932505,0.0,2.0224201205544468,0.0
67,00:30,1.9385188483932505,0.0,2.0224201205544468,0.0
68,00:45,1.9385188483932505,0.0,2.0224201205544468,0.0
69,01:00,1.9385188483932505,0.0,2.0224201205544468,0.0
70,01:15,1.9385188483932505,0.0,2.0224201205544468,0.0
71,01:30,1.9385188483932505,0.0,2.0224201205544468,0.0
72,01:45,1.9385188483932505,0.0,2.0224201205544468,0.0
73,02:00,1.9385188483932505,0.0,2.0224201205544468,0.0
74,02:15,1.9385188483932505,0.0,2.0224201205544468,0.0
75,02:30,1.9385188483932505,0.0,2.0224201205544468,0.0
76,02:45,1.9385188483932505,0.0,2.0224201205544468,0.0
77,03:00,1.9385188483932505,0.0,2.0224201205544468,0.0
78,03:15,1.9385188483932505,0.0,2.0224201205544468,0.0
79,03:30,1.9385188483932505,0.0,2.0224201205544468,0.0
80,03:45,1.9385188483932505,0.0,2.0224201205544468,0.0
81,04:00,1.9385188483932505,0.0,2.0224201205544468,0.0
82,04:15,1.9385188483932505,0.0,2.0224201205544468,0.0
83,04:30,1.9385188483932505,0.0,2.0224201205544468,0.0
84,04:45,1.9385188483932505,0.0,2.0224201205544468,0.0
85,05:00,1.9385188483932505,0.0,2.0224201205544468,0.0
86,05:15,1.9385188483932505,0.0,2.0224201205544468,0.0
87,05:30,1.9385188483932505,0.0,2.0224201205544468,0.0
88,05:45,1.9385188483932505,0.0,2.0224201205544468,0.0
89,06:00,1.9385188483927422,0.0,2.0224201205542722,0.0
90,06:15,1.9385188483932247,0.0,2.022420120554504,0.0
91,06:30,1.9385188483932285,0.0,2.022420120554212,0.0
92,06:45,1.9385188483932323,0.0,2.0224201205545,0.0
93,07:00,1.9385188483932358,0.0,2.0224201205545485,0.0
94,07:15,1.9385188483932396,0.0,2.022420120554388,0.0
95,07:30,1.9385188483932434,0.0,2.0224201205546017,0.0
96,07:45,1.938518848393247,0.0,2.022420120554575,0.0
