Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.8905,Digging,Traveling,0.0,0.0,4.5629,Digging,Idle,0.0
2,08:15,0.0,0.0,4.8905,Digging,Idle,0.0,0.0,3.4832,Digging,Traveling,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,0.0,4.78,Digging,Idle,-2.0
4,08:45,0.0,2.0,5.3659,Digging,Idle,0.0,0.0,3.7992,Loading/Swinging,Idle,-2.0
5,09:00,0.0,2.0,4.2026,Digging,Idle,8.0,2.0,0.5059,Charging,Serving CEV,0.0
6,09:15,0.0,2.0,4.5506,Traveling,Idle,0.0,2.0,4.6483,Traveling,Idle,0.0
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,7.999999999883592,3.999999999970898,0.0,Charging,Serving CEV,-2.9102054099894303e-11
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,0.0,3.999999999970898,4.7653,Digging,Idle,-2.000000000029095
9,10:00,0.0,5.999999999999993,4.2026,Digging,Idle,0.0,3.999999999970898,4.7843,Digging,Idle,-2.000000000029095
10,10:15,0.0,5.999999999999993,4.9351,Digging,Idle,0.0,3.999999999970898,4.3319,Loading/Swinging,Idle,-2.000000000029095
11,10:30,0.0,5.999999999999993,4.8277,Digging,Idle,0.0,3.999999999970898,4.7425,Digging,Idle,-2.000000000029095
12,10:45,8.0,7.999999999999993,0.1325,Charging,Serving CEV,8.0,5.999999999970898,0.0,Charging,Serving CEV,-2.000000000029095
13,11:00,0.0,7.999999999999993,3.4832,Digging,Idle,0.0,5.999999999970898,4.2765,Traveling,Traveling,-2.000000000029095
14,11:15,0.0,7.999999999999993,4.7095,Traveling,Idle,0.0,5.999999999970898,4.8544,Digging,Charging (grid),-2.000000000029095
15,11:30,0.0,7.999999999999993,4.4919,Digging,Idle,0.0,5.999999999970898,4.7843,Digging,Charging (grid),-2.000000000029095
16,11:45,0.0,7.999999999999993,4.7843,Digging,Idle,0.0,5.999999999970898,2.4016,Loading/Swinging,Charging (grid),-2.000000000029095
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,0.0,5.999999999970898,0.0,,Charging (grid),-4.000000000029095
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,0.0,5.999999999970898,0.0,,Charging (grid),-6.000000000029095
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,5.999999999970898,0.0,,Charging (grid),-6.000000000029095
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.999999999970898,0.0,,Charging (grid),-6.000000000029095
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.999999999970898,0.0,,Charging (grid),-6.000000000029095
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.999999999970898,0.0,,Charging (grid),-6.000000000029095
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.999999999970898,0.0,,Traveling,-6.000000000029095
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),8.0,7.999999999970898,0.0,Charging,Serving CEV,-4.000000000029095
25,14:00,0.0,11.999999999999993,4.2582,Digging,Charging (grid),0.0,7.999999999970898,4.2907,Digging,Idle,-4.000000000029095
26,14:15,0.0,11.999999999999993,4.9351,Digging,Charging (grid),0.0,7.999999999970898,4.2765,Traveling,Idle,-4.000000000029095
27,14:30,0.0,11.999999999999993,6.1076,Traveling,Charging (grid),0.0,7.999999999970898,5.3659,Digging,Idle,-4.000000000029095
28,14:45,0.0,11.999999999999993,3.0004,Loading/Swinging,Charging (grid),0.0,7.999999999970898,5.3659,Digging,Idle,-4.000000000029095
29,15:00,0.0,11.999999999999993,0.0,Idle,Charging (grid),7.55423293299901,9.88855823322065,0.7188,Charging,Serving CEV,-2.1114417667793433
30,15:15,0.0,11.999999999999993,5.8726,Loading/Swinging,Charging (grid),0.0,9.88855823322065,4.7809,Digging,Idle,-2.1114417667793433
31,15:30,0.0,11.999999999999993,5.8726,Loading/Swinging,Charging (grid),0.0,9.88855823322065,5.8726,Loading/Swinging,Idle,-2.1114417667793433
32,15:45,0.0,11.999999999999993,3.4361,Loading/Swinging,Charging (grid),7.575253604467774,11.782371634337593,0.0,Charging,Serving CEV,-0.2176283656623994
33,16:00,0.0,11.999999999999993,5.3956,Traveling,Traveling,5.763823418147204,13.223327488874395,0.061,Charging,Serving CEV,1.2233274888744017
34,16:15,8.0,13.999999999999993,0.0,Charging,Serving CEV,0.0,13.223327488874395,4.6176,Traveling,Idle,-0.7766725111255983
35,16:30,0.0,13.999999999999993,3.4361,Loading/Swinging,Idle,0.0,13.223327488874395,3.2655,Loading/Swinging,Idle,-0.7766725111255983
36,16:45,0.0,13.999999999999993,3.7992,Loading/Swinging,Idle,0.0,13.223327488874395,3.7992,Loading/Swinging,Idle,-0.7766725111255983
37,17:00,5.799411961722543,15.449852990430628,0.0,Charging,Serving CEV,8.0,15.223327488874395,0.0,Charging,Serving CEV,-0.22652550155623352
38,17:15,0.0,15.449852990430628,0.0,,Idle,8.0,17.223327488874396,0.0,Charging,Serving CEV,1.7734744984437683
39,17:30,0.0,15.449852990430628,0.0,,Idle,8.0,19.223327488874396,0.0,Charging,Serving CEV,3.7734744984437683
40,17:45,8.0,17.449852990430628,0.0,Charging,Serving CEV,8.0,21.223327488874396,0.0,Charging,Serving CEV,3.7734744984437683
41,18:00,8.0,19.449852990430628,0.0,Charging,Serving CEV,8.0,23.223327488874396,0.0,Charging,Serving CEV,3.7734744984437683
42,18:15,8.0,21.449852990430628,0.0,Charging,Serving CEV,6.0676031340895,24.74022827239677,0.0,Charging,Serving CEV,3.290375281966142
43,18:30,8.0,23.449852990430628,0.0,Charging,Serving CEV,0.0,24.74022827239677,0.0,,Idle,1.290375281966142
44,18:45,8.0,25.449852990430628,0.0,Charging,Serving CEV,0.0,24.74022827239677,0.0,,Traveling,-0.709624718033858
45,19:00,0.0,25.449852990430628,0.0,,Idle,0.0,24.74022827239677,0.0,,Idle,-0.709624718033858
46,19:15,0.0,25.449852990430628,0.0,,Traveling,0.0,24.74022827239677,0.0,,Idle,-0.709624718033858
47,19:30,0.0,25.449852990430628,0.0,,Idle,0.0,24.74022827239677,0.0,,Idle,-0.709624718033858
48,19:45,0.0,25.449852990430628,0.0,,Idle,0.0,24.74022827239677,0.0,,Idle,-0.709624718033858
49,20:00,0.0,25.449852990430628,0.0,,Idle,0.0,24.74022827239677,0.0,,Idle,-0.709624718033858
50,20:15,0.0,25.449852990430628,0.0,,Idle,0.0,24.74022827239677,0.0,,Idle,-0.709624718033858
51,20:30,0.0,25.449852990430628,0.0,,Idle,0.0,24.74022827239677,0.0,,Idle,-0.709624718033858
52,20:45,0.0,25.449852990430628,0.0,,Idle,0.0,24.74022827239677,0.0,,Idle,-0.709624718033858
53,21:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.74022827239677,0.0,,Charging (grid),-0.709624718033858
54,21:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.74022827239677,0.0,,Charging (grid),-0.709624718033858
