Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,5.1226,Digging,Traveling,0.0,0.0,4.9634,Digging,Traveling,0.0,0.0,4.4919,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,4.8544,Digging,Idle,4.358842105263168,1.089710526315792,0.0,Charging,Serving CEV,0.0,0.0,4.8905,Digging,Idle,1.089710526315792,0.0
3,08:30,8.0,2.0,1.3131,Charging,Serving CEV,0.0,1.089710526315792,4.7843,Digging,Idle,0.0,0.0,4.8905,Digging,Traveling,-0.910289473684208,-2.0
4,08:45,0.0,2.0,4.2026,Digging,Idle,0.0,1.089710526315792,4.9634,Digging,Idle,0.0,0.0,4.7809,Digging,Idle,-0.910289473684208,-2.0
5,09:00,0.0,2.0,4.7653,Digging,Idle,8.0,3.089710526315792,0.2629,Charging,Serving CEV,8.0,2.0,0.0,Charging,Serving CEV,1.089710526315792,0.0
6,09:15,0.0,2.0,4.5117,Traveling,Idle,0.0,3.089710526315792,4.4919,Digging,Idle,0.0,2.0,4.4502,Traveling,Idle,1.089710526315792,0.0
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,0.0,3.089710526315792,4.617,Traveling,Idle,8.00000000000033,4.000000000000083,0.0,Charging,Serving CEV,-0.910289473684208,8.260059303211165e-14
8,09:45,7.999999999999972,5.999999999999993,0.061,Charging,Serving CEV,7.999999999999978,5.089710526315787,0.0,Charging,Serving CEV,7.516197874712446,5.879049468678194,0.0264,Charging,Serving CEV,-0.9102894736842062,-0.12095053132179867
9,10:00,0.0,5.999999999999993,4.7843,Digging,Idle,0.0,5.089710526315787,4.7809,Digging,Idle,0.0,5.879049468678194,4.7653,Digging,Traveling,-0.9102894736842062,-0.12095053132179867
10,10:15,0.0,5.999999999999993,4.2026,Digging,Idle,0.0,5.089710526315787,5.3659,Digging,Idle,0.0,5.879049468678194,4.4919,Digging,Charging (grid),-0.9102894736842062,-0.12095053132179867
11,10:30,0.0,5.999999999999993,4.8905,Digging,Idle,0.0,5.089710526315787,4.2907,Digging,Idle,0.0,5.879049468678194,4.7809,Digging,Charging (grid),-0.9102894736842062,-0.12095053132179867
12,10:45,8.0,7.999999999999993,0.1325,Charging,Serving CEV,8.000000000000083,7.089710526315807,0.0,Charging,Serving CEV,0.0,5.879049468678194,0.0,Idle,Charging (grid),-0.9102894736841858,-2.1209505313217987
13,11:00,0.0,7.999999999999993,4.4919,Digging,Idle,0.0,7.089710526315807,4.9351,Digging,Idle,0.0,5.879049468678194,5.1226,Digging,Charging (grid),-0.9102894736841858,-2.1209505313217987
14,11:15,0.0,7.999999999999993,4.7746,Traveling,Idle,0.0,7.089710526315807,4.5506,Traveling,Idle,0.0,5.879049468678194,4.2765,Traveling,Charging (grid),-0.9102894736841858,-2.1209505313217987
15,11:30,0.0,7.999999999999993,4.8544,Digging,Idle,0.0,7.089710526315807,4.78,Digging,Idle,0.0,5.879049468678194,3.4832,Digging,Charging (grid),-0.9102894736841858,-2.1209505313217987
16,11:45,0.0,7.999999999999993,4.8905,Digging,Idle,0.0,7.089710526315807,5.2098,Digging,Idle,0.0,5.879049468678194,4.8544,Digging,Charging (grid),-0.9102894736841858,-2.1209505313217987
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,8.0,9.089710526315807,0.0,Charging,Serving CEV,0.0,5.879049468678194,0.0,,Charging (grid),-0.9102894736841858,-4.120950531321799
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,8.0,11.089710526315807,0.0,Charging,Serving CEV,0.0,5.879049468678194,0.0,,Charging (grid),-0.9102894736841858,-6.120950531321799
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,11.089710526315807,0.0,,Traveling,0.0,5.879049468678194,0.0,,Charging (grid),-0.9102894736841858,-6.120950531321799
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,11.089710526315807,0.0,,Charging (grid),0.0,5.879049468678194,0.0,,Charging (grid),-0.9102894736841858,-6.120950531321799
