mode,approach,total_energy_kWh,total_cost_USD,total_co2_kg,nc_peak_kW,op_peak_kW,missed_h,shortfall_kWh
live_data,A0,28.19928309188994,9.10540009309182,6.737704093510812,1.9788970590800665,-0.0,0.0,0.0
live_data,A1S,25.96202298865542,7.805643885034082,6.301537696053688,1.984236199090705,0.0,0.25,0.0
live_data,A2S,27.730738714404676,8.825937839920556,7.534681856900983,2.5209762467646857,0.0,0.0,0.0
