Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.2907,Digging,Traveling,0.0,0.0,4.8905,Digging,Traveling,0.0,0.0,4.2026,Digging,Traveling,0.0,0.0
2,08:15,0.0,0.0,4.2026,Digging,Idle,0.0,0.0,4.5629,Digging,Idle,0.0,0.0,4.8544,Digging,Idle,0.0,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,-1.5987211554602254e-14,-3.9968028886505635e-15,2.4016,Loading/Swinging,Idle,7.999999999992494,1.9999999999981235,0.7188,Charging,Serving CEV,-2.000000000000004,-1.8764989562214396e-12
4,08:45,0.0,2.0,4.9351,Digging,Idle,0.0,-3.9968028886505635e-15,4.8544,Digging,Idle,0.0,1.9999999999981235,4.9634,Digging,Idle,-2.000000000000004,-1.8764989562214396e-12
5,09:00,0.0,2.0,4.2582,Digging,Idle,8.0,1.999999999999996,0.0,Charging,Serving CEV,0.0,1.9999999999981235,5.3659,Digging,Idle,-3.9968028886505635e-15,-1.8764989562214396e-12
6,09:15,0.0,2.0,4.7093,Traveling,Idle,0.0,1.999999999999996,4.5726,Traveling,Idle,8.0,3.9999999999981233,0.4879,Charging,Serving CEV,-3.9968028886505635e-15,1.9999999999981233
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,1.339595101512742e-12,2.000000000000331,4.9634,Digging,Idle,0.0,3.9999999999981233,4.6066,Traveling,Idle,-1.9999999999996692,-1.8767210008263646e-12
8,09:45,7.999999999999972,5.999999999999993,0.061,Charging,Serving CEV,-1.5987211554602214e-13,2.000000000000291,3.4832,Digging,Idle,8.0,5.999999999998123,0.0,Charging,Serving CEV,-3.999999999999702,-1.8696155734687636e-12
9,10:00,0.0,5.999999999999993,4.7653,Digging,Idle,7.830947368420108,3.9577368421053176,0.0,Charging,Serving CEV,0.0,5.999999999998123,5.1226,Digging,Idle,-2.0422631578946753,-1.8696155734687636e-12
10,10:15,0.0,5.999999999999993,4.9351,Digging,Idle,8.000000000000002,5.957736842105318,0.1325,Charging,Serving CEV,0.0,5.999999999998123,4.7809,Digging,Idle,-0.042263157894675274,-1.8696155734687636e-12
11,10:30,0.0,5.999999999999993,4.5629,Digging,Idle,0.0,5.957736842105318,5.3389,Digging,Idle,0.0,5.999999999998123,5.1226,Digging,Idle,-0.042263157894675274,-1.8696155734687636e-12
