Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.2026,Digging,Traveling,0.0,0.0,4.9351,Digging,Traveling,0.0,0.0,4.7425,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,5.1226,Digging,Idle,-1.4764629285261767e-13,-3.691157321315442e-14,4.2026,Digging,Idle,-0.0,0.0,5.3659,Digging,Traveling,-3.691157321315442e-14,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,-3.691157321315442e-14,4.2026,Digging,Idle,0.0,0.0,4.8544,Digging,Idle,-2.000000000000037,-2.0
4,08:45,0.0,2.0,4.78,Digging,Idle,0.0,-3.691157321315442e-14,4.5629,Digging,Idle,8.0,2.0,0.0,Charging,Serving CEV,-2.000000000000037,0.0
5,09:00,0.0,2.0,4.8905,Digging,Idle,2.984421052765031,0.7461052631912208,0.2629,Charging,Serving CEV,0.0,2.0,4.78,Digging,Idle,-1.2538947368087792,0.0
6,09:15,0.0,2.0,4.2765,Traveling,Idle,0.0,0.7461052631912208,4.7093,Traveling,Idle,0.0,2.0,4.486,Traveling,Idle,-1.2538947368087792,0.0
7,09:30,8.0,4.0,0.0264,Charging,Serving CEV,5.776043257785435e-13,0.7461052631913653,4.2026,Digging,Idle,7.999999999999411,3.9999999999998526,0.5059,Charging,Serving CEV,-3.253894736808635,-1.474376176702208e-13
8,09:45,7.999999999999972,5.999999999999993,0.5059,Charging,Serving CEV,0.0,0.7461052631913653,4.8277,Digging,Idle,8.0,5.999999999999853,0.0,Charging,Serving CEV,-5.253894736808627,-1.4033219031261979e-13
9,10:00,0.0,5.999999999999993,4.5629,Digging,Idle,0.0,0.7461052631913653,4.4919,Digging,Idle,0.0,5.999999999999853,5.3389,Digging,Idle,-5.253894736808627,-1.4033219031261979e-13
10,10:15,0.0,5.999999999999993,4.6773,Digging,Idle,8.0,2.746105263191365,0.2629,Charging,Serving CEV,0.0,5.999999999999853,5.3389,Digging,Idle,-3.2538947368086277,-1.4033219031261979e-13
