Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,248.8209334862565,250.0
4,248.8209334862565,250.0
5,248.8209334862566,247.89473684210526
6,248.8209334862565,247.89473684210526
7,248.8209334862565,247.89473684210526
8,247.55352299820422,245.78947368421052
9,247.55352299820422,245.78947368421052
10,245.44825984030928,243.71688415139158
11,245.44825984030928,243.71688415139158
12,245.44825984030928,243.71688415139158
13,243.3429966824134,241.61162099349684
14,243.3429966824134,241.61162099349684
15,243.3429966824134,241.98233534973727
16,243.3429966824134,242.3530497059777
17,243.3429966824134,242.72376406221812
18,241.23773352451866,243.09447841845855
19,240.56096044535025,243.4735543818793
20,240.56096044535025,243.85263034530004
21,240.98426387105488,244.2317063087208
22,241.4075672967595,244.61078227214153
23,241.83087072246414,244.98985823556228
24,242.25417414816877,245.36893419898303
25,242.6774775738734,245.74801016240377
26,243.10078099957803,246.12708612582452
27,243.52408442528267,246.50616208924527
28,243.9473878509873,246.885238052666
29,244.37069127669193,246.885238052666
30,244.79399470239656,244.77997489477127
31,245.2172981281012,244.77997489477127
32,245.64060155380582,244.77997489477127
33,246.06390497951045,242.67471173687653
34,246.06390497951045,242.67471173687653
35,245.3786537867577,242.67471173687653
36,245.3786537867577,242.67471173687653
37,245.3786537867577,242.67471173687653
38,243.27339062886296,240.5694485789818
39,241.16812747096822,238.46418542108705
40,239.06286431307348,236.3589222631923
41,236.95760115517874,234.25365910529757
42,235.56768842579726,233.4253967975764
43,233.53557856944892,233.4253967975764
44,233.53557856944892,233.4253967975764
45,233.53557856944892,233.4253967975764
46,233.53557856944892,233.4253967975764
47,233.53557856944892,233.4253967975764
48,233.53557856944892,233.4253967975764
49,233.53557856944892,233.4253967975764
50,233.53557856944892,233.4253967975764
51,233.53557856944892,233.4253967975764
52,233.53557856944892,233.4253967975764
53,233.53557856944892,233.4253967975764
54,233.95888199515355,233.80447276099716
55,234.38218542085818,234.1835487244179
56,234.8054888465628,234.56262468783865
57,235.22879227226744,234.9417006512594
58,235.65209569797207,235.32077661468014
59,236.0753991236767,235.6998525781009
60,236.49870254938133,236.07892854152163
61,236.49870254938133,236.45800450494238
62,236.49870254938133,236.83708046836313
63,236.49870254938133,237.21615643178387
64,236.49870254938133,237.59523239520462
65,236.49870254938133,237.86956917053573
66,236.92200597508597,238.24864513395647
67,237.3453094007906,238.62772109737722
68,237.76861282649523,239.00679706079796
69,238.19191625219986,239.3858730242187
70,238.6152196779045,239.76494898763946
71,239.03852310360912,240.1440249510602
72,239.46182652931375,240.52310091448095
73,239.88512995501839,240.9021768779017
74,240.30843338072302,241.28125284132244
75,240.73173680642765,241.6603288047432
76,241.15504023213228,242.03940476816393
77,241.5783436578369,242.41848073158468
78,242.00164708354154,242.79755669500543
79,242.42495050924617,243.17663265842617
80,242.8482539349508,243.55570862184692
81,243.27155736065544,243.93478458526766
82,243.69486078636007,244.3138605486884
83,244.1181642120647,244.69293651210916
84,244.54146763776933,245.0720124755299
85,244.96477106347396,245.45108843895065
86,245.3880744891786,245.8301644023714
87,245.81137791488322,246.20924036579214
88,246.23468134058785,246.5883163292129
89,246.6579847662925,246.96739229263363
90,247.03687602006752,247.3464682560547
91,247.46017944577216,247.72554421947368
92,247.88348287147682,248.10462018289473
93,248.30678629718142,248.4836961463158
94,248.73008972288605,248.86277210973682
95,249.1533931485907,249.24184807315788
96,249.57669657429534,249.62092403657894
97,250.0,250.0
