Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.8277,Digging,Traveling,0.0,0.0,4.4919,Digging,Traveling,0.0
2,08:15,0.0,0.0,4.8544,Digging,Idle,0.0,0.0,4.78,Digging,Idle,0.0
3,08:30,8.0,2.0,0.061,Charging,Serving CEV,0.0,0.0,5.3389,Digging,Idle,-2.0
4,08:45,0.0,2.0,5.1226,Digging,Idle,0.0,0.0,5.3659,Digging,Idle,-2.0
5,09:00,0.0,2.0,4.5629,Digging,Idle,8.0,2.0,1.3131,Charging,Serving CEV,0.0
6,09:15,0.0,2.0,4.7095,Traveling,Idle,8.0,4.0,0.4689,Charging,Serving CEV,2.0
7,09:30,8.0,4.0,0.5059,Charging,Serving CEV,6.061789473684215,5.515447368421054,0.0,Charging,Serving CEV,1.5154473684210537
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,0.0,5.515447368421054,4.6483,Traveling,Idle,-0.48455263157893924
9,10:00,0.0,5.999999999999993,4.8277,Digging,Idle,0.0,5.515447368421054,4.7843,Digging,Idle,-0.48455263157893924
10,10:15,0.0,5.999999999999993,4.2026,Digging,Idle,0.0,5.515447368421054,4.2907,Digging,Idle,-0.48455263157893924
11,10:30,0.0,5.999999999999993,4.2582,Digging,Idle,0.0,5.515447368421054,3.0004,Loading/Swinging,Idle,-0.48455263157893924
12,10:45,8.0,7.999999999999993,0.061,Charging,Serving CEV,8.0,7.515447368421054,0.4689,Charging,Serving CEV,-0.48455263157893924
13,11:00,0.0,7.999999999999993,5.4411,Digging,Idle,0.0,7.515447368421054,4.7809,Digging,Idle,-0.48455263157893924
14,11:15,0.0,7.999999999999993,5.0591,Traveling,Idle,0.0,7.515447368421054,4.5721,Traveling,Idle,-0.48455263157893924
15,11:30,0.0,7.999999999999993,4.5629,Digging,Idle,0.0,7.515447368421054,5.3659,Digging,Idle,-0.48455263157893924
16,11:45,0.0,7.999999999999993,4.5629,Digging,Idle,0.0,7.515447368421054,4.7843,Digging,Idle,-0.48455263157893924
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,8.0,9.515447368421054,0.0,Charging,Serving CEV,-0.48455263157893924
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,7.289087760598627,11.33771930857071,0.0,Charging,Serving CEV,-0.6622806914292827
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,11.33771930857071,0.0,,Traveling,-0.6622806914292827
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,11.33771930857071,0.0,,Charging (grid),-0.6622806914292827
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,11.33771930857071,0.0,,Charging (grid),-0.6622806914292827
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,11.33771930857071,0.0,,Charging (grid),-0.6622806914292827
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),0.0,11.33771930857071,0.0,,Charging (grid),-0.6622806914292827
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,11.33771930857071,0.0,,Charging (grid),-0.6622806914292827
25,14:00,0.0,11.999999999999993,4.8277,Digging,Charging (grid),0.0,11.33771930857071,4.8277,Digging,Charging (grid),-0.6622806914292827
26,14:15,0.0,11.999999999999993,4.8277,Digging,Charging (grid),0.0,11.33771930857071,2.2047,Loading/Swinging,Charging (grid),-0.6622806914292827
27,14:30,0.0,11.999999999999993,4.6176,Traveling,Charging (grid),0.0,11.33771930857071,4.7095,Traveling,Charging (grid),-0.6622806914292827
28,14:45,0.0,11.999999999999993,2.8,Loading/Swinging,Charging (grid),0.0,11.33771930857071,4.8277,Digging,Charging (grid),-0.6622806914292827
29,15:00,0.0,11.999999999999993,0.0,Idle,Charging (grid),0.0,11.33771930857071,0.0,Idle,Charging (grid),-0.6622806914292827
30,15:15,0.0,11.999999999999993,3.2655,Loading/Swinging,Charging (grid),0.0,11.33771930857071,3.7658,Loading/Swinging,Charging (grid),-0.6622806914292827
31,15:30,0.0,11.999999999999993,2.9366,Loading/Swinging,Charging (grid),0.0,11.33771930857071,3.4369,Loading/Swinging,Charging (grid),-0.6622806914292827
32,15:45,0.0,11.999999999999993,2.5796,Loading/Swinging,Charging (grid),0.0,11.33771930857071,2.2701,Loading/Swinging,Charging (grid),-0.6622806914292827
33,16:00,0.0,11.999999999999993,5.3364,Traveling,Traveling,0.0,11.33771930857071,4.6083,Traveling,Traveling,-0.6622806914292827
34,16:15,8.0,13.999999999999993,0.2629,Charging,Serving CEV,8.0,13.33771930857071,0.2481,Charging,Serving CEV,-0.6622806914292827
35,16:30,0.0,13.999999999999993,2.2047,Loading/Swinging,Idle,0.0,13.33771930857071,3.0004,Loading/Swinging,Idle,-0.6622806914292827
36,16:45,0.0,13.999999999999993,3.0868,Loading/Swinging,Idle,0.0,13.33771930857071,4.7653,Digging,Idle,-0.6622806914292827
37,17:00,5.799411961722543,15.449852990430628,0.0,Charging,Serving CEV,8.0,15.33771930857071,0.0,Charging,Serving CEV,-0.1121336818599179
38,17:15,0.0,15.449852990430628,0.0,,Idle,8.0,17.337719308570712,0.0,Charging,Serving CEV,1.8878663181400839
39,17:30,0.0,15.449852990430628,0.0,,Idle,8.0,19.337719308570712,0.0,Charging,Serving CEV,3.887866318140084
40,17:45,8.0,17.449852990430628,0.0,Charging,Serving CEV,8.0,21.337719308570712,0.0,Charging,Serving CEV,3.887866318140084
41,18:00,8.0,19.449852990430628,0.0,Charging,Serving CEV,7.999999999999992,23.33771930857071,0.0,Charging,Serving CEV,3.8878663181400803
42,18:15,8.0,21.449852990430628,0.0,Charging,Serving CEV,4.2854865677909295,24.40909095051844,0.0,Charging,Serving CEV,2.959237960087812
43,18:30,8.0,23.449852990430628,0.0,Charging,Serving CEV,0.0,24.40909095051844,0.0,,Idle,0.9592379600878118
44,18:45,8.0,25.449852990430628,0.0,Charging,Serving CEV,0.0,24.40909095051844,0.0,,Traveling,-1.0407620399121882
45,19:00,0.0,25.449852990430628,0.0,,Idle,0.0,24.40909095051844,0.0,,Idle,-1.0407620399121882
46,19:15,0.0,25.449852990430628,0.0,,Traveling,0.0,24.40909095051844,0.0,,Idle,-1.0407620399121882
47,19:30,0.0,25.449852990430628,0.0,,Idle,0.0,24.40909095051844,0.0,,Idle,-1.0407620399121882
48,19:45,0.0,25.449852990430628,0.0,,Idle,0.0,24.40909095051844,0.0,,Idle,-1.0407620399121882
49,20:00,0.0,25.449852990430628,0.0,,Idle,0.0,24.40909095051844,0.0,,Idle,-1.0407620399121882
50,20:15,0.0,25.449852990430628,0.0,,Idle,0.0,24.40909095051844,0.0,,Idle,-1.0407620399121882
51,20:30,0.0,25.449852990430628,0.0,,Idle,0.0,24.40909095051844,0.0,,Idle,-1.0407620399121882
52,20:45,0.0,25.449852990430628,0.0,,Idle,0.0,24.40909095051844,0.0,,Idle,-1.0407620399121882
53,21:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.40909095051844,0.0,,Charging (grid),-1.0407620399121882
54,21:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.40909095051844,0.0,,Charging (grid),-1.0407620399121882
55,21:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.40909095051844,0.0,,Charging (grid),-1.0407620399121882
56,21:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.40909095051844,0.0,,Charging (grid),-1.0407620399121882
57,22:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.40909095051844,0.0,,Charging (grid),-1.0407620399121882
58,22:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.40909095051844,0.0,,Charging (grid),-1.0407620399121882
59,22:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.40909095051844,0.0,,Charging (grid),-1.0407620399121882
60,22:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.40909095051844,0.0,,Charging (grid),-1.0407620399121882
61,23:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.40909095051844,0.0,,Charging (grid),-1.0407620399121882
62,23:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.40909095051844,0.0,,Charging (grid),-1.0407620399121882
63,23:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.40909095051844,0.0,,Charging (grid),-1.0407620399121882
64,23:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.40909095051844,0.0,,Idle,-1.0407620399121882
65,00:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.40909095051844,0.0,,Charging (grid),-1.0407620399121882
66,00:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.40909095051844,0.0,,Charging (grid),-1.0407620399121882
67,00:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.40909095051844,0.0,,Charging (grid),-1.0407620399121882
68,00:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.40909095051844,0.0,,Charging (grid),-1.0407620399121882
69,01:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.40909095051844,0.0,,Charging (grid),-1.0407620399121882
70,01:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.40909095051844,0.0,,Charging (grid),-1.0407620399121882
71,01:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.40909095051844,0.0,,Charging (grid),-1.0407620399121882
72,01:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.40909095051844,0.0,,Charging (grid),-1.0407620399121882
73,02:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.40909095051844,0.0,,Charging (grid),-1.0407620399121882
