Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A1S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.7653,Digging,Traveling,0.0,0.0,4.9351,Digging,Traveling,0.0
2,08:15,0.0,0.0,4.2582,Digging,Idle,-1.4764629285261767e-13,-3.691157321315442e-14,5.4411,Digging,Idle,-3.691157321315442e-14
3,08:30,8.0,2.0,0.7188,Charging,Serving CEV,-1.717720547464791e-12,-4.663417100793522e-13,4.8277,Digging,Idle,-2.0000000000004663
4,08:45,0.0,2.0,5.2098,Digging,Idle,8.0,1.9999999999995337,0.0264,Charging,Serving CEV,-4.662936703425657e-13
5,09:00,0.0,2.0,4.7425,Digging,Idle,0.0,1.9999999999995337,4.8544,Digging,Idle,-4.662936703425657e-13
6,09:15,0.0,2.0,4.7093,Traveling,Idle,4.1655567883935873e-13,1.9999999999996378,4.6083,Traveling,Idle,-3.6215475063272606e-13
7,09:30,8.0,4.0,0.2629,Charging,Serving CEV,4.476419235288631e-13,1.9999999999997498,4.9351,Digging,Idle,-2.0000000000002505
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,0.0,1.9999999999997498,4.8544,Digging,Idle,-4.000000000000243
9,10:00,0.0,5.999999999999993,4.7809,Digging,Idle,4.967789473685258,3.241947368421064,0.0,Charging,Serving CEV,-2.758052631578929
10,10:15,0.0,5.999999999999993,4.8277,Digging,Idle,8.0,5.241947368421064,0.0262,Charging,Serving CEV,-0.7580526315789289
11,10:30,0.0,5.999999999999993,4.7425,Digging,Idle,0.0,5.241947368421064,4.8544,Digging,Idle,-0.7580526315789289
12,10:45,8.0,7.999999999999993,0.0264,Charging,Serving CEV,8.000000000000021,7.241947368421069,0.0,Charging,Serving CEV,-0.7580526315789236
13,11:00,0.0,7.999999999999993,3.4832,Digging,Idle,0.0,7.241947368421069,4.2907,Digging,Idle,-0.7580526315789236
14,11:15,0.0,7.999999999999993,4.6483,Traveling,Idle,0.0,7.241947368421069,5.3956,Traveling,Idle,-0.7580526315789236
15,11:30,0.0,7.999999999999993,5.3659,Digging,Idle,0.0,7.241947368421069,4.8905,Digging,Idle,-0.7580526315789236
16,11:45,0.0,7.999999999999993,5.3659,Digging,Idle,0.0,7.241947368421069,4.7653,Digging,Idle,-0.7580526315789236
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,8.0,9.24194736842107,0.0,Charging,Serving CEV,-0.7580526315789236
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,8.0,11.24194736842107,0.0,Charging,Serving CEV,-0.7580526315789236
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,11.24194736842107,0.0,,Traveling,-0.7580526315789236
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,11.24194736842107,0.0,,Charging (grid),-0.7580526315789236
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,11.24194736842107,0.0,,Charging (grid),-0.7580526315789236
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,11.24194736842107,0.0,,Charging (grid),-0.7580526315789236
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),0.0,11.24194736842107,0.0,,Charging (grid),-0.7580526315789236
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,11.24194736842107,0.0,,Charging (grid),-0.7580526315789236
25,14:00,0.0,11.999999999999993,4.7809,Digging,Charging (grid),0.0,11.24194736842107,4.2907,Digging,Charging (grid),-0.7580526315789236
26,14:15,0.0,11.999999999999993,5.3389,Digging,Charging (grid),0.0,11.24194736842107,2.9596,Loading/Swinging,Charging (grid),-0.7580526315789236
27,14:30,0.0,11.999999999999993,4.1464,Traveling,Charging (grid),0.0,11.24194736842107,4.486,Traveling,Charging (grid),-0.7580526315789236
28,14:45,0.0,11.999999999999993,3.8487,Loading/Swinging,Charging (grid),0.0,11.24194736842107,4.9634,Digging,Charging (grid),-0.7580526315789236
29,15:00,0.0,11.999999999999993,0.0,Idle,Charging (grid),0.0,11.24194736842107,0.2629,Idle,Charging (grid),-0.7580526315789236
30,15:15,0.0,11.999999999999993,3.7658,Loading/Swinging,Charging (grid),0.0,11.24194736842107,5.8726,Loading/Swinging,Charging (grid),-0.7580526315789236
31,15:30,0.0,11.999999999999993,2.2047,Loading/Swinging,Charging (grid),0.0,11.24194736842107,3.203,Loading/Swinging,Charging (grid),-0.7580526315789236
32,15:45,0.0,11.999999999999993,4.1586,Loading/Swinging,Charging (grid),0.0,11.24194736842107,3.0004,Loading/Swinging,Traveling,-0.7580526315789236
33,16:00,0.0,11.999999999999993,4.4502,Traveling,Traveling,8.0,13.24194736842107,0.0,Charging,Serving CEV,1.2419473684210764
34,16:15,8.0,13.999999999999993,0.0,Charging,Serving CEV,0.0,13.24194736842107,4.4502,Traveling,Idle,-0.7580526315789236
35,16:30,0.0,13.999999999999993,5.8726,Loading/Swinging,Idle,0.0,13.24194736842107,4.1586,Loading/Swinging,Idle,-0.7580526315789236
36,16:45,0.0,13.999999999999993,2.2047,Loading/Swinging,Idle,0.0,13.24194736842107,2.2701,Loading/Swinging,Idle,-0.7580526315789236
37,17:00,5.799411961722543,15.449852990430628,0.0,Charging,Serving CEV,8.000000000000117,15.241947368421098,0.0,Charging,Serving CEV,-0.20790562200953033
38,17:15,0.0,15.449852990430628,0.0,,Idle,7.636747922437479,17.151134349030468,0.0,Charging,Serving CEV,1.7012813585998394
39,17:30,0.0,15.449852990430628,0.0,,Idle,8.0,19.151134349030468,0.0,Charging,Serving CEV,3.7012813585998394
40,17:45,8.0,17.449852990430628,0.0,Charging,Serving CEV,8.0,21.151134349030468,0.0,Charging,Serving CEV,3.7012813585998394
41,18:00,8.0,19.449852990430628,0.0,Charging,Serving CEV,8.0,23.151134349030468,0.0,Charging,Serving CEV,3.7012813585998394
42,18:15,8.0,21.449852990430628,0.0,Charging,Serving CEV,6.334908004082236,24.734861350051027,0.0,Charging,Serving CEV,3.2850083596203987
43,18:30,8.0,23.449852990430628,0.0,Charging,Serving CEV,0.0,24.734861350051027,0.0,,Traveling,1.2850083596203987
44,18:45,8.0,25.449852990430628,0.0,Charging,Serving CEV,0.0,24.734861350051027,0.0,,Idle,-0.7149916403796013
45,19:00,0.0,25.449852990430628,0.0,,Idle,0.0,24.734861350051027,0.0,,Idle,-0.7149916403796013
46,19:15,0.0,25.449852990430628,0.0,,Traveling,0.0,24.734861350051027,0.0,,Idle,-0.7149916403796013
47,19:30,0.0,25.449852990430628,0.0,,Idle,0.0,24.734861350051027,0.0,,Idle,-0.7149916403796013
48,19:45,0.0,25.449852990430628,0.0,,Idle,0.0,24.734861350051027,0.0,,Idle,-0.7149916403796013
49,20:00,0.0,25.449852990430628,0.0,,Idle,0.0,24.734861350051027,0.0,,Idle,-0.7149916403796013
50,20:15,0.0,25.449852990430628,0.0,,Idle,0.0,24.734861350051027,0.0,,Idle,-0.7149916403796013
51,20:30,0.0,25.449852990430628,0.0,,Idle,0.0,24.734861350051027,0.0,,Idle,-0.7149916403796013
52,20:45,0.0,25.449852990430628,0.0,,Idle,0.0,24.734861350051027,0.0,,Idle,-0.7149916403796013
53,21:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.734861350051027,0.0,,Charging (grid),-0.7149916403796013
54,21:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.734861350051027,0.0,,Charging (grid),-0.7149916403796013
55,21:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.734861350051027,0.0,,Charging (grid),-0.7149916403796013
56,21:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.734861350051027,0.0,,Charging (grid),-0.7149916403796013
57,22:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.734861350051027,0.0,,Charging (grid),-0.7149916403796013
58,22:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.734861350051027,0.0,,Charging (grid),-0.7149916403796013
59,22:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.734861350051027,0.0,,Charging (grid),-0.7149916403796013
60,22:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.734861350051027,0.0,,Charging (grid),-0.7149916403796013
61,23:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.734861350051027,0.0,,Charging (grid),-0.7149916403796013
