Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.7809,Digging,Traveling,0.0,0.0,4.6773,Digging,Idle,0.0
2,08:15,0.0,0.0,4.9634,Digging,Idle,0.0,0.0,4.8277,Digging,Traveling,0.0
3,08:30,8.0,2.0,0.0262,Charging,Serving CEV,8.0,2.0,1.3131,Charging,Serving CEV,0.0
4,08:45,0.0,2.0,4.9634,Digging,Idle,0.0,2.0,5.4411,Digging,Idle,0.0
5,09:00,0.0,2.0,4.8277,Digging,Idle,8.00000000000414,4.000000000001036,0.2629,Charging,Serving CEV,2.0000000000010356
6,09:15,0.0,2.0,4.7095,Traveling,Idle,0.0,4.000000000001036,4.2582,Digging,Idle,2.0000000000010356
7,09:30,8.0,4.0,0.2481,Charging,Serving CEV,5.031894736837749,5.257973684210473,0.0264,Charging,Serving CEV,1.257973684210473
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,0.0,5.257973684210473,4.6176,Traveling,Idle,-0.7420263157895199
9,10:00,0.0,5.999999999999993,4.7809,Digging,Idle,0.0,5.257973684210473,2.2701,Loading/Swinging,Traveling,-0.7420263157895199
10,10:15,0.0,5.999999999999993,4.6773,Digging,Idle,0.0,5.257973684210473,5.3389,Digging,Charging (grid),-0.7420263157895199
11,10:30,0.0,5.999999999999993,4.78,Digging,Idle,0.0,5.257973684210473,4.7809,Digging,Charging (grid),-0.7420263157895199
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,0.0,5.257973684210473,0.4879,Idle,Charging (grid),-2.74202631578952
13,11:00,0.0,7.999999999999993,4.7809,Digging,Idle,0.0,5.257973684210473,4.78,Digging,Charging (grid),-2.74202631578952
14,11:15,0.0,7.999999999999993,4.6176,Traveling,Idle,0.0,5.257973684210473,4.6483,Traveling,Charging (grid),-2.74202631578952
15,11:30,0.0,7.999999999999993,3.4832,Digging,Idle,0.0,5.257973684210473,4.4919,Digging,Charging (grid),-2.74202631578952
16,11:45,0.0,7.999999999999993,4.7425,Digging,Idle,0.0,5.257973684210473,5.4411,Digging,Charging (grid),-2.74202631578952
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,0.0,5.257973684210473,0.0,,Charging (grid),-4.74202631578952
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,0.0,5.257973684210473,0.0,,Charging (grid),-6.74202631578952
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,5.257973684210473,0.0,,Charging (grid),-6.74202631578952
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.257973684210473,0.0,,Charging (grid),-6.74202631578952
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.257973684210473,0.0,,Traveling,-6.74202631578952
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),8.0,7.257973684210473,0.0,Charging,Serving CEV,-4.74202631578952
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),8.0,9.257973684210473,0.0,Charging,Serving CEV,-2.74202631578952
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),7.661119310629399,11.173253511867824,0.0,Charging,Serving CEV,-0.8267464881321693
25,14:00,0.0,11.999999999999993,3.4832,Digging,Charging (grid),0.0,11.173253511867824,4.4919,Digging,Idle,-0.8267464881321693
26,14:15,0.0,11.999999999999993,5.3389,Digging,Charging (grid),0.0,11.173253511867824,5.4411,Digging,Idle,-0.8267464881321693
27,14:30,0.0,11.999999999999993,4.7746,Traveling,Charging (grid),0.0,11.173253511867824,4.5726,Traveling,Idle,-0.8267464881321693
28,14:45,0.0,11.999999999999993,3.0868,Loading/Swinging,Charging (grid),0.0,11.173253511867824,5.8726,Loading/Swinging,Idle,-0.8267464881321693
29,15:00,0.0,11.999999999999993,0.0,Idle,Charging (grid),8.0,13.173253511867824,0.4689,Charging,Serving CEV,1.1732535118678307
30,15:15,0.0,11.999999999999993,3.7658,Loading/Swinging,Charging (grid),0.0,13.173253511867824,4.9351,Digging,Idle,1.1732535118678307
31,15:30,0.0,11.999999999999993,2.2701,Loading/Swinging,Charging (grid),0.0,13.173253511867824,2.4016,Loading/Swinging,Idle,1.1732535118678307
