Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,250.0
4,247.89473684210526,250.0
5,247.89473684210526,250.0
6,245.88537396121885,247.89473684210526
7,245.88537396121885,245.78947368421052
8,245.88537396121885,245.78947368421052
9,243.7801108033241,245.78947368421052
10,243.7801108033241,245.78947368421052
11,243.7801108033241,245.78947368409084
12,243.7801108033241,243.6842105261961
13,241.67484764542937,243.6842105261961
14,241.67484764542937,243.6842105261961
15,241.67484764542937,241.57894736830136
16,241.67484764542937,241.57894736830136
17,241.67484764542937,241.57894736830136
18,239.56958448753463,239.47368421040662
19,237.4643213296399,237.36842105251188
20,237.4643213296399,237.36842105251188
21,237.92216844049182,237.83339843234842
22,238.38001555134375,238.29837581218496
23,238.83786266219568,238.7674339104427
24,239.2957097730476,239.23649200870042
25,239.75355688389953,239.70555010695816
26,240.21140399475146,240.1746082052159
27,240.6692511056034,240.65057800504604
28,241.13062231617832,241.1265478048762
29,241.59199352675324,241.1265478048762
30,242.05336473732817,239.02128464698146
31,242.5147359479031,239.02128464698146
32,242.97610715847802,239.02128464698146
33,242.97610715847802,239.02128464698146
34,241.98873873742536,236.91602148908672
35,241.98873873742536,236.91602148908672
36,241.98873873742536,236.91602148908672
37,241.98873873742536,236.91602148908672
38,239.88347557953063,234.81075833119198
39,237.77821242163589,232.70549517329724
40,235.74461131360263,230.6002320154025
41,233.7463797929728,228.49496885750776
42,231.64111663507805,226.68305750029302
43,229.7518268813162,226.68305750029302
44,229.7518268813162,226.68305750029302
45,229.7518268813162,226.68305750029302
46,229.7518268813162,226.68305750029302
47,229.7518268813162,226.68305750029302
48,229.7518268813162,226.68305750029302
49,229.7518268813162,226.68305750029302
50,229.7518268813162,226.68305750029302
51,229.7518268813162,226.68305750029302
52,229.7518268813162,226.68305750029302
53,229.7518268813162,226.68305750029302
54,230.21319809189112,227.21298801165
55,230.67456930246604,227.74291852300698
56,231.13594051304096,228.27284903436396
57,231.5973117236159,228.80277954572094
58,232.0586829341908,229.33271005707792
59,232.52005414476574,229.8626405684349
60,232.98142535534066,230.39257107979188
61,233.4427965659156,230.92250159114886
62,233.9041677764905,231.45243210250584
63,234.36553898706543,231.98236261386282
64,234.82691019764036,232.5122931252198
65,235.2361212616028,233.04222363657675
66,235.69749247217771,233.57215414793373
67,236.15886368275264,234.1020846592907
68,236.62023489332756,234.6320151706477
69,237.0816061039025,235.16194568200467
70,237.5429773144774,235.69187619336165
71,238.00434852505234,236.22180670471863
72,238.46571973562726,236.7517372160756
73,238.92709094620218,237.2816677274326
74,239.3884621567771,237.81159823878957
75,239.84983336735203,238.34152875014655
76,240.31120457792696,238.87145926150353
77,240.77257578850188,239.4013897728605
78,241.2339469990768,239.9313202842175
79,241.69531820965173,240.46125079557447
80,242.15668942022666,240.99118130693145
81,242.61806063080158,241.52111181828843
82,243.0794318413765,242.0510423296454
83,243.54080305195143,242.5809728410024
84,244.00217426252635,243.11090335235937
85,244.46354547310128,243.64083386371635
86,244.9249166836762,244.17076437507333
87,245.38628789425113,244.7006948864303
88,245.84765910482605,245.2306253977873
89,246.30903031540097,245.76055590914427
90,246.77040152597561,246.29048642050117
91,247.2317727365505,246.82041693185815
92,247.69314394712544,247.35034744321513
93,248.1545151577003,247.88027795457208
94,248.61588636827523,248.41020846592906
95,249.07725757885015,248.940138977286
96,249.53862878942508,249.47006948864302
97,250.0,250.0
