Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A1S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.192363601245481,Digging,Traveling,0.0,0.0,4.192363601245481,Digging,Traveling,0.0
2,08:15,0.0,0.0,4.295223700252853,Digging,Idle,4.413014317104719,1.1032535792761797,0.0,Charging,Serving CEV,1.1032535792761797
3,08:30,7.999999999999999,1.9999999999999998,0.0,Charging,Serving CEV,0.0,1.1032535792761797,4.295223700252853,Digging,Idle,-0.89674642072382
4,08:45,0.0,1.9999999999999998,4.129264419503825,Digging,Idle,0.0,1.1032535792761797,4.129264419503825,Digging,Idle,-0.89674642072382
5,09:00,0.0,1.9999999999999998,4.340879410180397,Digging,Idle,1.1253064892077353e-12,1.103253579276461,4.340879410180397,Digging,Idle,-0.8967464207235387
6,09:15,8.0,4.0,0.0,Charging,Serving CEV,8.0,3.103253579276461,0.0,Charging,Serving CEV,-0.8967464207235389
7,09:30,4.178947368421149,5.044736842105287,0.0,Charging,Serving CEV,0.0,3.103253579276461,3.855810673738044,Traveling,Idle,-1.941483262828826
8,09:45,0.0,5.044736842105287,3.855810673738044,Traveling,Idle,4.255871793339172,4.167221527611254,0.0,Charging,Serving CEV,-0.8775153144940333
9,10:00,0.0,5.044736842105287,2.692381049194092,Loading/Swinging,Idle,0.0,4.167221527611254,4.369028226865364,Digging,Idle,-0.8775153144940333
10,10:15,0.0,5.044736842105287,4.369028226865364,Digging,Idle,0.0,4.167221527611254,4.246668504549374,Digging,Idle,-0.8775153144940333
11,10:30,0.0,5.044736842105287,4.246668504549374,Digging,Idle,0.0,4.167221527611254,4.37718255012966,Digging,Idle,-0.8775153144940333
12,10:45,8.0,7.044736842105287,0.0,Charging,Serving CEV,8.0,6.167221527611254,0.0,Charging,Serving CEV,-0.8775153144940333
13,11:00,0.0,7.044736842105287,4.37718255012966,Digging,Idle,0.0,6.167221527611254,4.3302153340605605,Digging,Idle,-0.8775153144940333
14,11:15,0.0,7.044736842105287,3.84217155164726,Traveling,Idle,0.0,6.167221527611254,3.84217155164726,Traveling,Idle,-0.8775153144940333
15,11:30,0.0,7.044736842105287,4.3302153340605605,Digging,Idle,0.0,6.167221527611254,4.3180820156068105,Digging,Idle,-0.8775153144940333
16,11:45,0.0,7.044736842105287,4.3180820156068105,Digging,Idle,0.0,6.167221527611254,2.692381049194092,Loading/Swinging,Idle,-0.8775153144940333
17,12:00,8.0,9.044736842105287,0.0,Charging,Serving CEV,3.5070901498820426,7.0439940650817645,0.0,Charging,Serving CEV,-2.0007427770235227
18,12:15,8.0,11.044736842105287,0.0,Charging,Serving CEV,8.0,9.043994065081765,0.0,Charging,Serving CEV,-2.0007427770235218
19,12:30,0.0,11.044736842105287,0.0,,Traveling,7.394363676322005,10.892584984162266,0.0,Charging,Serving CEV,-0.15215185794302144
20,12:45,0.0,11.044736842105287,0.0,,Charging (grid),0.0,10.892584984162266,0.0,,Idle,-0.15215185794302144
21,13:00,0.0,11.044736842105287,0.0,,Charging (grid),0.0,10.892584984162266,0.0,,Idle,-0.15215185794302144
22,13:15,0.0,11.044736842105287,0.0,,Charging (grid),0.0,10.892584984162266,0.0,,Idle,-0.15215185794302144
23,13:30,0.0,11.044736842105287,0.0,,Charging (grid),0.0,10.892584984162266,0.0,,Idle,-0.15215185794302144
24,13:45,0.0,11.044736842105287,0.0,,Charging (grid),0.0,10.892584984162266,0.0,,Idle,-0.15215185794302144
25,14:00,0.0,11.044736842105287,4.330694928160142,Digging,Charging (grid),0.0,10.892584984162266,2.768881671593534,Loading/Swinging,Idle,-0.15215185794302144
26,14:15,0.0,11.044736842105287,4.28546481879654,Digging,Charging (grid),0.0,10.892584984162266,4.330694928160142,Digging,Idle,-0.15215185794302144
27,14:30,0.0,11.044736842105287,3.6469038324049574,Traveling,Charging (grid),6.714482543092185,12.571205619935313,0.0,Charging,Serving CEV,1.5264687778300257
28,14:45,0.0,11.044736842105287,4.27909992729202,Digging,Charging (grid),0.0,12.571205619935313,3.6469038324049574,Traveling,Idle,1.5264687778300257
29,15:00,0.0,11.044736842105287,0.0,Idle,Charging (grid),0.0,12.571205619935313,4.28546481879654,Digging,Idle,1.5264687778300257
30,15:15,0.0,11.044736842105287,2.768881671593534,Loading/Swinging,Charging (grid),0.0,12.571205619935313,2.7697010571962073,Loading/Swinging,Idle,1.5264687778300257
31,15:30,0.0,11.044736842105287,2.7697010571962073,Loading/Swinging,Charging (grid),0.0,12.571205619935313,4.27909992729202,Digging,Idle,1.5264687778300257
32,15:45,0.0,11.044736842105287,2.7171083483512453,Loading/Swinging,Charging (grid),5.043942640563286,13.832191280076135,0.0,Charging,Serving CEV,2.7874544379708475
33,16:00,0.0,11.044736842105287,3.6978056835202757,Traveling,Traveling,0.0,13.832191280076135,2.7171083483512453,Loading/Swinging,Idle,2.7874544379708475
34,16:15,7.999999999999972,13.04473684210528,0.0,Charging,Serving CEV,0.0,13.832191280076135,3.6978056835202757,Traveling,Idle,0.7874544379708546
35,16:30,0.0,13.04473684210528,2.7205673321849164,Loading/Swinging,Idle,0.0,13.832191280076135,2.7205673321849164,Loading/Swinging,Idle,0.7874544379708546
36,16:45,0.0,13.04473684210528,2.710312638206956,Loading/Swinging,Idle,0.0,13.832191280076135,2.710312638206956,Loading/Swinging,Idle,0.7874544379708546
37,17:00,0.0,13.04473684210528,0.0,,Idle,8.0,15.832191280076135,0.0,Charging,Serving CEV,2.7874544379708546
38,17:15,0.0,13.04473684210528,0.0,,Idle,4.8502072318265474,17.04474308803277,0.0,Charging,Serving CEV,4.000006245927491
39,17:30,0.0,13.04473684210528,0.0,,Idle,8.0,19.04474308803277,0.0,Charging,Serving CEV,6.000006245927491
40,17:45,0.0,13.04473684210528,0.0,,Idle,7.3236733035880786,20.87566141392979,0.0,Charging,Serving CEV,7.830924571824511
41,18:00,0.0,13.04473684210528,0.0,,Idle,0.0,20.87566141392979,0.0,,Traveling,7.830924571824511
42,18:15,0.0,13.04473684210528,0.0,,Idle,0.0,20.87566141392979,0.0,,Idle,7.830924571824511
43,18:30,0.0,13.04473684210528,0.0,,Idle,0.0,20.87566141392979,0.0,,Idle,7.830924571824511
44,18:45,8.0,15.04473684210528,0.0,Charging,Serving CEV,0.0,20.87566141392979,0.0,,Idle,5.830924571824511
45,19:00,8.0,17.04473684210528,0.0,Charging,Serving CEV,0.0,20.87566141392979,0.0,,Idle,3.830924571824511
46,19:15,0.0,17.04473684210528,0.0,,Idle,0.0,20.87566141392979,0.0,,Idle,3.830924571824511
47,19:30,8.0,19.04473684210528,0.0,Charging,Serving CEV,0.0,20.87566141392979,0.0,,Idle,1.8309245718245108
48,19:45,8.0,21.04473684210528,0.0,Charging,Serving CEV,0.0,20.87566141392979,0.0,,Idle,-0.16907542817548915
49,20:00,0.13894736842113645,21.079473684210566,0.0,Charging,Serving CEV,0.0,20.87566141392979,0.0,,Idle,-0.20381227028077475
50,20:15,8.0,23.079473684210566,0.0,Charging,Serving CEV,0.0,20.87566141392979,0.0,,Idle,-2.2038122702807748
51,20:30,7.999999999999958,25.079473684210555,0.0,Charging,Serving CEV,0.0,20.87566141392979,0.0,,Idle,-4.203812270280764
52,20:45,0.0,25.079473684210555,0.0,,Traveling,0.0,20.87566141392979,0.0,,Idle,-4.203812270280764
53,21:00,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.87566141392979,0.0,,Charging (grid),-4.203812270280764
54,21:15,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.87566141392979,0.0,,Charging (grid),-4.203812270280764
55,21:30,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.87566141392979,0.0,,Charging (grid),-4.203812270280764
56,21:45,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.87566141392979,0.0,,Charging (grid),-4.203812270280764
57,22:00,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.87566141392979,0.0,,Charging (grid),-4.203812270280764
58,22:15,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.87566141392979,0.0,,Charging (grid),-4.203812270280764
59,22:30,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.87566141392979,0.0,,Charging (grid),-4.203812270280764
60,22:45,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.87566141392979,0.0,,Charging (grid),-4.203812270280764
61,23:00,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.87566141392979,0.0,,Charging (grid),-4.203812270280764
62,23:15,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.87566141392979,0.0,,Charging (grid),-4.203812270280764
63,23:30,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.87566141392979,0.0,,Charging (grid),-4.203812270280764
64,23:45,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.87566141392979,0.0,,Charging (grid),-4.203812270280764
65,00:00,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.87566141392979,0.0,,Charging (grid),-4.203812270280764
66,00:15,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.87566141392979,0.0,,Charging (grid),-4.203812270280764
67,00:30,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.87566141392979,0.0,,Charging (grid),-4.203812270280764
68,00:45,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.87566141392979,0.0,,Charging (grid),-4.203812270280764
69,01:00,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.87566141392979,0.0,,Charging (grid),-4.203812270280764
70,01:15,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.87566141392979,0.0,,Charging (grid),-4.203812270280764
71,01:30,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.87566141392979,0.0,,Charging (grid),-4.203812270280764
72,01:45,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.87566141392979,0.0,,Charging (grid),-4.203812270280764
73,02:00,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.87566141392979,0.0,,Charging (grid),-4.203812270280764
