Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,5.3389,Digging,Traveling,0.0,0.0,4.7843,Digging,Traveling,0.0,0.0,4.9351,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,5.3389,Digging,Idle,5.036105263157896,1.259026315789474,1.3131,Charging,Serving CEV,0.0,0.0,2.6102,Loading/Swinging,Idle,1.259026315789474,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,1.259026315789474,4.8277,Digging,Idle,0.0,0.0,3.2655,Loading/Swinging,Idle,-0.7409736842105259,-2.0
4,08:45,0.0,2.0,5.2098,Digging,Idle,0.0,1.259026315789474,3.4832,Digging,Idle,0.0,0.0,4.9351,Digging,Idle,-0.7409736842105259,-2.0
5,09:00,0.0,2.0,4.78,Digging,Idle,8.000000000000083,3.259026315789495,0.0,Charging,Serving CEV,0.0,0.0,0.0,Idle,Traveling,1.259026315789495,-2.0
6,09:15,0.0,2.0,4.2765,Traveling,Idle,0.0,3.259026315789495,4.7809,Digging,Idle,0.0,0.0,4.7175,Traveling,Idle,1.259026315789495,-2.0
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,0.0,3.259026315789495,5.3956,Traveling,Idle,1.9624302183274275e-12,4.906075545818569e-13,4.7843,Digging,Idle,-0.740973684210505,-3.9999999999995093
8,09:45,7.999999999999972,5.999999999999993,0.7188,Charging,Serving CEV,7.337468144044703,5.093393351800671,0.5059,Charging,Serving CEV,0.0,4.906075545818569e-13,4.7653,Digging,Idle,-0.9066066481993218,-5.999999999999503
9,10:00,0.0,5.999999999999993,4.2026,Digging,Idle,0.0,5.093393351800671,4.2026,Digging,Idle,8.0,2.0000000000004907,0.0262,Charging,Serving CEV,-0.9066066481993218,-3.999999999999502
10,10:15,0.0,5.999999999999993,3.4832,Digging,Idle,0.0,5.093393351800671,4.6773,Digging,Idle,8.000000000001227,4.000000000000798,0.4879,Charging,Serving CEV,-0.9066066481993218,-1.9999999999991953
11,10:30,0.0,5.999999999999993,5.3389,Digging,Idle,0.0,5.093393351800671,4.78,Digging,Idle,0.0,4.000000000000798,4.2907,Digging,Idle,-0.9066066481993218,-1.9999999999991953
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,-4.440892098500626e-14,5.09339335180066,5.2098,Digging,Idle,0.0,4.000000000000798,5.3389,Digging,Idle,-2.9066066481993325,-3.9999999999991953
13,11:00,0.0,7.999999999999993,4.6773,Digging,Idle,8.0,7.09339335180066,0.0,Charging,Serving CEV,8.0,6.000000000000798,0.0,Charging,Serving CEV,-0.9066066481993325,-1.9999999999991953
14,11:15,0.0,7.999999999999993,5.1579,Traveling,Idle,0.0,7.09339335180066,3.7534,Traveling,Idle,0.0,6.000000000000798,4.7746,Traveling,Idle,-0.9066066481993325,-1.9999999999991953
15,11:30,0.0,7.999999999999993,4.2026,Digging,Idle,0.0,7.09339335180066,4.8277,Digging,Idle,0.0,6.000000000000798,4.3319,Loading/Swinging,Idle,-0.9066066481993325,-1.9999999999991953
16,11:45,0.0,7.999999999999993,4.7425,Digging,Idle,0.0,7.09339335180066,5.2098,Digging,Idle,0.0,6.000000000000798,4.8905,Digging,Idle,-0.9066066481993325,-1.9999999999991953
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,6.8784490450498526,8.813005613063124,0.0,Charging,Serving CEV,8.0,8.000000000000798,0.0,Charging,Serving CEV,-1.1869943869368687,-1.9999999999991953
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,8.000000000007946,10.81300561306511,0.0,Charging,Serving CEV,8.0,10.000000000000798,0.0,Charging,Serving CEV,-1.1869943869348827,-1.9999999999991953
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,10.81300561306511,0.0,,Traveling,7.999999999988704,11.999999999997973,0.0,Charging,Serving CEV,-1.1869943869348827,-2.0197177263980848e-12
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.81300561306511,0.0,,Charging (grid),0.0,11.999999999997973,0.0,,Traveling,-1.1869943869348827,-2.0197177263980848e-12
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.81300561306511,0.0,,Charging (grid),0.0,11.999999999997973,0.0,,Charging (grid),-1.1869943869348827,-2.0197177263980848e-12
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.81300561306511,0.0,,Charging (grid),0.0,11.999999999997973,0.0,,Charging (grid),-1.1869943869348827,-2.0197177263980848e-12
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.81300561306511,0.0,,Charging (grid),0.0,11.999999999997973,0.0,,Charging (grid),-1.1869943869348827,-2.0197177263980848e-12
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.81300561306511,0.0,,Charging (grid),0.0,11.999999999997973,0.0,,Charging (grid),-1.1869943869348827,-2.0197177263980848e-12
25,14:00,0.0,11.999999999999993,4.9634,Digging,Charging (grid),0.0,10.81300561306511,4.8544,Digging,Charging (grid),0.0,11.999999999997973,4.7425,Digging,Charging (grid),-1.1869943869348827,-2.0197177263980848e-12
26,14:15,0.0,11.999999999999993,5.1226,Digging,Charging (grid),0.0,10.81300561306511,4.78,Digging,Charging (grid),0.0,11.999999999997973,5.2098,Digging,Charging (grid),-1.1869943869348827,-2.0197177263980848e-12
27,14:30,0.0,11.999999999999993,4.7093,Traveling,Charging (grid),0.0,10.81300561306511,4.6176,Traveling,Charging (grid),0.0,11.999999999997973,4.5117,Traveling,Charging (grid),-1.1869943869348827,-2.0197177263980848e-12
28,14:45,0.0,11.999999999999993,2.8,Loading/Swinging,Charging (grid),0.0,10.81300561306511,2.6102,Loading/Swinging,Charging (grid),0.0,11.999999999997973,4.2582,Digging,Charging (grid),-1.1869943869348827,-2.0197177263980848e-12
29,15:00,0.0,11.999999999999993,0.0,Idle,Charging (grid),0.0,10.81300561306511,0.0,Idle,Charging (grid),0.0,11.999999999997973,0.0262,Idle,Charging (grid),-1.1869943869348827,-2.0197177263980848e-12
30,15:15,0.0,11.999999999999993,2.9903,Loading/Swinging,Charging (grid),0.0,10.81300561306511,2.9903,Loading/Swinging,Charging (grid),0.0,11.999999999997973,4.9351,Digging,Charging (grid),-1.1869943869348827,-2.0197177263980848e-12
31,15:30,0.0,11.999999999999993,3.9497,Loading/Swinging,Charging (grid),0.0,10.81300561306511,3.7658,Loading/Swinging,Charging (grid),0.0,11.999999999997973,4.6773,Digging,Charging (grid),-1.1869943869348827,-2.0197177263980848e-12
32,15:45,0.0,11.999999999999993,2.2701,Loading/Swinging,Charging (grid),0.0,10.81300561306511,2.2047,Loading/Swinging,Traveling,0.0,11.999999999997973,3.203,Loading/Swinging,Charging (grid),-1.1869943869348827,-2.0197177263980848e-12
33,16:00,0.0,11.999999999999993,4.5726,Traveling,Traveling,6.052186892357435,12.326052336154468,0.0,Charging,Serving CEV,0.0,11.999999999997973,4.4502,Traveling,Traveling,0.3260523361544756,-2.0197177263980848e-12
