Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,5.257171176668226,Digging,Traveling,0.0,0.0,5.257171176668226,Digging,Idle,0.0
2,08:15,4.807022291231248,1.201755572807812,0.0,Charging,Serving CEV,0.0,0.0,5.262850991206029,Digging,Traveling,-1.201755572807812
3,08:30,0.0,1.201755572807812,5.262850991206029,Digging,Idle,-8.952838470577262e-13,-2.2382096176443156e-13,5.271603006483285,Digging,Idle,-1.2017555728080358
4,08:45,0.0,1.201755572807812,5.271603006483285,Digging,Idle,8.0,1.9999999999997762,0.0,Charging,Serving CEV,0.7982444271919642
5,09:00,7.999999999999697,3.2017555728077363,0.0,Charging,Serving CEV,0.0,1.9999999999997762,5.243515152625685,Digging,Idle,-1.20175557280796
6,09:15,0.0,3.2017555728077363,5.243515152625685,Digging,Idle,8.0,3.999999999999776,0.0,Charging,Serving CEV,0.7982444271920399
7,09:30,7.999999999997618,5.201755572807141,0.0,Charging,Serving CEV,0.0,3.999999999999776,5.49978473139018,Traveling,Idle,-1.2017555728073646
8,09:45,0.0,5.201755572807141,5.49978473139018,Traveling,Idle,8.0,5.999999999999776,0.0,Charging,Serving CEV,0.7982444271926354
9,10:00,0.0,5.201755572807141,5.2255121995057054,Digging,Idle,0.0,5.999999999999776,5.2255121995057054,Digging,Idle,0.7982444271926354
10,10:15,0.0,5.201755572807141,5.383467569679832,Digging,Idle,0.0,5.999999999999776,5.383467569679832,Digging,Idle,0.7982444271926354
11,10:30,0.0,5.201755572807141,5.303736440506365,Digging,Idle,0.0,5.999999999999776,5.303736440506365,Digging,Idle,0.7982444271926354
12,10:45,8.000000000000002,7.201755572807141,0.0,Charging,Serving CEV,1.7562740777145588e-13,5.99999999999982,5.363790768841857,Digging,Idle,-1.201755572807321
13,11:00,0.0,7.201755572807141,5.363790768841857,Digging,Idle,8.000000000000012,7.999999999999822,0.0,Charging,Serving CEV,0.7982444271926816
14,11:15,0.0,7.201755572807141,5.55402949032208,Traveling,Idle,0.0,7.999999999999822,5.55402949032208,Traveling,Idle,0.7982444271926816
15,11:30,0.0,7.201755572807141,5.352952653995257,Digging,Idle,0.0,7.999999999999822,5.352952653995257,Digging,Idle,0.7982444271926816
16,11:45,0.0,7.201755572807141,5.318711569052477,Digging,Idle,0.0,7.999999999999822,5.318711569052477,Digging,Idle,0.7982444271926816
17,12:00,8.000000000000075,9.201755572807159,0.0,Charging,Serving CEV,8.0,9.999999999999822,0.0,Charging,Serving CEV,0.7982444271926639
18,12:15,4.617793114787684,10.35620385150408,0.0,Charging,Serving CEV,8.0,11.999999999999822,0.0,Charging,Serving CEV,1.643796148495742
19,12:30,8.0,12.35620385150408,0.0,Charging,Serving CEV,0.0,11.999999999999822,0.0,,Traveling,-0.35620385150425804
20,12:45,0.0,12.35620385150408,0.0,,Traveling,0.0,11.999999999999822,0.0,,Charging (grid),-0.35620385150425804
21,13:00,0.0,12.35620385150408,0.0,,Charging (grid),0.0,11.999999999999822,0.0,,Charging (grid),-0.35620385150425804
22,13:15,0.0,12.35620385150408,0.0,,Charging (grid),0.0,11.999999999999822,0.0,,Charging (grid),-0.35620385150425804
23,13:30,0.0,12.35620385150408,0.0,,Charging (grid),0.0,11.999999999999822,0.0,,Charging (grid),-0.35620385150425804
24,13:45,0.0,12.35620385150408,0.0,,Charging (grid),0.0,11.999999999999822,0.0,,Charging (grid),-0.35620385150425804
25,14:00,0.0,12.35620385150408,3.5344967171927126,Loading/Swinging,Charging (grid),0.0,11.999999999999822,5.244077326987146,Digging,Charging (grid),-0.35620385150425804
26,14:15,0.0,12.35620385150408,3.5331467553815306,Loading/Swinging,Charging (grid),0.0,11.999999999999822,3.5344967171927126,Loading/Swinging,Charging (grid),-0.35620385150425804
27,14:30,0.0,12.35620385150408,5.521032700551708,Traveling,Charging (grid),0.0,11.999999999999822,5.521032700551708,Traveling,Charging (grid),-0.35620385150425804
28,14:45,0.0,12.35620385150408,5.244077326987146,Digging,Charging (grid),0.0,11.999999999999822,5.280980658110259,Digging,Traveling,-0.35620385150425804
29,15:00,0.0,12.35620385150408,0.0,Idle,Charging (grid),8.0,13.999999999999822,0.0,Charging,Serving CEV,1.643796148495742
30,15:15,0.0,12.35620385150408,3.6189272634161047,Loading/Swinging,Charging (grid),0.0,13.999999999999822,3.5331467553815306,Loading/Swinging,Idle,1.643796148495742
31,15:30,0.0,12.35620385150408,3.641592563178864,Loading/Swinging,Charging (grid),0.0,13.999999999999822,3.6189272634161047,Loading/Swinging,Idle,1.643796148495742
32,15:45,0.0,12.35620385150408,5.280980658110259,Digging,Traveling,8.0,15.999999999999822,0.0,Charging,Serving CEV,3.643796148495742
33,16:00,7.637120346398917,14.26548393810381,0.0,Charging,Serving CEV,0.0,15.999999999999822,3.641592563178864,Loading/Swinging,Idle,1.734516061896013
34,16:15,7.598046297557953,16.1649955124933,0.0,Charging,Serving CEV,0.0,15.999999999999822,5.502323404969119,Traveling,Idle,-0.16499551249347633
35,16:30,0.0,16.1649955124933,5.502323404969119,Traveling,Idle,0.0,15.999999999999822,3.5696215400348903,Loading/Swinging,Idle,-0.16499551249347633
36,16:45,0.0,16.1649955124933,3.5696215400348903,Loading/Swinging,Idle,0.0,15.999999999999822,3.544783512149019,Loading/Swinging,Idle,-0.16499551249347633
37,17:00,8.0,18.1649955124933,0.0,Charging,Serving CEV,8.0,17.999999999999822,0.0,Charging,Serving CEV,-0.16499551249347633
38,17:15,8.0,20.1649955124933,0.0,Charging,Serving CEV,8.0,19.999999999999822,0.0,Charging,Serving CEV,-0.16499551249347633
39,17:30,0.024571189606430573,20.171138309894907,0.0,Charging,Serving CEV,8.0,21.999999999999822,0.0,Charging,Serving CEV,1.8288616901049153
40,17:45,7.998706779494394,22.170815004768507,0.0,Charging,Serving CEV,8.0,23.999999999999822,0.0,Charging,Serving CEV,1.8291849952313157
41,18:00,8.0,24.170815004768507,0.0,Charging,Serving CEV,8.0,25.999999999999822,0.0,Charging,Serving CEV,1.8291849952313157
42,18:15,7.157962801079244,25.96030570503832,0.0,Charging,Serving CEV,3.187482307630546,26.79687057690746,0.0,Charging,Serving CEV,0.8365648718691396
43,18:30,0.0,25.96030570503832,0.0,,Traveling,0.0,26.79687057690746,0.0,,Traveling,0.8365648718691396
44,18:45,0.0,25.96030570503832,0.0,,Idle,0.0,26.79687057690746,0.0,,Idle,0.8365648718691396
45,19:00,0.0,25.96030570503832,0.0,,Idle,0.0,26.79687057690746,0.0,,Idle,0.8365648718691396
46,19:15,0.0,25.96030570503832,0.0,,Idle,0.0,26.79687057690746,0.0,,Idle,0.8365648718691396
47,19:30,0.0,25.96030570503832,0.0,,Idle,0.0,26.79687057690746,0.0,,Idle,0.8365648718691396
48,19:45,0.0,25.96030570503832,0.0,,Idle,0.0,26.79687057690746,0.0,,Idle,0.8365648718691396
49,20:00,0.0,25.96030570503832,0.0,,Idle,0.0,26.79687057690746,0.0,,Idle,0.8365648718691396
50,20:15,0.0,25.96030570503832,0.0,,Idle,0.0,26.79687057690746,0.0,,Idle,0.8365648718691396
51,20:30,0.0,25.96030570503832,0.0,,Idle,0.0,26.79687057690746,0.0,,Idle,0.8365648718691396
52,20:45,0.0,25.96030570503832,0.0,,Idle,0.0,26.79687057690746,0.0,,Idle,0.8365648718691396
53,21:00,0.0,25.96030570503832,0.0,,Charging (grid),0.0,26.79687057690746,0.0,,Charging (grid),0.8365648718691396
54,21:15,0.0,25.96030570503832,0.0,,Charging (grid),0.0,26.79687057690746,0.0,,Charging (grid),0.8365648718691396
55,21:30,0.0,25.96030570503832,0.0,,Charging (grid),0.0,26.79687057690746,0.0,,Charging (grid),0.8365648718691396
56,21:45,0.0,25.96030570503832,0.0,,Charging (grid),0.0,26.79687057690746,0.0,,Charging (grid),0.8365648718691396
57,22:00,0.0,25.96030570503832,0.0,,Charging (grid),0.0,26.79687057690746,0.0,,Charging (grid),0.8365648718691396
58,22:15,0.0,25.96030570503832,0.0,,Charging (grid),0.0,26.79687057690746,0.0,,Charging (grid),0.8365648718691396
59,22:30,0.0,25.96030570503832,0.0,,Charging (grid),0.0,26.79687057690746,0.0,,Charging (grid),0.8365648718691396
