Time_Period,MCS_1_A0_kWh,MCS_1_A1S_kWh
1,250.0,250.0
2,250.0,250.0
3,248.67243767313022,248.5311240078471
4,248.6724376731308,248.5311240078471
5,248.6724376731308,248.5311240078471
6,246.56717451523605,246.45340076771734
7,246.56717451523605,246.45340076771734
8,246.56717451523605,244.57333598398935
9,244.4619113573413,244.57333598398935
10,244.4619113573413,244.57333598398935
11,244.78466066481974,244.57333598398935
12,245.2587824225634,244.57333598398935
13,245.73290418030706,242.4680728260946
14,246.20702593805072,242.4680728260946
15,246.68114769579438,242.4680728260946
16,247.15526945353804,242.4680728260946
17,247.6293912112817,242.4680728260946
18,248.10351296902536,240.36280966819987
19,248.57763472676902,238.25754651030513
20,249.05175648451268,238.25754651030513
21,249.52587824225634,238.71559216522448
22,250.0,239.17363782014382
23,250.0,239.63168347506317
24,247.89473684210526,240.08972912998252
25,245.78947368421052,240.54777478490186
26,245.78947368421052,241.0058204398212
27,245.78947368421052,241.46386609474055
28,245.78947368421052,241.9219117496599
29,243.68421052631578,242.37995740457924
30,243.68421052631578,242.8380030594986
31,243.68421052631578,243.29604871441794
32,243.68421052631578,243.75409436933728
33,243.68421052631578,244.21214002425663
34,241.57894736842104,244.21214002425663
35,241.57894736842104,243.22623931064075
36,241.57894736842104,243.22623931064075
37,241.57894736842104,243.22623931064075
38,239.4736842105263,242.96636425274528
39,237.36842105263156,240.86110109485054
40,235.26315789473682,238.8803188956816
41,235.26315789473682,236.87930743247998
42,233.15789473684208,234.77404427458524
43,231.05263157894734,232.6687811166905
44,231.05263157894734,230.8904409997953
45,229.13864265927918,230.8904409997953
46,229.13864265927918,230.8904409997953
47,229.13864265927918,230.8904409997953
48,229.13864265927918,230.8904409997953
49,229.13864265927918,230.8904409997953
50,229.13864265927918,230.8904409997953
51,229.13864265927918,230.8904409997953
52,229.13864265927918,230.8904409997953
53,229.13864265927918,230.8904409997953
54,229.61276441702285,231.34848665471463
55,230.0868861747665,231.80653230963398
56,230.56100793251017,232.26457796455333
57,231.03512969025383,232.72262361947267
58,231.50925144799749,233.18066927439202
59,231.98337320574115,233.63871492931136
60,232.4574949634848,234.0967605842307
61,232.93161672122847,234.55480623915005
62,233.40573847897213,234.55480623915005
63,233.87986023671579,235.0128518940694
64,234.35398199445945,235.34253904258048
65,234.8281037522031,235.34253904258048
66,235.30222550994677,235.80058469749983
67,235.77634726769043,236.25863035241917
68,236.25046902543409,236.71667600733852
69,236.72459078317775,237.17472166225787
70,237.1987125409214,237.6327673171772
71,237.67283429866507,238.09081297209656
72,238.14695605640873,238.5488586270159
73,238.6210778141524,239.00690428193525
74,239.09519957189605,239.4649499368546
75,239.5693213296397,239.92299559177394
76,240.04344308738337,240.3810412466933
77,240.51756484512703,240.83908690161263
78,240.9916866028707,241.29713255653198
79,241.46580836061435,241.75517821145132
80,241.939930118358,242.21322386637067
81,242.41405187610167,242.67126952129001
82,242.88817363384533,243.12931517620936
83,243.362295391589,243.5873608311287
84,243.83641714933265,244.04540648604805
85,244.3105389070763,244.5034521409674
86,244.78466066481997,244.96149779588674
87,245.25878242256363,245.4195434508061
88,245.7329041803073,245.87758910572543
89,246.20702593805095,246.33563476064478
90,246.6811476957946,246.7936804155645
91,247.15526945353827,247.2517260704818
92,247.62939121128193,247.70977172540148
93,248.1035129690256,248.1678173803212
94,248.57763472676925,248.62586303524085
95,249.0517564845129,249.08390869016057
96,249.52587824225634,249.54195434508028
97,250.0,250.0
