Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.2582,Digging,Traveling,0.0,0.0,4.5629,Digging,Traveling,0.0,0.0,4.5629,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,4.7425,Digging,Idle,0.0,0.0,5.4411,Digging,Idle,0.0,0.0,4.8277,Digging,Traveling,0.0,0.0
3,08:30,8.0,2.0,0.061,Charging,Serving CEV,8.0,2.0,0.2629,Charging,Serving CEV,-1.0169234861134967e-12,-2.542308715283742e-13,4.2907,Digging,Idle,0.0,-2.000000000000254
4,08:45,0.0,2.0,4.6773,Digging,Idle,0.0,2.0,4.5629,Digging,Idle,8.000000000178488,2.000000000044368,0.0,Charging,Serving CEV,0.0,4.4368064777700056e-11
5,09:00,0.0,2.0,4.7425,Digging,Idle,0.0,2.0,4.5629,Digging,Idle,0.0,2.000000000044368,4.8277,Digging,Idle,0.0,4.4368064777700056e-11
6,09:15,0.0,2.0,4.5726,Traveling,Idle,8.000000000000208,4.0000000000000515,0.0,Charging,Serving CEV,0.0,2.000000000044368,4.1464,Traveling,Idle,2.0000000000000515,4.4368064777700056e-11
7,09:30,8.0,4.0,1.3131,Charging,Serving CEV,0.0,4.0000000000000515,6.1076,Traveling,Idle,8.000000000006038,4.000000000045878,0.7188,Charging,Serving CEV,5.1514348342607263e-14,4.587796809119027e-11
8,09:45,7.999999999999972,5.999999999999993,0.0262,Charging,Serving CEV,7.999999999999892,6.000000000000025,0.0,Charging,Serving CEV,7.762315789280553,5.940578947366016,0.0,Charging,Serving CEV,3.197442310920451e-14,-0.05942105263397668
9,10:00,0.0,5.999999999999993,4.7425,Digging,Idle,0.0,6.000000000000025,5.3659,Digging,Traveling,0.0,5.940578947366016,4.8544,Digging,Idle,3.197442310920451e-14,-0.05942105263397668
10,10:15,0.0,5.999999999999993,4.4919,Digging,Idle,0.0,6.000000000000025,4.2582,Digging,Charging (grid),0.0,5.940578947366016,4.2907,Digging,Idle,3.197442310920451e-14,-0.05942105263397668
11,10:30,0.0,5.999999999999993,4.9634,Digging,Idle,0.0,6.000000000000025,4.8277,Digging,Charging (grid),0.0,5.940578947366016,4.2582,Digging,Idle,3.197442310920451e-14,-0.05942105263397668
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,0.0,6.000000000000025,4.8905,Digging,Charging (grid),7.999999999999987,7.940578947366013,0.0,Charging,Serving CEV,-1.999999999999968,-0.05942105263398023
13,11:00,0.0,7.999999999999993,5.3389,Digging,Idle,0.0,6.000000000000025,0.061,Idle,Charging (grid),0.0,7.940578947366013,3.7658,Loading/Swinging,Idle,-1.999999999999968,-0.05942105263398023
