Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.7653,Digging,Traveling,0.0,0.0,5.2098,Digging,Traveling,0.0,0.0,4.9634,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,5.4411,Digging,Idle,0.0,0.0,5.3659,Digging,Idle,0.0,0.0,5.3389,Digging,Traveling,0.0,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,0.0,4.78,Digging,Idle,0.0,0.0,5.3389,Digging,Idle,-2.0,-2.0
4,08:45,0.0,2.0,4.2907,Digging,Idle,8.0,2.0,0.061,Charging,Serving CEV,8.0,2.0,0.061,Charging,Serving CEV,0.0,0.0
5,09:00,0.0,2.0,4.4919,Digging,Idle,4.990736842105784,3.247684210526446,0.4689,Charging,Serving CEV,0.0,2.0,5.4411,Digging,Idle,1.247684210526446,0.0
6,09:15,0.0,2.0,5.0591,Traveling,Idle,0.0,3.247684210526446,5.2098,Digging,Idle,0.0,2.0,5.1579,Traveling,Idle,1.247684210526446,0.0
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,6.817540166204782,4.952069252077641,0.0262,Charging,Serving CEV,0.0,2.0,4.8544,Digging,Idle,0.9520692520776413,-2.0
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,0.0,4.952069252077641,4.5117,Traveling,Idle,8.0,4.0,0.0,Charging,Serving CEV,-1.0479307479223516,-1.999999999999993
9,10:00,0.0,5.999999999999993,4.9351,Digging,Idle,0.0,4.952069252077641,4.7425,Digging,Idle,0.0,4.0,4.5629,Digging,Idle,-1.0479307479223516,-1.999999999999993
10,10:15,0.0,5.999999999999993,4.4919,Digging,Idle,0.0,4.952069252077641,5.2098,Digging,Idle,8.0,6.0,0.0,Charging,Serving CEV,-1.0479307479223516,7.105427357601002e-15
11,10:30,0.0,5.999999999999993,4.6773,Digging,Idle,0.0,4.952069252077641,4.7809,Digging,Idle,0.0,6.0,4.8905,Digging,Idle,-1.0479307479223516,7.105427357601002e-15
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,8.0,6.952069252077641,0.0,Charging,Serving CEV,8.0,8.0,0.0,Charging,Serving CEV,-1.0479307479223516,7.105427357601002e-15
13,11:00,0.0,7.999999999999993,4.8277,Digging,Idle,0.0,6.952069252077641,2.4555,Loading/Swinging,Idle,0.0,8.0,4.7653,Digging,Traveling,-1.0479307479223516,7.105427357601002e-15
14,11:15,0.0,7.999999999999993,4.6176,Traveling,Idle,0.0,6.952069252077641,4.6066,Traveling,Idle,0.0,8.0,4.5506,Traveling,Charging (grid),-1.0479307479223516,7.105427357601002e-15
