Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.845771176668227,Digging,Traveling,0.0,0.0,4.845771176668227,Digging,Idle,0.0
2,08:15,0.0,0.0,4.851450991206028,Digging,Idle,0.0,0.0,4.851450991206028,Digging,Traveling,0.0
3,08:30,7.252339124078514,1.8130847810196284,0.0,Charging,Serving CEV,0.0,0.0,4.860203006483284,Digging,Idle,-1.8130847810196284
4,08:45,0.0,1.8130847810196284,4.860203006483284,Digging,Idle,8.0,2.0,0.0,Charging,Serving CEV,0.18691521898037156
5,09:00,1.0517142712275544e-12,1.8130847810198913,4.7528848473743155,Digging,Idle,0.0,2.0,3.1672967171927127,Loading/Swinging,Idle,0.18691521898010865
6,09:15,4.8315483133181845,3.0209718593494372,0.0,Charging,Serving CEV,8.0,4.0,0.0,Charging,Serving CEV,0.9790281406505628
7,09:30,0.0,3.0209718593494372,4.694415268609819,Traveling,Idle,7.256248488793339e-13,4.000000000000181,4.694415268609819,Traveling,Idle,0.979028140650744
8,09:45,7.999999999995254,5.020971859348251,0.0,Charging,Serving CEV,6.756986484378249,5.689246621094743,0.0,Charging,Serving CEV,0.6682747617464928
9,10:00,0.0,5.020971859348251,4.814112199505706,Digging,Idle,0.0,5.689246621094743,4.7528848473743155,Digging,Traveling,0.6682747617464928
10,10:15,0.0,5.020971859348251,4.972067569679832,Digging,Idle,0.0,5.689246621094743,4.814112199505706,Digging,Charging (grid),0.6682747617464928
11,10:30,0.0,5.020971859348251,4.692663559493636,Digging,Idle,0.0,5.689246621094743,4.972067569679832,Digging,Charging (grid),0.6682747617464928
12,10:45,8.0,7.020971859348251,0.0,Charging,Serving CEV,0.0,5.689246621094743,4.692663559493636,Digging,Charging (grid),-1.3317252382535072
13,11:00,0.0,7.020971859348251,4.632609231158145,Digging,Idle,0.0,5.689246621094743,0.0,Idle,Charging (grid),-1.3317252382535072
14,11:15,0.0,7.020971859348251,4.640170509677921,Traveling,Idle,0.0,5.689246621094743,4.640170509677921,Traveling,Charging (grid),-1.3317252382535072
15,11:30,0.0,7.020971859348251,4.941552653995257,Digging,Idle,0.0,5.689246621094743,4.632609231158145,Digging,Charging (grid),-1.3317252382535072
16,11:45,0.0,7.020971859348251,4.677688430947524,Digging,Idle,0.0,5.689246621094743,4.941552653995257,Digging,Charging (grid),-1.3317252382535072
17,12:00,8.000000000000004,9.02097185934825,0.0,Charging,Serving CEV,0.0,5.689246621094743,0.0,,Charging (grid),-3.331725238253507
18,12:15,8.0,11.02097185934825,0.0,Charging,Serving CEV,0.0,5.689246621094743,0.0,,Charging (grid),-5.331725238253507
19,12:30,0.0,11.02097185934825,0.0,,Traveling,0.0,5.689246621094743,0.0,,Charging (grid),-5.331725238253507
20,12:45,0.0,11.02097185934825,0.0,,Charging (grid),0.0,5.689246621094743,0.0,,Charging (grid),-5.331725238253507
21,13:00,0.0,11.02097185934825,0.0,,Charging (grid),0.0,5.689246621094743,0.0,,Charging (grid),-5.331725238253507
