Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A1S_minus_A0_cum_kWh
1,08:00,0.0,0.0,3.4832,Digging,Traveling,0.0,0.0,4.7843,Digging,Traveling,0.0
2,08:15,0.0,0.0,4.4919,Digging,Idle,5.036105263157896,1.259026315789474,0.0,Charging,Serving CEV,1.259026315789474
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,1.259026315789474,3.4832,Digging,Idle,-0.7409736842105259
4,08:45,0.0,2.0,4.7809,Digging,Idle,0.0,1.259026315789474,5.3659,Digging,Idle,-0.7409736842105259
5,09:00,0.0,2.0,4.2907,Digging,Idle,8.0,3.259026315789474,0.0,Charging,Serving CEV,1.259026315789474
6,09:15,0.0,2.0,4.6176,Traveling,Idle,0.0,3.259026315789474,4.2026,Digging,Idle,1.259026315789474
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,0.0,3.259026315789474,4.7305,Traveling,Idle,-0.7409736842105259
8,09:45,7.999999999999972,5.999999999999993,0.4879,Charging,Serving CEV,8.00000000000044,5.259026315789584,0.0,Charging,Serving CEV,-0.7409736842104087
9,10:00,0.0,5.999999999999993,4.7843,Digging,Idle,0.0,5.259026315789584,4.8905,Digging,Idle,-0.7409736842104087
10,10:15,0.0,5.999999999999993,3.4832,Digging,Idle,0.0,5.259026315789584,4.7809,Digging,Idle,-0.7409736842104087
11,10:30,0.0,5.999999999999993,4.9351,Digging,Idle,0.0,5.259026315789584,2.8,Loading/Swinging,Idle,-0.7409736842104087
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,8.0,7.259026315789584,0.0264,Charging,Serving CEV,-0.7409736842104087
13,11:00,0.0,7.999999999999993,3.4832,Digging,Idle,0.0,7.259026315789584,4.2907,Digging,Idle,-0.7409736842104087
14,11:15,0.0,7.999999999999993,4.7175,Traveling,Idle,0.0,7.259026315789584,4.7175,Traveling,Idle,-0.7409736842104087
15,11:30,0.0,7.999999999999993,4.4919,Digging,Idle,0.0,7.259026315789584,5.1226,Digging,Idle,-0.7409736842104087
16,11:45,0.0,7.999999999999993,4.9634,Digging,Idle,0.0,7.259026315789584,4.9634,Digging,Idle,-0.7409736842104087
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,8.0,9.259026315789583,0.0,Charging,Serving CEV,-0.7409736842104095
