Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,5.1226,Digging,Traveling,0.0,0.0,4.6773,Digging,Traveling,0.0,0.0,4.9634,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,4.5629,Digging,Idle,4.9234736842235085,1.2308684210558771,0.0,Charging,Serving CEV,0.0,0.0,4.8905,Digging,Traveling,1.2308684210558771,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,1.2308684210558771,4.7653,Digging,Idle,0.0,0.0,4.7843,Digging,Idle,-0.7691315789441229,-2.0
4,08:45,0.0,2.0,4.78,Digging,Idle,0.0,1.2308684210558771,4.4919,Digging,Idle,8.0,2.0,0.5059,Charging,Serving CEV,-0.7691315789441229,0.0
5,09:00,0.0,2.0,5.1226,Digging,Idle,6.9281052631514175,2.9628947368437313,0.0,Charging,Serving CEV,7.520105263157897,3.8800263157894745,1.3131,Charging,Serving CEV,0.9628947368437313,1.8800263157894745
6,09:15,0.0,2.0,4.6066,Traveling,Idle,0.0,2.9628947368437313,4.7843,Digging,Idle,0.0,3.8800263157894745,4.9634,Digging,Idle,0.9628947368437313,1.8800263157894745
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,0.0,2.9628947368437313,4.6559,Traveling,Idle,0.0,3.8800263157894745,4.617,Traveling,Idle,-1.0371052631562687,-0.11997368421052546
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,8.0,4.962894736843731,0.0,Charging,Serving CEV,0.0,3.8800263157894745,3.4832,Digging,Idle,-1.0371052631562616,-2.1199736842105183
9,10:00,0.0,5.999999999999993,4.6773,Digging,Idle,0.0,4.962894736843731,5.3389,Digging,Idle,7.999999999999726,5.880026315789406,0.4689,Charging,Serving CEV,-1.0371052631562616,-0.11997368421058674
10,10:15,0.0,5.999999999999993,4.9351,Digging,Idle,0.0,4.962894736843731,4.7809,Digging,Idle,0.0,5.880026315789406,4.2907,Digging,Idle,-1.0371052631562616,-0.11997368421058674
11,10:30,0.0,5.999999999999993,5.4411,Digging,Idle,0.0,4.962894736843731,4.4919,Digging,Idle,0.0,5.880026315789406,4.8277,Digging,Idle,-1.0371052631562616,-0.11997368421058674
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,8.0,6.962894736843731,0.0,Charging,Serving CEV,8.0,7.880026315789406,0.4879,Charging,Serving CEV,-1.0371052631562616,-0.11997368421058674
13,11:00,0.0,7.999999999999993,5.1226,Digging,Idle,0.0,6.962894736843731,4.7843,Digging,Idle,0.0,7.880026315789406,4.8905,Digging,Idle,-1.0371052631562616,-0.11997368421058674
14,11:15,0.0,7.999999999999993,4.5117,Traveling,Idle,0.0,6.962894736843731,4.7093,Traveling,Idle,0.0,7.880026315789406,4.7093,Traveling,Idle,-1.0371052631562616,-0.11997368421058674
