Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A2R_Discharge_kW,A2R_Discharge_cum_kWh,A2R_Work_kW,A2R_CEV1_Activity,A2R_MCS_Status,A2R_minus_A0_cum_kWh
25,14:00,0.0,9.261184210525762,4.832512706422161,Digging,Idle,0.0,11.381129648694857,4.818886657641851,Digging,Idle,2.119945438169095
26,14:15,0.0,9.261184210525762,5.0089966721530494,Digging,Idle,0.0,11.381129648694857,4.730044858902048,Traveling,Idle,2.119945438169095
27,14:30,0.0,9.261184210525762,4.730044858902048,Traveling,Idle,0.0,11.381129648694857,4.7273636158226084,Digging,Idle,2.119945438169095
28,14:45,8.0,11.261184210525762,0.0,Charging,Serving CEV,0.0,11.381129648694857,4.832512706422161,Digging,Idle,0.1199454381690952
29,15:00,0.0,11.261184210525762,3.103792896007588,Loading/Swinging,Idle,8.0,13.381129648694857,0.0,Charging,Serving CEV,2.119945438169095
30,15:15,0.0,11.261184210525762,3.133692414438155,Loading/Swinging,Idle,0.0,13.381129648694857,3.1683208537506546,Loading/Swinging,Idle,2.119945438169095
31,15:30,0.0,11.261184210525762,3.125268444856586,Loading/Swinging,Idle,0.0,13.381129648694857,3.3644673228953734,Loading/Swinging,Idle,2.119945438169095
32,15:45,0.0,11.261184210525762,3.1683208537506546,Loading/Swinging,Idle,0.0,13.381129648694857,4.736753107232083,Traveling,Idle,2.119945438169095
33,16:00,8.0,13.261184210525762,0.0,Charging,Serving CEV,0.0,13.381129648694857,0.0,Idle,Idle,0.1199454381690952
34,16:15,0.0,13.261184210525762,4.736753107232083,Traveling,Idle,0.0,13.381129648694857,5.0089966721530494,Digging,Idle,0.1199454381690952
35,16:30,0.0,13.261184210525762,3.3644673228953734,Loading/Swinging,Idle,8.0,15.381129648694857,0.0,Charging,Serving CEV,2.119945438169095
36,16:45,0.0,13.261184210525762,3.2260346744961486,Loading/Swinging,Idle,0.0,15.381129648694857,3.2260346744961486,Loading/Swinging,Idle,2.119945438169095
37,17:00,8.0,15.261184210525762,0.0,Charging,Serving CEV,8.0,17.38112964869486,0.0,Charging,Serving CEV,2.119945438169097
38,17:15,8.0,17.261184210525762,0.0,Charging,Serving CEV,8.0,19.38112964869486,0.0,Charging,Serving CEV,2.119945438169097
39,17:30,8.0,19.261184210525762,0.0,Charging,Serving CEV,8.0,21.38112964869486,0.0,Charging,Serving CEV,2.119945438169097
40,17:45,0.0,19.261184210525762,0.0,Idle,Idle,8.0,23.38112964869486,0.0,Charging,Serving CEV,4.119945438169097
41,18:00,8.0,21.261184210525762,0.0,Charging,Serving CEV,2.2578594475809597,23.945594510590098,0.0,Charging,Serving CEV,2.684410300064336
42,18:15,8.0,23.261184210525762,0.0,Charging,Serving CEV,0.0,23.945594510590098,0.0,Idle,Traveling,0.6844103000643358
43,18:30,0.0,23.261184210525762,0.0,Idle,Idle,0.0,23.945594510590098,0.0,Idle,Idle,0.6844103000643358
44,18:45,7.273157894739047,25.079473684210523,0.0,Charging,Serving CEV,0.0,23.945594510590098,0.0,Idle,Idle,-1.133879173620425
45,19:00,0.0,25.079473684210523,0.0,Idle,Idle,0.0,23.945594510590098,0.0,Idle,Idle,-1.133879173620425
46,19:15,0.0,25.079473684210523,0.0,Idle,Idle,0.0,23.945594510590098,0.0,Idle,Idle,-1.133879173620425
47,19:30,0.0,25.079473684210523,0.0,Idle,Idle,0.0,23.945594510590098,0.0,Idle,Idle,-1.133879173620425
48,19:45,0.0,25.079473684210523,0.0,Idle,Idle,0.0,23.945594510590098,0.0,Idle,Idle,-1.133879173620425
49,20:00,0.0,25.079473684210523,0.0,Idle,Idle,0.0,23.945594510590098,0.0,Idle,Idle,-1.133879173620425
50,20:15,0.0,25.079473684210523,0.0,Idle,Traveling,0.0,23.945594510590098,0.0,Idle,Idle,-1.133879173620425
51,20:30,0.0,25.079473684210523,0.0,Idle,Idle,0.0,23.945594510590098,0.0,Idle,Idle,-1.133879173620425
52,20:45,0.0,25.079473684210523,0.0,Idle,Idle,0.0,23.945594510590098,0.0,Idle,Idle,-1.133879173620425
53,21:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
54,21:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
55,21:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
56,21:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
57,22:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
58,22:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
59,22:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
60,22:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
61,23:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
62,23:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
63,23:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
64,23:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
65,00:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
66,00:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
67,00:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
68,00:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
69,01:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
70,01:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
71,01:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
72,01:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
73,02:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
74,02:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
75,02:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
76,02:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
77,03:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
78,03:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
79,03:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
80,03:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
81,04:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
82,04:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
83,04:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
84,04:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
85,05:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
86,05:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
87,05:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
88,05:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
89,06:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
90,06:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
91,06:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
92,06:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
93,07:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
94,07:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
95,07:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
96,07:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.945594510590098,0.0,Idle,Charging (grid),-1.133879173620425
