Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,248.7043490304675,250.0
4,248.7043490304675,250.0
5,248.7043490304675,247.89473684210526
6,246.88116343490134,245.9157617728532
7,246.88116343490134,245.9157617728532
8,246.88116343490134,245.9157617728532
9,244.7759002770066,245.9157617728532
10,244.7759002770066,243.81049861495853
11,244.7759002770066,243.81049861495853
12,244.7759002770066,243.81049861495853
13,242.67063711911186,241.7052354570638
14,242.67063711911186,241.7052354570638
15,242.67063711911186,241.7052354570638
16,242.67063711913926,241.7052354570638
17,242.67063711913926,241.7052354570638
18,240.56537396124452,239.59997229916905
19,238.87135879865383,239.59997229916905
20,238.87135879865383,240.04336538532033
21,239.3235750199493,240.50400518611303
22,239.77579124124475,240.9646449869057
23,240.2280074625402,241.42528478769842
24,240.68022368383566,241.88592458849112
25,241.13243990513112,242.34656438928383
26,241.58465612642658,242.80720419007653
27,242.0372085597692,243.26784399086924
28,242.4927881399262,243.72848379166194
29,242.9483677200832,243.72848379166194
30,243.4149076484713,241.6232206337672
31,243.88144757685941,241.6232206337672
32,244.34798750524752,241.6232206337672
33,244.34798750524752,240.27928851108445
34,242.24272434735278,240.27928851108445
35,242.24272434735278,240.27928851108445
36,242.24272434735278,240.27928851108445
37,240.13746118945804,240.27928851108445
38,238.40922376034223,240.01345674636204
39,236.3949204671378,237.9081935884673
40,234.28965730924307,235.80293043057256
41,232.18439415134833,233.69766727267782
42,230.40675360445329,231.59240411478308
43,230.40675360445329,229.48714095688834
44,230.40675360445329,227.9498855650039
45,230.40675360445329,227.9498855650039
46,230.40675360445329,227.9498855650039
47,230.40675360445329,227.9498855650039
48,230.40675360445329,227.9498855650039
49,230.40675360445329,227.9498855650039
50,230.40675360445329,227.9498855650039
51,230.40675360445329,227.9498855650039
52,230.40675360445329,227.9498855650039
53,230.40675360445329,227.9498855650039
54,230.8732935328414,228.45102452943564
55,231.3398334612295,228.95216349386737
56,231.8063733896176,229.4533024582991
57,232.2729133180057,229.95444142273084
58,232.7394532463938,230.45558038716257
59,233.2059931747819,230.9567193515943
60,233.67253310317,231.45785831602603
61,234.1390730315581,231.95899728045777
62,234.1390730315581,232.4601362448895
63,234.6056129599462,232.96127520932123
64,235.07072229158103,233.46241417375296
65,235.07072229158103,233.9635531381847
66,235.53726221996914,234.46469210261643
67,236.00380214835724,234.96583106704816
68,236.47034207674534,235.4669700314799
69,236.93688200513344,235.96810899591162
70,237.40342193352154,236.46924796034335
71,237.86996186190964,236.97038692477508
72,238.33650179029775,237.47152588920682
73,238.80304171868585,237.97266485363855
74,239.26958164707395,238.47380381807028
75,239.73612157546205,238.974942782502
76,240.20266150385015,239.47608174693374
77,240.66920143223825,239.97722071136548
78,241.13574136062635,240.4783596757972
79,241.60228128901446,240.97949864022894
80,242.06882121740256,241.48063760466067
81,242.53536114579066,241.9817765690924
82,243.00190107417876,242.48291553352414
83,243.46844100256686,242.98405449795587
84,243.93498093095496,243.4851934623876
85,244.40152085934307,243.98633242681933
86,244.86806078773117,244.48747139125106
87,245.33460071611927,244.9886103556828
88,245.80114064450737,245.48974932011453
89,246.26768057289547,245.99088828454626
90,246.73422050128335,246.4920272489779
91,247.20076042967145,246.99316621340964
92,247.6673003580595,247.49430517784134
93,248.1338402864476,247.99544414227307
94,248.6003802148357,248.49658310670478
95,249.0669201432238,248.9977220711365
96,249.5334600716119,249.49886103556827
97,250.0,250.0
