Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.7425,Digging,Traveling,0.0,0.0,3.4832,Digging,Idle,0.0
2,08:15,0.0,0.0,4.2907,Digging,Idle,0.0,0.0,3.4832,Digging,Traveling,0.0
3,08:30,0.0,0.0,4.7843,Digging,Idle,0.0,0.0,5.3389,Digging,Idle,0.0
4,08:45,8.0,2.0,0.5059,Charging,Serving CEV,8.0,2.0,0.0,Charging,Serving CEV,0.0
5,09:00,0.0,2.0,4.7425,Digging,Idle,0.0,2.0,4.7843,Digging,Idle,0.0
6,09:15,0.0,2.0,6.1076,Traveling,Idle,8.0,4.0,0.0,Charging,Serving CEV,2.0
7,09:30,0.0,2.0,3.4832,Digging,Idle,0.0,4.0,4.5726,Traveling,Idle,2.0
8,09:45,8.0,4.0,0.2629,Charging,Serving CEV,0.0,4.0,4.8277,Digging,Idle,0.0
9,10:00,0.0,4.0,4.7809,Digging,Idle,0.0,4.0,5.3659,Digging,Idle,0.0
10,10:15,3.7235789473677556,4.930894736841939,0.0,Charging,Serving CEV,8.0,6.0,0.0,Charging,Serving CEV,1.069105263158061
11,10:30,0.0,4.930894736841939,4.2582,Digging,Idle,0.0,6.0,5.2098,Digging,Idle,1.069105263158061
12,10:45,8.0,6.930894736841939,0.2481,Charging,Serving CEV,8.0,8.0,0.4879,Charging,Serving CEV,1.069105263158061
13,11:00,0.0,6.930894736841939,4.2582,Digging,Idle,0.0,8.0,5.4411,Digging,Traveling,1.069105263158061
14,11:15,0.0,6.930894736841939,4.7305,Traveling,Idle,0.0,8.0,4.5117,Traveling,Charging (grid),1.069105263158061
15,11:30,0.0,6.930894736841939,4.8905,Digging,Idle,0.0,8.0,4.6773,Digging,Charging (grid),1.069105263158061
16,11:45,0.0,6.930894736841939,4.8544,Digging,Idle,0.0,8.0,4.7425,Digging,Charging (grid),1.069105263158061
17,12:00,6.709074792244469,8.608163434903057,0.0,Charging,Serving CEV,0.0,8.0,0.0,,Charging (grid),-0.6081634349030569
18,12:15,7.646890800406525,10.519886135004688,0.0,Charging,Serving CEV,0.0,8.0,0.0,,Charging (grid),-2.519886135004688
19,12:30,0.0,10.519886135004688,0.0,,Traveling,0.0,8.0,0.0,,Charging (grid),-2.519886135004688
20,12:45,0.0,10.519886135004688,0.0,,Charging (grid),0.0,8.0,0.0,,Charging (grid),-2.519886135004688
21,13:00,0.0,10.519886135004688,0.0,,Charging (grid),0.0,8.0,0.0,,Charging (grid),-2.519886135004688
22,13:15,0.0,10.519886135004688,0.0,,Charging (grid),0.0,8.0,0.0,,Charging (grid),-2.519886135004688
23,13:30,0.0,10.519886135004688,0.0,,Charging (grid),0.0,8.0,0.0,,Traveling,-2.519886135004688
24,13:45,0.0,10.519886135004688,0.0,,Charging (grid),8.0,10.0,0.0,Charging,Serving CEV,-0.5198861350046879
25,14:00,0.0,10.519886135004688,3.4832,Digging,Charging (grid),0.0,10.0,4.7653,Digging,Idle,-0.5198861350046879
26,14:15,0.0,10.519886135004688,4.4919,Digging,Charging (grid),0.0,10.0,2.4555,Loading/Swinging,Idle,-0.5198861350046879
27,14:30,0.0,10.519886135004688,5.0591,Traveling,Charging (grid),0.0,10.0,4.7746,Traveling,Idle,-0.5198861350046879
28,14:45,0.0,10.519886135004688,2.4016,Loading/Swinging,Charging (grid),0.0,10.0,3.7658,Loading/Swinging,Idle,-0.5198861350046879
29,15:00,0.0,10.519886135004688,0.0,Idle,Charging (grid),2.5973173805498986,10.649329345137474,1.3131,Charging,Serving CEV,0.12944321013278604
30,15:15,0.0,10.519886135004688,2.2047,Loading/Swinging,Charging (grid),0.0,10.649329345137474,3.9497,Loading/Swinging,Idle,0.12944321013278604
