Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,5.30264233159133,Digging,Traveling,0.0,0.0,5.30264233159133,Digging,Idle,0.0
2,08:15,5.581728770181082,1.3954321925452704,0.0,Charging,Serving CEV,0.0,0.0,2.723965325503851,Loading/Swinging,Idle,-1.3954321925452704
3,08:30,0.0,1.3954321925452704,5.341593790671668,Digging,Idle,0.0,0.0,5.341593790671668,Digging,Traveling,-1.3954321925452704
4,08:45,0.0,1.3954321925452704,5.311687106182523,Digging,Idle,0.0,0.0,5.311687106182523,Digging,Idle,-1.3954321925452704
5,09:00,7.895348312493125,3.3692692706685516,0.0,Charging,Serving CEV,8.0,2.0,0.0,Charging,Serving CEV,-1.3692692706685516
6,09:15,0.0,3.3692692706685516,4.374301284916125,Digging,Idle,0.0,2.0,5.528697074593177,Traveling,Traveling,-1.3692692706685516
7,09:30,7.144246178166382,5.155330815210148,0.0,Charging,Serving CEV,0.0,2.0,4.374301284916125,Digging,Traveling,-3.1553308152101476
8,09:45,0.0,5.155330815210148,5.528697074593177,Traveling,Idle,0.0,2.0,4.315963615822609,Digging,Idle,-3.1553308152101476
9,10:00,0.0,5.155330815210148,4.315963615822609,Digging,Idle,8.0,4.0,0.0,Charging,Serving CEV,-1.1553308152101476
10,10:15,0.0,5.155330815210148,4.164603327846952,Digging,Idle,0.0,4.0,4.164603327846952,Digging,Traveling,-1.1553308152101476
11,10:30,0.0,5.155330815210148,4.102980436264462,Digging,Idle,0.0,4.0,4.102980436264462,Digging,Charging (grid),-1.1553308152101476
12,10:45,8.0,7.155330815210148,0.0,Charging,Serving CEV,0.0,4.0,5.754316064415277,Traveling,Charging (grid),-3.1553308152101476
13,11:00,0.0,7.155330815210148,5.455984629626272,Digging,Idle,0.0,4.0,5.455984629626272,Digging,Charging (grid),-3.1553308152101476
14,11:15,0.0,7.155330815210148,5.754316064415277,Traveling,Idle,0.0,4.0,0.0,Idle,Charging (grid),-3.1553308152101476
15,11:30,0.0,7.155330815210148,4.21946122882601,Digging,Idle,0.0,4.0,4.21946122882601,Digging,Charging (grid),-3.1553308152101476
16,11:45,0.0,7.155330815210148,4.362990937563483,Digging,Idle,0.0,4.0,3.591668644212635,Loading/Swinging,Charging (grid),-3.1553308152101476
17,12:00,8.0,9.155330815210148,0.0,Charging,Serving CEV,0.0,4.0,0.0,Idle,Charging (grid),-5.155330815210148
18,12:15,7.999999999999998,11.155330815210148,0.0,Charging,Serving CEV,0.0,4.0,0.0,Idle,Charging (grid),-7.155330815210148
19,12:30,0.0,11.155330815210148,0.0,Idle,Traveling,0.0,4.0,0.0,Idle,Charging (grid),-7.155330815210148
20,12:45,0.0,11.155330815210148,0.0,Idle,Charging (grid),0.0,4.0,0.0,Idle,Traveling,-7.155330815210148
21,13:00,0.0,11.155330815210148,0.0,Idle,Charging (grid),8.0,6.0,0.0,Charging,Serving CEV,-5.155330815210148
22,13:15,0.0,11.155330815210148,0.0,Idle,Charging (grid),7.859145973393462,7.964786493348365,0.0,Charging,Serving CEV,-3.1905443218617826
23,13:30,0.0,11.155330815210148,0.0,Idle,Charging (grid),2.58954683096159,8.612173201088762,0.0,Charging,Serving CEV,-2.5431576141213856
24,13:45,0.0,11.155330815210148,0.0,Idle,Charging (grid),8.0,10.612173201088762,0.0,Charging,Serving CEV,-0.5431576141213856
25,14:00,0.0,11.155330815210148,2.723965325503851,Loading/Swinging,Charging (grid),0.0,10.612173201088762,4.362990937563483,Digging,Idle,-0.5431576141213856
26,14:15,0.0,11.155330815210148,3.591668644212635,Loading/Swinging,Charging (grid),0.0,10.612173201088762,3.6551198901338218,Traveling,Idle,-0.5431576141213856
27,14:30,0.0,11.155330815210148,3.6551198901338218,Traveling,Charging (grid),0.0,10.612173201088762,5.30203181398743,Digging,Idle,-0.5431576141213856
28,14:45,0.0,11.155330815210148,3.615576493887413,Loading/Swinging,Charging (grid),0.0,10.612173201088762,5.4084382806022235,Digging,Idle,-0.5431576141213856
29,15:00,0.0,11.155330815210148,0.0,Idle,Charging (grid),8.0,12.612173201088762,0.0,Charging,Serving CEV,1.4568423858786144
30,15:15,0.0,11.155330815210148,2.721811204989873,Loading/Swinging,Charging (grid),0.0,12.612173201088762,3.615576493887413,Loading/Swinging,Idle,1.4568423858786144
31,15:30,0.0,11.155330815210148,2.762627986600055,Loading/Swinging,Charging (grid),0.0,12.612173201088762,2.721811204989873,Loading/Swinging,Idle,1.4568423858786144
32,15:45,0.0,11.155330815210148,2.73009940917204,Loading/Swinging,Charging (grid),0.0,12.612173201088762,3.8682353066953725,Traveling,Idle,1.4568423858786144
33,16:00,0.0,11.155330815210148,3.8682353066953725,Traveling,Traveling,8.0,14.612173201088762,0.0,Charging,Serving CEV,3.4568423858786144
34,16:15,3.7464227117403155,12.091936493145226,0.0,Charging,Serving CEV,8.0,16.612173201088762,0.0,Charging,Serving CEV,4.5202367079435355
35,16:30,0.0,12.091936493145226,5.30203181398743,Digging,Idle,0.0,16.612173201088762,2.762627986600055,Loading/Swinging,Idle,4.5202367079435355
36,16:45,0.0,12.091936493145226,5.4084382806022235,Digging,Idle,0.0,16.612173201088762,2.73009940917204,Loading/Swinging,Idle,4.5202367079435355
37,17:00,0.9875252200027705,12.33881779814592,0.0,Charging,Serving CEV,8.0,18.612173201088762,0.0,Charging,Serving CEV,6.273355402942842
38,17:15,8.0,14.33881779814592,0.0,Charging,Serving CEV,8.0,20.612173201088762,0.0,Charging,Serving CEV,6.273355402942842
39,17:30,7.52697235684196,16.22056088735641,0.0,Charging,Serving CEV,8.0,22.612173201088762,0.0,Charging,Serving CEV,6.391612313732352
40,17:45,7.603843560166212,18.121521777397962,0.0,Charging,Serving CEV,4.385371978683745,23.7085161957597,0.0,Charging,Serving CEV,5.586994418361737
41,18:00,8.0,20.121521777397962,0.0,Charging,Serving CEV,0.0,23.7085161957597,0.0,Idle,Idle,3.586994418361737
42,18:15,8.0,22.121521777397962,0.0,Charging,Serving CEV,0.0,23.7085161957597,0.0,Idle,Idle,1.586994418361737
43,18:30,6.757692444201779,23.810944888448407,0.0,Charging,Serving CEV,0.0,23.7085161957597,0.0,Idle,Idle,-0.10242869268870791
44,18:45,0.0,23.810944888448407,0.0,Idle,Traveling,0.0,23.7085161957597,0.0,Idle,Traveling,-0.10242869268870791
45,19:00,0.0,23.810944888448407,0.0,Idle,Idle,0.0,23.7085161957597,0.0,Idle,Idle,-0.10242869268870791
46,19:15,0.0,23.810944888448407,0.0,Idle,Idle,0.0,23.7085161957597,0.0,Idle,Idle,-0.10242869268870791
47,19:30,0.0,23.810944888448407,0.0,Idle,Idle,0.0,23.7085161957597,0.0,Idle,Idle,-0.10242869268870791
48,19:45,0.0,23.810944888448407,0.0,Idle,Idle,0.0,23.7085161957597,0.0,Idle,Idle,-0.10242869268870791
49,20:00,0.0,23.810944888448407,0.0,Idle,Idle,0.0,23.7085161957597,0.0,Idle,Idle,-0.10242869268870791
50,20:15,0.0,23.810944888448407,0.0,Idle,Idle,0.0,23.7085161957597,0.0,Idle,Idle,-0.10242869268870791
51,20:30,0.0,23.810944888448407,0.0,Idle,Idle,0.0,23.7085161957597,0.0,Idle,Idle,-0.10242869268870791
52,20:45,0.0,23.810944888448407,0.0,Idle,Idle,0.0,23.7085161957597,0.0,Idle,Idle,-0.10242869268870791
53,21:00,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
54,21:15,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
55,21:30,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
56,21:45,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
57,22:00,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
58,22:15,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
59,22:30,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
60,22:45,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
61,23:00,0.0,23.810944888448407,0.0,Idle,Idle,0.0,23.7085161957597,0.0,Idle,Idle,-0.10242869268870791
62,23:15,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
63,23:30,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
64,23:45,0.0,23.810944888448407,0.0,Idle,Idle,0.0,23.7085161957597,0.0,Idle,Idle,-0.10242869268870791
65,00:00,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
66,00:15,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
67,00:30,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
68,00:45,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
69,01:00,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
70,01:15,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
71,01:30,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
72,01:45,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
73,02:00,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
74,02:15,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
75,02:30,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
76,02:45,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
77,03:00,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
78,03:15,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
79,03:30,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
80,03:45,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
81,04:00,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
82,04:15,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
83,04:30,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
84,04:45,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
85,05:00,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
86,05:15,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
87,05:30,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
88,05:45,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
89,06:00,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
90,06:15,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
91,06:30,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
92,06:45,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
93,07:00,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
94,07:15,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
95,07:30,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
96,07:45,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.7085161957597,0.0,Idle,Charging (grid),-0.10242869268870791
