day,step,clock,cev,p_dig_kW,p_load_kW,p_trav_kW,p_idle_kW,activity_executed,soe_cev_kWh,soe_mcs_kWh,infeasible_flag
1,1,08:00,1,5.328569885385958,0.0,0.0,0.0,Digging,13.46785752865351,250.0,false
1,2,08:15,1,0.0,0.0,0.0,0.0,Charging,14.653665393228765,248.75178119518395,false
1,3,08:30,1,5.378490118906024,0.0,0.0,0.0,Digging,13.30904286350226,248.75178119518395,false
1,4,08:45,1,5.278549842661512,0.0,0.0,0.0,Digging,11.989405402836882,248.75178119518395,false
1,5,09:00,1,0.0,0.0,0.0,0.0,Charging,13.989405402838887,246.6465180372871,false
1,6,09:15,1,0.0,3.6884694210733544,0.0,0.0,Loading/Swinging,13.067288047570548,246.6465180372871,false
1,7,09:30,1,0.0,0.0,5.625765818821791,0.0,Traveling,11.660846592865395,246.6465180372868,false
1,8,09:45,1,0.0,0.0,0.0,0.0,Charging,13.660846592865395,244.54125487939206,false
1,9,10:00,1,5.258147622549963,0.0,0.0,0.0,Digging,12.346309687227905,244.54125487939206,false
1,10,10:15,1,5.278709701279284,0.0,0.0,0.0,Digging,11.026632261908084,245.03374609639778,false
1,11,10:30,1,5.265874015638951,0.0,0.0,0.0,Digging,9.710163757998346,245.5287314639179,false
1,12,10:45,1,5.208376182518275,0.0,0.0,0.0,Digging,8.408069712368778,246.02632429297861,false
1,13,11:00,1,0.0,0.0,0.0,0.0,Idle,8.408069712368778,246.52653533018918,false
1,14,11:15,1,0.0,0.0,5.684243966195298,0.0,Traveling,6.987008720819954,246.99873377673663,false
1,15,11:30,1,5.2920586347139835,0.0,0.0,0.0,Digging,5.663994062141459,247.46828049871823,false
1,16,11:45,1,5.218623882839006,0.0,0.0,0.0,Digging,4.359338091431708,247.9777694420035,false
1,17,12:00,1,0.0,0.0,0.0,0.0,,4.359338091431708,248.48994110930565,false
1,18,12:15,1,0.0,0.0,0.0,0.0,,4.359338091431708,248.97565666539572,false
1,19,12:30,1,0.0,0.0,0.0,0.0,,4.359338091431708,249.4878283326978,false
1,20,12:45,1,0.0,0.0,0.0,0.0,,4.359338091431708,250.0,false
1,21,13:00,1,0.0,0.0,0.0,0.0,,4.359338091431708,250.0,false
1,22,13:15,1,0.0,0.0,0.0,0.0,Charging,5.768113784661488,248.51707821765285,false
1,23,13:30,1,0.0,0.0,0.0,0.0,Charging,7.693967695544134,246.48986357461848,false
1,24,13:45,1,0.0,0.0,0.0,0.0,Charging,9.592606963392416,244.49129592425186,false
1,25,14:00,1,5.244114316883,0.0,0.0,0.0,Digging,8.281578384171667,244.49129592425186,false
1,26,14:15,1,5.4437960883034835,0.0,0.0,0.0,Digging,6.920629362095796,244.49129592425186,false
1,27,14:30,1,0.0,0.0,0.0,0.0,Charging,8.647782665152853,242.67323981577076,false
1,28,14:45,1,0.0,0.0,5.691956608521258,0.0,Traveling,7.224793513022538,242.67323981577076,false
1,29,15:00,1,0.0,3.6254141027008595,0.0,0.0,Loading/Swinging,6.318439987347324,242.67323981577076,false
