day,step,clock,cev,p_dig_kW,p_load_kW,p_trav_kW,p_idle_kW,activity_executed,soe_cev_kWh,soe_mcs_kWh,infeasible_flag
1,1,08:00,1,5.328569885385958,0.0,0.0,0.0,Digging,13.46785752865351,250.0,false
1,2,08:15,1,5.378490118906024,0.0,0.0,0.0,Digging,12.123234998927005,250.0,false
1,3,08:30,1,5.278549842661512,0.0,0.0,0.0,Digging,10.803597538261627,250.0,false
1,4,08:45,1,5.258147622549963,0.0,0.0,0.0,Digging,9.489060632624136,250.0,false
1,5,09:00,1,0.0,0.0,0.0,0.0,Charging,11.489060632624136,247.89473684210526,false
1,6,09:15,1,0.0,0.0,0.0,0.0,Charging,13.489060632624136,245.78947368421052,false
1,7,09:30,1,0.0,0.0,0.0,0.0,Charging,14.8,244.3369092882262,false
1,8,09:45,1,0.0,0.0,5.625765818821791,0.0,Traveling,13.393558545294553,244.3369092882262,false
1,9,10:00,1,5.278709701279284,0.0,0.0,0.0,Digging,12.073881119974732,244.77760457138388,false
1,10,10:15,1,5.265874015638951,0.0,0.0,0.0,Digging,10.757412616064995,245.23185895271087,false
1,11,10:30,1,5.208376182518275,0.0,0.0,0.0,Digging,9.455318570435427,245.56831028028682,false
1,12,10:45,1,0.0,0.0,0.0,0.0,Idle,9.455318570435427,246.02869753641653,false
1,13,11:00,1,5.2920586347139835,0.0,0.0,0.0,Digging,8.132303911756932,246.49098313819394,false
1,14,11:15,1,0.0,0.0,5.684243966195298,0.0,Traveling,6.711242920208107,246.95796685942847,false
1,15,11:30,1,5.218623882839006,0.0,0.0,0.0,Digging,5.406586949498356,247.43692913368332,false
1,16,11:45,1,5.244114316883,0.0,0.0,0.0,Digging,4.095558370277606,247.91909797943734,false
1,17,12:00,1,0.0,0.0,0.0,0.0,,4.095558370277606,248.40462604667357,false
1,18,12:15,1,0.0,0.0,0.0,0.0,,4.095558370277606,248.8901541139098,false
1,19,12:30,1,0.0,0.0,0.0,0.0,,4.095558370277606,249.37610119357444,false
1,20,12:45,1,0.0,0.0,0.0,0.0,,4.095558370277606,249.86204827323908,false
1,21,13:00,1,0.0,0.0,0.0,0.0,,4.095558370277606,249.86204827323908,false
1,22,13:15,1,0.0,0.0,0.0,0.0,Charging,6.095558370277606,247.75678511534434,false
1,23,13:30,1,0.0,0.0,0.0,0.0,Charging,8.095558370277606,245.6515219574496,false
1,24,13:45,1,0.0,0.0,0.0,0.0,Charging,10.095558370277606,243.54625879955486,false
1,25,14:00,1,5.4437960883034835,0.0,0.0,0.0,Digging,8.734609348201735,243.54625879955486,false
1,26,14:15,1,0.0,3.6884694210733544,0.0,0.0,Loading/Swinging,7.8124919929333965,243.54625879955486,false
1,27,14:30,1,0.0,0.0,5.691956608521258,0.0,Traveling,6.3895028408030825,243.54625879955486,false
1,28,14:45,1,5.265931432668581,0.0,0.0,0.0,Digging,5.0730199826359375,243.54625879955486,false
1,29,15:00,1,0.0,0.0,0.0,0.0,Charging,7.0730199826359375,241.44099564166012,false
1,30,15:15,1,0.0,3.6254141027008595,0.0,0.0,Loading/Swinging,6.166666456960723,241.44099564166012,false
1,31,15:30,1,0.0,3.594048752299888,0.0,0.0,Loading/Swinging,5.268154268885751,241.44099564166012,false
1,32,15:45,1,0.0,0.0,0.0,0.0,Charging,6.882173450042723,239.74202808254753,false
1,33,16:00,1,0.0,3.6424966421309874,0.0,0.0,Loading/Swinging,5.971549289509976,239.74202808254753,false
1,34,16:15,1,0.0,0.0,5.583605517104224,0.0,Traveling,4.57564791023392,239.74202808254753,false
1,35,16:30,1,0.0,3.545385959874134,0.0,0.0,Loading/Swinging,3.689301420265387,239.74202808254753,false
1,36,16:45,1,0.0,0.0,0.0,0.0,Charging,5.689301420265387,237.6367649246528,false
1,37,17:00,1,0.0,0.0,0.0,0.0,Charging,7.689301420265387,235.53150176675805,false
1,38,17:15,1,0.0,0.0,0.0,0.0,Charging,9.689301420265387,233.42623860886331,false
1,39,17:30,1,0.0,0.0,0.0,0.0,Charging,11.689301420265387,231.32097545096858,false
1,40,17:45,1,0.0,0.0,0.0,0.0,Charging,13.689301420265387,229.21571229307384,false
1,41,18:00,1,0.0,0.0,0.0,0.0,Charging,14.8,227.98502134599948,false
1,42,18:15,1,0.0,0.0,0.0,0.0,,14.8,227.98502134599948,false
1,43,18:30,1,0.0,0.0,0.0,0.0,,14.8,227.98502134599948,false
1,44,18:45,1,0.0,0.0,0.0,0.0,,14.8,227.98502134599948,false
1,45,19:00,1,0.0,0.0,0.0,0.0,,14.8,227.98502134599948,false
1,46,19:15,1,0.0,0.0,0.0,0.0,,14.8,227.98502134599948,false
1,47,19:30,1,0.0,0.0,0.0,0.0,,14.8,227.98502134599948,false
1,48,19:45,1,0.0,0.0,0.0,0.0,,14.8,227.98502134599948,false
1,49,20:00,1,0.0,0.0,0.0,0.0,,14.8,227.98502134599948,false
1,50,20:15,1,0.0,0.0,0.0,0.0,,14.8,227.98502134599948,false
1,51,20:30,1,0.0,0.0,0.0,0.0,,14.8,227.98502134599948,false
1,52,20:45,1,0.0,0.0,0.0,0.0,,14.8,227.98502134599948,false
1,53,21:00,1,0.0,0.0,0.0,0.0,,14.8,228.48536176995404,false
1,54,21:15,1,0.0,0.0,0.0,0.0,,14.8,228.9857021939086,false
1,55,21:30,1,0.0,0.0,0.0,0.0,,14.8,229.48604261786315,false
