Time_Period,MCS_1_A0_kWh,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0,250.0
2,250.0,250.0,250.0
3,250.0,248.83584487534515,250.0
4,247.89473684210526,248.83584487534515,250.0
5,247.89473684210526,248.83584487534515,250.0
6,247.89473684210526,246.7305817174504,247.89473684210526
7,247.89473684210526,246.7305817174504,245.78947368421052
8,245.78947368421052,246.7305817174504,244.19426592797782
9,243.68421052631578,244.62531855955567,244.19426592797782
10,243.68421052631578,244.62531855955567,244.19426592797782
11,243.68421052631578,244.62531855955567,244.19426592797782
12,243.68421052631578,244.62531855955567,244.19426592797782
13,241.57894736842104,242.88113573407088,242.08900277008308
14,241.57894736842104,242.88113573407088,242.08900277008308
15,241.57894736842104,242.88113573407088,242.08900277008308
16,241.57894736842104,242.88113573407088,242.08900277008308
17,241.57894736842104,242.88113573407088,242.08900277008308
18,239.4736842105263,240.77587257617614,239.98373961218834
19,237.36842105263156,238.6706094182814,238.06555862255712
20,237.36842105263156,236.56534626038666,238.06555862255712
21,237.83840910416308,236.56534626038666,238.51726822390827
22,238.30839715569456,237.03912200862155,238.96897782525943
23,238.77838520722608,237.51289775685643,239.42068742661058
24,239.24837325875757,237.98667350509132,239.87239702796165
25,239.71836131028908,238.4604492533262,240.32422895842848
26,240.18834936182057,238.9342250015611,240.7760608888953
27,240.6583374133521,239.41437357039234,241.23063343720594
28,241.12832546488357,239.90955815030392,241.68520598551657
29,241.59831351641506,240.4047427302155,242.1397785338272
30,242.06830156794658,240.89992731012708,242.59502981623694
31,242.53828961947806,241.39511189003866,243.05028109864668
32,243.00827767100958,241.89029646995024,243.50838964282815
33,243.47826572254107,242.38548104986182,243.96932903174624
34,243.47826572254107,242.38548104986182,243.96932903174624
35,241.37300256464633,241.00423305452725,241.8640658738515
36,241.37300256464633,241.00423305452725,241.8640658738515
37,241.37300256464633,241.00423305452725,241.8640658738515
38,239.84684152208777,240.90579458336757,239.75880271595676
39,239.84684152208777,238.80571239763913,237.65353955806202
40,239.84684152208777,236.81097988109852,235.54827640016728
41,237.74157836419303,234.81070264512698,233.44301324227254
42,235.6363152062983,232.70543948723224,231.3377500843778
43,233.53105204840355,230.6001763293375,230.2099904612749
44,231.4257888905088,228.82179756890386,230.2099904612749
45,229.32052573261407,228.82179756890386,230.2099904612749
46,229.32052573261407,228.82179756890386,230.2099904612749
47,229.32052573261407,228.82179756890386,230.2099904612749
48,229.32052573261407,228.82179756890386,230.2099904612749
49,229.32052573261407,228.82179756890386,230.2099904612749
50,229.32052573261407,228.82179756890386,230.2099904612749
51,229.32052573261407,228.82179756890386,230.2099904612749
52,229.32052573261407,228.82179756890386,230.2099904612749
53,229.32052573261407,228.82179756890386,230.2099904612749
54,229.7905137841456,229.31698214881544,230.670929850193
55,230.26050183567708,229.81216672872702,231.1318692391111
56,230.73048988720856,230.3073513086386,231.5928086280292
57,231.20047793874008,230.80253588855018,232.05374801694728
58,231.67046599027157,231.29772046846176,232.51468740586537
59,232.14045404180308,231.79290504837334,232.97562679478347
60,232.61044209333457,232.28808962828492,233.43656618370156
61,233.08043014486609,232.7832742081965,233.89750557261965
62,233.55041819639757,233.16372428300605,234.32806077678498
63,234.02040624792906,233.65890886291763,234.78900016570307
64,234.49039429946058,234.1540934428292,235.24993955462116
65,234.96038235099206,234.1540934428292,235.24993955462116
66,235.43037040252358,234.6492780227408,235.71087894353926
67,235.90035845405507,235.14446260265237,236.17181833245735
68,236.37034650558655,235.63964718256395,236.63275772137544
69,236.84033455711807,236.13483176247553,237.09369711029353
70,237.31032260864956,236.6300163423871,237.55463649921163
71,237.78031066018104,237.1252009222987,238.01557588812972
72,238.25029871171256,237.62038550221027,238.4765152770478
73,238.72028676324405,238.11557008212185,238.9374546659659
74,239.19027481477553,238.61075466203343,239.398394054884
75,239.66026286630705,239.105939241945,239.8593334438021
76,240.13025091783854,239.6011238218566,240.32027283272018
77,240.60023896937005,240.09630840176817,240.78121222163827
78,241.07022702090154,240.59149298167975,241.24215161055636
79,241.54021507243303,241.08667756159133,241.70309099947445
80,242.01020312396454,241.5818621415029,242.16403038839255
81,242.48019117549603,242.0770467214145,242.62496977731064
82,242.95017922702752,242.57223130132607,243.08590916622873
83,243.42016727855903,243.06741588123765,243.54684855514682
84,243.89015533009052,243.56260046114923,244.00778794406492
85,244.360143381622,244.0577850410608,244.468727332983
86,244.83013143315353,244.5529696209724,244.9296667219011
87,245.300119484685,245.04815420088397,245.3906061108192
88,245.77010753621653,245.54333878079555,245.85154549973728
89,246.24009558774802,246.03852336070713,246.31248488865538
90,246.7100836392795,246.53370794061885,246.77342427757338
91,247.18007169081102,247.0288925205296,247.23436366649148
92,247.6500597423425,247.52407710044133,247.69530305540954
93,248.120047793874,248.01926168035308,248.15624244432763
94,248.5900358454055,248.51444626026478,248.6171818332457
95,249.060023896937,249.00963084017653,249.0781212221638
96,249.53001194846848,249.50481542008825,249.5390606110819
97,250.0,250.0,250.0
