Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,248.7043490304675,250.0
4,248.70434903046643,250.0
5,248.70434903046643,250.0
6,248.70434903046643,247.89473684210526
7,246.5990858725717,247.89473684210526
8,244.49382271467564,245.78947368421052
9,244.49382271467564,245.78947368421052
10,244.49382271467564,245.78947368421052
11,244.49382271467564,243.68421052631578
12,244.49382271467564,243.68421052631578
13,242.440408222764,241.57894736842104
14,242.440408222764,241.57894736842104
15,242.440408222764,242.00046114145576
16,242.440408222764,242.4242256565656
17,242.440408222764,242.85049738731948
18,240.430671035367,243.27918123542273
19,238.78652977930201,243.70786508352597
20,238.78652977930201,244.13811200297906
21,239.24883351968236,244.57985248017835
22,239.7111372600627,245.02159295737764
23,240.17344100044306,245.46333343457692
24,240.6357447408234,245.46333343457692
25,241.09804848120376,243.35807027668218
26,241.5603522215841,243.35807027668218
27,242.0232365931089,243.35807027668218
28,242.48612096463367,243.35807027668218
29,242.94900533615845,243.35807027668218
30,243.41188970768323,241.25280711878744
31,243.874774079208,241.25280711878744
32,244.3376584507328,241.25280711878744
33,244.80054282225757,239.1475439608927
34,244.80054282225757,239.1475439608927
35,243.3447774036017,239.1475439608927
36,243.3447774036017,239.1475439608927
37,243.3447774036017,239.1475439608927
38,242.85724277756293,237.04228080299796
39,240.77763933682812,234.93701764510323
40,238.78182899160365,232.83175448720849
41,236.6765658337089,230.72649132931375
42,234.57130267581417,228.621228171419
43,232.46603951791943,228.05543869773481
44,230.79822898207252,228.05543869773481
45,230.79822898207252,228.05543869773481
46,230.79822898207252,228.05543869773481
47,230.79822898207252,228.05543869773481
48,230.79822898207252,228.05543869773481
49,230.79822898207252,228.05543869773481
50,230.79822898207252,228.05543869773481
51,230.79822898207252,228.05543869773481
52,230.79822898207252,228.05543869773481
53,230.79822898207252,228.05543869773481
54,231.2611133535973,228.55417872733176
55,231.72399772512208,229.0529187569287
56,232.18688209664685,229.55165878652565
57,232.64976646817163,230.0503988161226
58,233.1126508396964,230.54913884571954
59,233.5755352112212,231.04787887531648
60,234.03841958274597,231.54661890491343
61,234.50130395427075,232.04535893451038
62,234.50130395427075,232.54409896410732
63,234.96418832579553,233.04283899370427
64,235.18770011120674,233.5415790233012
65,235.18770011120674,234.04031905289804
66,235.65058448273152,234.539059082495
67,236.1134688542563,235.03779911209193
68,236.57635322578108,235.53653914168888
69,237.03923759730586,236.03527917128582
70,237.50212196883064,236.53401920088277
71,237.96500634035542,237.0327592304797
72,238.4278907118802,237.53149926007666
73,238.89077508340498,238.0302392896736
74,239.35365945492975,238.52897931927055
75,239.81654382645453,239.0277193488675
76,240.2794281979793,239.52645937846444
77,240.7423125695041,240.02519940806138
78,241.20519694102887,240.52393943765833
79,241.66808131255365,241.02267946725527
80,242.13096568407843,241.52141949685222
81,242.5938500556032,242.02015952644916
82,243.056734427128,242.5188995560461
83,243.51961879865277,243.01763958564305
84,243.98250317017755,243.51637961524
85,244.44538754170233,244.01511964483694
86,244.9082719132271,244.5138596744339
87,245.3711562847519,245.01259970403083
88,245.83404065627667,245.51133973362778
89,246.29692502780145,246.01007976322472
90,246.75980939932649,246.50881979282144
91,247.22269377084984,247.0075598224184
92,247.68557814237488,247.50629985201527
93,248.14846251389986,248.00503988161222
94,248.6113468854249,248.50377991120914
95,249.07423125694993,249.00251994080608
96,249.53711562847496,249.50125997040303
97,250.0,250.0
