Time_Period,Time_Label,Grid_Energy_kWh,Energy_Cost_USD,CO2_Emissions_kg,Cumulative_Energy_Cost_USD,Cumulative_CO2_Emissions_kg
64,D1 23:45,0.7256689760807213,0.2808338937432392,0.22091521843998918,3.3700067249165713,2.2923912677775835
65,D1 00:00,0.7256689760807213,0.18939960275706827,0.2267043450159988,3.5594063276736394,2.519095612793582
66,D1 00:15,0.7256689760807213,0.18939960275706827,0.19926066767620088,3.7488059304307075,2.718356280469783
67,D1 00:30,0.7256689760807213,0.18939960275706827,0.2007794507543372,3.9382055331877757,2.91913573122412
68,D1 00:45,0.7256689760807213,0.18939960275706827,0.20080446819228756,4.127605135944844,3.1199401994164075
69,D1 01:00,0.7256689760807213,0.18939960275706827,0.19920162797397592,4.317004738701912,3.3191418273903834
70,D1 01:15,0.7256689760807213,0.18939960275706827,0.20194048265561063,4.50640434145898,3.521082310045994
71,D1 01:30,0.7256689760807213,0.18939960275706827,0.20427608091023036,4.695803944216048,3.7253583909562242
72,D1 01:45,0.7256689760807213,0.18939960275706827,0.2045418644294097,4.885203546973116,3.929900255385634
73,D1 02:00,0.7256689760807213,0.18939960275706827,0.20361439997312247,5.0746031497301844,4.1335146553587565
74,D1 02:15,0.7256689760807213,0.18939960275706827,0.20396525656904366,5.264002752487253,4.3374799119278
75,D1 02:30,0.7256689760807213,0.18939960275706827,0.20610692994917146,5.453402355244321,4.543586841876971
76,D1 02:45,0.7256689760807213,0.18939960275706827,0.20534354069971406,5.642801958001389,4.7489303825766855
77,D1 03:00,0.7256689760807213,0.18939960275706827,0.20623210639620743,5.832201560758457,4.955162488972893
78,D1 03:15,0.7256689760807213,0.18939960275706827,0.20920552631767048,6.021601163515525,5.164368015290563
79,D1 03:30,0.7256689760807213,0.18939960275706827,0.2111226777165989,6.211000766272593,5.375490693007162
80,D1 03:45,0.7256689760807213,0.18939960275706827,0.2120272037765522,6.400400369029661,5.587517896783714
81,D1 04:00,0.7256689760807213,0.18939960275706827,0.21094306593699122,6.5897999717867295,5.798460962720705
82,D1 04:15,0.7256689760807213,0.18939960275706827,0.20343129119471906,6.779199574543798,6.0018922539154245
83,D1 04:30,0.7256689760807213,0.18939960275706827,0.20315602971304314,6.968599177300866,6.205048283628468
84,D1 04:45,0.7256689760807213,0.18939960275706827,0.202836480653757,7.157998780057934,6.407884764282225
85,D1 05:00,0.7256689760807213,0.18939960275706827,0.20465837784020918,7.347398382815002,6.612543142122434
86,D1 05:15,0.7256689760807213,0.18939960275706827,0.20162248217391948,7.53679798557207,6.814165624296354
87,D1 05:30,0.7256689760807213,0.18939960275706827,0.20383670430993095,7.726197588329138,7.018002328606285
88,D1 05:45,0.7256689760807213,0.18939960275706827,0.2055136004985896,7.915597191086206,7.223515929104875
89,D1 06:00,0.7256689760628146,0.28083389373630924,0.20611733531153328,8.196431084822516,7.429633264416408
90,D1 06:15,0.7256689760807277,0.28083389374324164,0.19999187495790877,8.477264978565758,7.629625139374316
91,D1 06:30,0.7256689760807277,0.28083389374324164,0.19695888704720618,8.758098872309,7.826584026421522
92,D1 06:45,0.7256689760807277,0.28083389374324164,0.19205804243112026,9.038932766052243,8.018642068852643
93,D1 07:00,0.7256689760807277,0.28083389374324164,0.18568820433668487,9.319766659795485,8.204330273189328
94,D1 07:15,0.7256689760807277,0.28083389374324164,0.16847846240599898,9.600600553538728,8.372808735595326
95,D1 07:30,0.7256689760806904,0.2808338937432272,0.15750572196099288,9.881434447281954,8.530314457556319
96,D1 07:45,0.7256689760807352,0.2808338937432445,0.14518952659351003,10.162268341025198,8.67550398414983
