Time_Interval,Time_Period,Start_Time_Label,End_Time_Label,MCS_1_Charging_kW,MCS_1_Discharging_kW,MCS_1_Traveling_kW,MCS_1_SOE_Start_kWh,MCS_1_SOE_End_kWh,CEV_1_Working_kW,CEV_1_SOE_Start_kWh,CEV_1_SOE_End_kWh
1,1,D1 08:00,D1 08:15,0.0,0.0,0.0,250.0,250.0,4.7630721999290175,14.8,13.609231950017746
2,2,D1 08:15,D1 08:30,0.0,0.0,0.0,250.0,250.0,4.9900367370563545,13.609231950017746,12.361722765753656
3,3,D1 08:30,D1 08:45,0.0,0.0,0.0,250.0,250.0,4.634348302184434,12.361722765753656,11.203135690207548
4,4,D1 08:45,D1 09:00,0.0,0.0,0.0,250.0,250.0,4.514405879533611,11.203135690207548,10.074534220324145
5,5,D1 09:00,D1 09:15,2.3149547397512354e-10,0.0,10.00000000021992,250.0,247.5,0.0,10.074534220324145,10.074534220324145
6,6,D1 09:15,D1 09:30,-1.7901280845917256e-10,0.0,-2.5427064712863403e-9,247.5,247.50000000059316,4.6890759604910155,10.074534220324145,8.90226523020139
7,7,D1 09:30,D1 09:45,-2.4928061731037013e-11,8.000000000018634,2.3939346707087376e-9,247.50000000059316,245.39473684208912,0.0,8.90226523020139,10.902265230206048
8,8,D1 09:45,D1 10:00,-0.0,0.0,-1.1368683772161603e-13,245.39473684208912,245.39473684208915,4.332879123105274,10.902265230206048,9.81904544942973
9,9,D1 10:00,D1 10:15,-1.3795825328158882e-10,0.0,0.0,245.39473684208915,245.39473684205637,5.008231815937424,9.81904544942973,8.566987495445375
10,10,D1 10:15,D1 10:30,0.0,0.0,-1.410853656125255e-10,245.39473684205637,245.39473684209165,4.964325132886708,8.566987495445375,7.325906212223698
11,11,D1 10:30,D1 10:45,0.0,0.0,0.0,245.39473684209165,245.39473684209165,4.777723245981005,7.325906212223698,6.131475400728447
12,12,D1 10:45,D1 11:00,0.0,8.000000000003038,-2.502886786714953e-12,245.39473684209165,243.28947368419674,0.0,6.131475400728447,8.131475400729206
13,13,D1 11:00,D1 11:15,-0.0,0.0,2.2737367544323206e-13,243.28947368419674,243.28947368419668,4.5231774788052626,8.131475400729206,7.000681031027891
