Time_Interval,Time_Period,Start_Time_Label,End_Time_Label,MCS_1_Charging_kW,MCS_1_Discharging_kW,MCS_1_Traveling_kW,MCS_1_SOE_Start_kWh,MCS_1_SOE_End_kWh,CEV_1_Working_kW,CEV_1_SOE_Start_kWh,CEV_1_SOE_End_kWh
21,21,D1 13:00,D1 13:15,0.0,8.0,0.0,239.71052092999798,237.60525777210324,0.0,6.800000000000001,8.8
22,22,D1 13:15,D1 13:30,0.0,7.9999999999999964,0.0,237.60525777210324,235.4999946142085,0.0,8.8,10.8
23,23,D1 13:30,D1 13:45,0.0,8.0,0.0,235.4999946142085,233.39473145631376,0.0,10.8,12.8
24,24,D1 13:45,D1 14:00,0.0,1.1561000000000021,0.0,233.39473145631376,233.0904946142085,0.0,12.8,13.089025000000001
25,25,D1 14:00,D1 14:15,0.0,0.0,0.0,233.0904946142085,233.0904946142085,5.226524836786855,13.089025000000001,11.782393790803287
26,26,D1 14:15,D1 14:30,0.0,0.0,0.0,233.0904946142085,233.0904946142085,5.3580879923522975,11.782393790803287,10.442871792715213
27,27,D1 14:30,D1 14:45,0.0,0.0,0.0,233.0904946142085,233.0904946142085,3.3727981207374755,10.442871792715213,9.599672262530843
28,28,D1 14:45,D1 15:00,0.0,8.0,1.2434497875801753e-14,233.0904946142085,230.98523145631376,0.0,9.599672262530843,11.599672262530843
29,29,D1 15:00,D1 15:15,0.0,0.0,0.0,230.98523145631376,230.98523145631376,3.1267131570844664,11.599672262530843,10.817993973259727
30,30,D1 15:15,D1 15:30,0.0,0.0,0.0,230.98523145631376,230.98523145631376,2.987427944193564,10.817993973259727,10.071136987211336
31,31,D1 15:30,D1 15:45,0.0,0.0,0.0,230.98523145631376,230.98523145631376,3.332657154044897,10.071136987211336,9.237972698700112
32,32,D1 15:45,D1 16:00,0.0,0.0,0.0,230.98523145631376,230.98523145631376,4.787063167071005,9.237972698700112,8.041206906932361
33,33,D1 16:00,D1 16:15,0.0,0.0,0.0,230.98523145631376,230.98523145631376,0.0,8.041206906932361,8.041206906932361
34,34,D1 16:15,D1 16:30,0.0,0.0,0.0,230.98523145631376,230.98523145631376,2.9892114625959296,8.041206906932361,7.293904041283379
35,35,D1 16:30,D1 16:45,0.0,1.1818838348664862,9.814371537686384e-14,230.98523145631376,230.67420939450676,0.0,7.293904041283379,7.589375
36,36,D1 16:45,D1 17:00,0.0,0.0,0.0,230.67420939450676,230.67420939450676,3.459464370368386,7.589375,6.724508907407904
37,37,D1 17:00,D1 17:15,0.0,0.3019643703683883,0.0,230.67420939450676,230.59474508651508,0.0,6.724508907407904,6.800000000000001
38,38,D1 17:15,D1 17:30,0.0,0.0,0.0,230.59474508651508,230.59474508651508,0.0,6.800000000000001,6.800000000000001
39,39,D1 17:30,D1 17:45,0.0,8.0,0.0,230.59474508651508,228.48948192862034,0.0,6.800000000000001,8.8
40,40,D1 17:45,D1 18:00,0.0,8.0,0.0,228.48948192862034,226.3842187707256,0.0,8.8,10.8
41,41,D1 18:00,D1 18:15,0.0,0.0,0.0,226.3842187707256,226.3842187707256,0.0,10.8,10.8
42,42,D1 18:15,D1 18:30,0.0,0.0,0.0,226.3842187707256,226.3842187707256,0.0,10.8,10.8
43,43,D1 18:30,D1 18:45,0.0,0.0,0.0,226.3842187707256,226.3842187707256,0.0,10.8,10.8
44,44,D1 18:45,D1 19:00,0.0,8.0,0.0,226.3842187707256,224.27895561283086,0.0,10.8,12.8
45,45,D1 19:00,D1 19:15,0.0,0.0,0.0,224.27895561283086,224.27895561283086,0.0,12.8,12.8
46,46,D1 19:15,D1 19:30,0.0,0.0,0.0,224.27895561283086,224.27895561283086,0.0,12.8,12.8
47,47,D1 19:30,D1 19:45,0.0,0.0,0.0,224.27895561283086,224.27895561283086,0.0,12.8,12.8
48,48,D1 19:45,D1 20:00,0.0,0.0,0.0,224.27895561283086,224.27895561283086,0.0,12.8,12.8
49,49,D1 20:00,D1 20:15,0.0,8.0,0.0,224.27895561283086,222.17369245493612,0.0,12.8,14.8
50,50,D1 20:15,D1 20:30,0.0,0.0,10.000000000000114,222.17369245493612,219.6736924549361,0.0,14.8,14.8
51,51,D1 20:30,D1 20:45,-0.0,0.0,0.0,219.6736924549361,219.6736924549361,0.0,14.8,14.8
52,52,D1 20:45,D1 21:00,0.0,0.0,0.0,219.6736924549361,219.6736924549361,0.0,14.8,14.8
53,53,D1 21:00,D1 21:15,2.9020389995276425,0.0,-5.10702591327572e-14,219.6736924549361,220.36292671732392,0.0,14.8,14.8
54,54,D1 21:15,D1 21:30,2.9020389995276425,0.0,-5.10702591327572e-14,220.36292671732392,221.05216097971174,0.0,14.8,14.8
55,55,D1 21:30,D1 21:45,2.9020389995276425,0.0,-5.10702591327572e-14,221.05216097971174,221.74139524209957,0.0,14.8,14.8
56,56,D1 21:45,D1 22:00,2.9020389995276425,0.0,-5.10702591327572e-14,221.74139524209957,222.4306295044874,0.0,14.8,14.8
57,57,D1 22:00,D1 22:15,2.9020389995276425,0.0,-5.10702591327572e-14,222.4306295044874,223.11986376687523,0.0,14.8,14.8
58,58,D1 22:15,D1 22:30,2.9020389995276425,0.0,-5.10702591327572e-14,223.11986376687523,223.80909802926305,0.0,14.8,14.8
59,59,D1 22:30,D1 22:45,2.9020389995276425,0.0,-5.10702591327572e-14,223.80909802926305,224.49833229165088,0.0,14.8,14.8
60,60,D1 22:45,D1 23:00,2.9020389995276425,0.0,-5.10702591327572e-14,224.49833229165088,225.1875665540387,0.0,14.8,14.8
61,61,D1 23:00,D1 23:15,2.9020389995276425,0.0,-5.10702591327572e-14,225.1875665540387,225.87680081642654,0.0,14.8,14.8
62,62,D1 23:15,D1 23:30,2.9020389995276425,0.0,-5.10702591327572e-14,225.87680081642654,226.56603507881437,0.0,14.8,14.8
63,63,D1 23:30,D1 23:45,2.9020389995276425,0.0,-5.10702591327572e-14,226.56603507881437,227.2552693412022,0.0,14.8,14.8
64,64,D1 23:45,D1 00:00,2.9020389995256135,0.0,-4.574118861455645e-14,227.2552693412022,227.94450360358954,0.0,14.8,14.8
65,65,D1 00:00,D1 00:15,2.9020389995276425,0.0,6.261657858885883e-14,227.94450360358954,228.63373786597734,0.0,14.8,14.8
66,66,D1 00:15,D1 00:30,2.9020389995276425,0.0,6.261657858885883e-14,228.63373786597734,229.32297212836514,0.0,14.8,14.8
67,67,D1 00:30,D1 00:45,2.9020389995276425,0.0,-5.10702591327572e-14,229.32297212836514,230.01220639075297,0.0,14.8,14.8
68,68,D1 00:45,D1 01:00,2.9020389995276425,0.0,-5.10702591327572e-14,230.01220639075297,230.7014406531408,0.0,14.8,14.8
