day,step,clock,status,objective,gap_percent,solve_time_s
1,1,D1 08:00,OPTIMAL,193.4339647174932,0.0,4.270855903625488
1,2,D1 08:15,OPTIMAL,130.91712241729113,0.9246385400701336,1.0262129306793213
1,3,D1 08:30,OPTIMAL,130.64450865325296,0.0,1.3984928131103516
1,4,D1 08:45,OPTIMAL,130.6760680898721,0.0,1.3828198909759521
1,5,D1 09:00,OPTIMAL,130.74000395991465,0.0,0.5971007347106934
1,6,D1 09:15,OPTIMAL,130.7400039599147,8.695642823788867e-14,0.6418929100036621
1,7,D1 09:30,OPTIMAL,130.32337051279472,4.3617210510395226e-14,0.5668849945068359
1,8,D1 09:45,OPTIMAL,130.6134205859171,0.0,0.7336320877075195
1,9,D1 10:00,OPTIMAL,130.6883483741537,0.7485937807414168,1.0946428775787354
1,10,D1 10:15,OPTIMAL,130.80512077805633,0.0,0.9236810207366943
1,11,D1 10:30,OPTIMAL,130.80512077805608,6.953051198325132e-13,0.4331212043762207
1,12,D1 10:45,OPTIMAL,130.95274817290178,0.0,0.4078667163848877
1,13,D1 11:00,OPTIMAL,130.99652461356652,0.0,0.9787321090698242
1,14,D1 11:15,OPTIMAL,130.70639605956072,0.0,1.035999059677124
1,15,D1 11:30,OPTIMAL,130.8918671698375,0.0,0.6467928886413574
1,16,D1 11:45,OPTIMAL,130.8918671698375,0.0,0.43018293380737305
1,17,D1 12:00,OPTIMAL,130.83328719835654,5.430901806226464e-13,0.4386928081512451
1,18,D1 12:15,OPTIMAL,130.83328719835615,0.9493673633683404,0.3922569751739502
1,19,D1 12:30,OPTIMAL,130.8332871983564,0.9493673633694681,0.5102910995483398
1,20,D1 12:45,OPTIMAL,130.8332871983565,0.0,0.3360130786895752
1,21,D1 13:00,OPTIMAL,130.8332871983565,1.0861803612452933e-13,0.41271185874938965
1,22,D1 13:15,OPTIMAL,130.8332871983564,0.9493673633687947,0.23691892623901367
1,23,D1 13:30,OPTIMAL,130.8332871983564,0.0,0.33204078674316406
1,24,D1 13:45,OPTIMAL,130.8332871983562,0.8989255141525482,0.26301097869873047
1,25,D1 14:00,OPTIMAL,130.83328719835646,0.0,0.2332448959350586
1,26,D1 14:15,OPTIMAL,130.79337945382042,0.0,0.45818495750427246
1,27,D1 14:30,OPTIMAL,130.7933794538214,0.0,0.22832775115966797
1,28,D1 14:45,OPTIMAL,130.53421832662008,0.0,0.16942501068115234
1,29,D1 15:00,OPTIMAL,130.42637861758726,0.0,0.10715079307556152
1,30,D1 15:15,OPTIMAL,130.40926919679762,0.0,0.08464407920837402
1,31,D1 15:30,OPTIMAL,130.50427646656223,0.0,0.17561006546020508
1,32,D1 15:45,OPTIMAL,130.50427646656223,0.0,0.2532060146331787
1,33,D1 16:00,OPTIMAL,130.4839613006272,0.0,0.08623480796813965
1,34,D1 16:15,OPTIMAL,130.4009711113569,0.0,0.07702016830444336
1,35,D1 16:30,OPTIMAL,130.35909463264187,0.0,0.31633806228637695
1,36,D1 16:45,OPTIMAL,130.35909463264238,4.186104717906759e-12,0.13126087188720703
1,37,D1 17:00,OPTIMAL,130.22203870547918,1.134929928200259e-12,0.056030988693237305
1,38,D1 17:15,OPTIMAL,130.22203870547904,4.801626619308793e-13,0.0794522762298584
1,39,D1 17:30,OPTIMAL,130.22203870547904,6.547672662693809e-14,0.06502604484558105
1,40,D1 17:45,OPTIMAL,130.22203870547898,0.0,0.07215523719787598
1,41,D1 18:00,OPTIMAL,130.22203870547895,0.0,0.05918598175048828
1,42,D1 18:15,OPTIMAL,130.2220387054787,0.0,0.061042070388793945
1,43,D1 18:30,OPTIMAL,130.22203870547904,0.0,0.05706191062927246
1,44,D1 18:45,OPTIMAL,67.72203870547905,0.0,0.07299089431762695
1,45,D1 19:00,OPTIMAL,67.72203870547905,0.0,0.173814058303833
1,46,D1 19:15,OPTIMAL,67.72203870547905,0.0,0.060305118560791016
1,47,D1 19:30,OPTIMAL,67.72203870547905,0.0,0.07114791870117188
1,48,D1 19:45,OPTIMAL,67.72203870547905,0.0,0.19061779975891113
1,49,D1 20:00,OPTIMAL,67.72203870547905,0.0,0.07211494445800781
1,50,D1 20:15,OPTIMAL,67.72203870547905,0.0,0.05421590805053711
1,51,D1 20:30,OPTIMAL,67.72203870547905,0.0,0.13309097290039062
1,52,D1 20:45,OPTIMAL,67.72203870547905,0.0,0.05387616157531738
1,53,D1 21:00,OPTIMAL,67.72203870547905,0.0,0.060343265533447266
1,54,D1 21:15,OPTIMAL,67.43863131447264,0.0,0.17265605926513672
1,55,D1 21:30,OPTIMAL,67.15518858686275,0.0,0.1363849639892578
1,56,D1 21:45,OPTIMAL,66.8715821866677,0.0,0.07517099380493164
1,57,D1 22:00,OPTIMAL,66.587488967363,0.0,0.06232786178588867
1,58,D1 22:15,OPTIMAL,66.30306856649182,0.0,0.15560317039489746
1,59,D1 22:30,OPTIMAL,66.01792776418034,0.0,0.1783580780029297
1,60,D1 22:45,OPTIMAL,65.73226838304267,0.0,0.0546422004699707
1,61,D1 23:00,OPTIMAL,65.44636893154114,0.0,0.06139087677001953
1,62,D1 23:15,OPTIMAL,65.1602729675385,0.0,0.19690704345703125
1,63,D1 23:30,OPTIMAL,64.8743928225151,0.0,0.0757451057434082
1,64,D1 23:45,OPTIMAL,64.58832934326463,0.0,0.07197308540344238
1,65,D1 00:00,OPTIMAL,64.30184685298718,0.0,0.10221099853515625
1,66,D1 00:15,OPTIMAL,64.10482383269722,0.0,0.15273594856262207
1,67,D1 00:30,OPTIMAL,63.90914762313913,0.0,0.14530205726623535
1,68,D1 00:45,OPTIMAL,63.71339687862251,0.0,0.07731795310974121
1,69,D1 01:00,OPTIMAL,63.517644906364154,0.0,0.16962409019470215
1,70,D1 01:15,OPTIMAL,63.32197159420574,0.0,0.066864013671875
1,71,D1 01:30,OPTIMAL,63.12616387152982,0.0,0.16437196731567383
1,72,D1 01:45,OPTIMAL,62.93024152832552,0.0,0.18083691596984863
1,73,D1 02:00,OPTIMAL,62.73430614167613,0.0,0.10076093673706055
1,74,D1 02:15,OPTIMAL,62.538416270759576,0.0,0.08135104179382324
1,75,D1 02:30,OPTIMAL,62.342509181398746,0.0,0.06883931159973145
1,76,D1 02:45,OPTIMAL,62.146496988459525,0.0,0.08042693138122559
1,77,D1 03:00,OPTIMAL,61.950522259188936,0.0,0.07784676551818848
1,78,D1 03:15,OPTIMAL,61.75450392315966,0.0,0.0871889591217041
1,79,D1 03:30,OPTIMAL,61.55833966521864,0.0,0.08165979385375977
1,80,D1 03:45,OPTIMAL,61.36208132221591,8.105655875984697e-14,0.18595480918884277
1,81,D1 04:00,OPTIMAL,61.165778589192364,0.0,0.0737009048461914
1,82,D1 04:15,OPTIMAL,60.96952906071793,0.0,0.06929683685302734
1,83,D1 04:30,OPTIMAL,60.773648175946576,7.014975310052134e-14,0.16371417045593262
1,84,D1 04:45,OPTIMAL,60.57778079975537,0.0,0.0717160701751709
1,85,D1 05:00,OPTIMAL,60.381929105577115,0.0,0.07596015930175781
1,86,D1 05:15,OPTIMAL,60.18598800098012,0.0,0.06458115577697754
1,87,D1 05:30,OPTIMAL,59.99019588431991,0.0,0.16213297843933105
1,88,D1 05:45,OPTIMAL,59.79429510371863,0.0,0.09615707397460938
1,89,D1 06:00,OPTIMAL,59.598312028687424,0.0,0.12481522560119629
1,90,D1 06:15,OPTIMAL,59.31255575112978,0.0,0.1300497055053711
1,91,D1 06:30,OPTIMAL,59.027100083277205,0.0,0.07663989067077637
1,92,D1 06:45,OPTIMAL,58.7417932606601,0.0,0.08313918113708496
1,93,D1 07:00,OPTIMAL,58.45672694918303,0.0,0.13872408866882324
1,94,D1 07:15,OPTIMAL,58.17197324035761,0.0,0.0875861644744873
