Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.4919,Digging,Traveling,0.0,0.0,4.6773,Digging,Idle,0.0
2,08:15,0.0,0.0,4.8544,Digging,Idle,0.0,0.0,4.7809,Digging,Traveling,0.0
3,08:30,0.0,0.0,4.7653,Digging,Idle,8.0,2.0,0.0,Charging,Serving CEV,2.0
4,08:45,0.0,0.0,3.4832,Digging,Idle,0.0,2.0,4.9634,Digging,Idle,2.0
5,09:00,7.999999999999972,1.999999999999993,0.0,Charging,Serving CEV,0.0,2.0,3.1344,Loading/Swinging,Idle,7.105427357601002e-15
6,09:15,-6.750155989720952e-14,1.999999999999976,4.6066,Traveling,Idle,0.0,2.0,4.6559,Traveling,Idle,2.398081733190338e-14
7,09:30,8.0,3.999999999999976,0.0,Charging,Serving CEV,8.0,4.0,0.0,Charging,Serving CEV,2.398081733190338e-14
8,09:45,0.0,3.999999999999976,5.1226,Digging,Idle,0.0,4.0,4.8905,Digging,Idle,2.398081733190338e-14
9,10:00,-1.2721580385042471e-12,3.999999999999658,4.8905,Digging,Idle,0.0,4.0,5.3389,Digging,Idle,3.419486915845482e-13
10,10:15,8.000000000000377,5.999999999999752,0.0,Charging,Serving CEV,0.0,4.0,4.78,Digging,Idle,-1.9999999999997522
11,10:30,0.0,5.999999999999752,3.0004,Loading/Swinging,Idle,0.0,4.0,2.9596,Loading/Swinging,Idle,-1.9999999999997522
12,10:45,7.999999999999998,7.999999999999751,0.0,Charging,Serving CEV,8.0,6.0,0.2481,Charging,Serving CEV,-1.9999999999997513
13,11:00,0.0,7.999999999999751,4.9351,Digging,Traveling,0.0,6.0,4.5117,Traveling,Traveling,-1.9999999999997513
14,11:15,0.0,7.999999999999751,4.7175,Traveling,Charging (grid),0.0,6.0,4.9351,Digging,Charging (grid),-1.9999999999997513
15,11:30,0.0,7.999999999999751,4.8277,Digging,Charging (grid),0.0,6.0,4.78,Digging,Charging (grid),-1.9999999999997513
16,11:45,0.0,7.999999999999751,3.4832,Digging,Charging (grid),0.0,6.0,4.3319,Loading/Swinging,Charging (grid),-1.9999999999997513
17,12:00,0.0,7.999999999999751,0.0,,Charging (grid),0.0,6.0,0.0,,Charging (grid),-1.9999999999997513
18,12:15,0.0,7.999999999999751,0.0,,Charging (grid),0.0,6.0,0.0,,Charging (grid),-1.9999999999997513
19,12:30,0.0,7.999999999999751,0.0,,Charging (grid),0.0,6.0,0.0,,Charging (grid),-1.9999999999997513
20,12:45,0.0,7.999999999999751,0.0,,Charging (grid),0.0,6.0,0.0,,Charging (grid),-1.9999999999997513
21,13:00,0.0,7.999999999999751,0.0,,Charging (grid),0.0,6.0,0.0,,Charging (grid),-1.9999999999997513
22,13:15,0.0,7.999999999999751,0.0,,Charging (grid),0.0,6.0,0.0,,Charging (grid),-1.9999999999997513
23,13:30,0.0,7.999999999999751,0.0,,Charging (grid),0.0,6.0,0.0,,Traveling,-1.9999999999997513
24,13:45,0.0,7.999999999999751,0.0,,Charging (grid),8.0,8.0,0.0,Charging,Serving CEV,2.4868995751603507e-13
25,14:00,0.0,7.999999999999751,4.2907,Digging,Charging (grid),0.0,8.0,4.7809,Digging,Idle,2.4868995751603507e-13
26,14:15,0.0,7.999999999999751,5.4411,Digging,Charging (grid),0.0,8.0,4.486,Traveling,Idle,2.4868995751603507e-13
27,14:30,0.0,7.999999999999751,4.6483,Traveling,Charging (grid),0.0,8.0,4.4919,Digging,Idle,2.4868995751603507e-13
28,14:45,0.0,7.999999999999751,4.7653,Digging,Traveling,0.0,8.0,4.78,Digging,Idle,2.4868995751603507e-13
29,15:00,6.175684210527355,9.54392105263159,0.2481,Charging,Serving CEV,8.0,10.0,1.3131,Charging,Serving CEV,0.45607894736840926
30,15:15,0.0,9.54392105263159,2.9366,Loading/Swinging,Idle,0.0,10.0,2.5796,Loading/Swinging,Idle,0.45607894736840926
31,15:30,0.0,9.54392105263159,3.203,Loading/Swinging,Idle,0.0,10.0,5.3659,Digging,Idle,0.45607894736840926
32,15:45,8.0,11.54392105263159,0.0,Charging,Serving CEV,8.0,12.0,1.3131,Charging,Serving CEV,0.45607894736840926
33,16:00,0.0,11.54392105263159,4.3319,Loading/Swinging,Idle,6.413299718804483,13.60332492970112,0.2481,Charging,Serving CEV,2.0594038770695295
34,16:15,0.0,11.54392105263159,4.6066,Traveling,Idle,0.0,13.60332492970112,4.4502,Traveling,Idle,2.0594038770695295
35,16:30,6.982016620498564,13.289425207756231,0.061,Charging,Serving CEV,0.0,13.60332492970112,2.6102,Loading/Swinging,Idle,0.3138997219448889
36,16:45,0.0,13.289425207756231,5.8726,Loading/Swinging,Idle,0.0,13.60332492970112,2.9596,Loading/Swinging,Idle,0.3138997219448889
37,17:00,8.0,15.289425207756231,0.0,Charging,Serving CEV,8.0,15.60332492970112,0.0,Charging,Serving CEV,0.3138997219448889
38,17:15,2.1325254410263925,15.82255656801283,0.0,Charging,Serving CEV,8.0,17.60332492970112,0.0,Charging,Serving CEV,1.7807683616882901
39,17:30,8.0,17.82255656801283,0.0,Charging,Serving CEV,8.0,19.60332492970112,0.0,Charging,Serving CEV,1.780768361688292
40,17:45,8.0,19.82255656801283,0.0,Charging,Serving CEV,8.0,21.60332492970112,0.0,Charging,Serving CEV,1.780768361688292
41,18:00,8.0,21.82255656801283,0.0,Charging,Serving CEV,8.0,23.60332492970112,0.0,Charging,Serving CEV,1.780768361688292
42,18:15,6.624603924156502,23.478707549051954,0.0,Charging,Serving CEV,4.16105292757424,24.643588161594682,0.0,Charging,Serving CEV,1.1648806125427278
43,18:30,0.0,23.478707549051954,0.0,,Traveling,0.0,24.643588161594682,0.0,,Idle,1.1648806125427278
44,18:45,0.0,23.478707549051954,0.0,,Idle,0.0,24.643588161594682,0.0,,Traveling,1.1648806125427278
45,19:00,0.0,23.478707549051954,0.0,,Idle,0.0,24.643588161594682,0.0,,Idle,1.1648806125427278
46,19:15,0.0,23.478707549051954,0.0,,Idle,0.0,24.643588161594682,0.0,,Idle,1.1648806125427278
47,19:30,0.0,23.478707549051954,0.0,,Idle,0.0,24.643588161594682,0.0,,Idle,1.1648806125427278
48,19:45,0.0,23.478707549051954,0.0,,Idle,0.0,24.643588161594682,0.0,,Idle,1.1648806125427278
49,20:00,0.0,23.478707549051954,0.0,,Idle,0.0,24.643588161594682,0.0,,Idle,1.1648806125427278
50,20:15,0.0,23.478707549051954,0.0,,Idle,0.0,24.643588161594682,0.0,,Idle,1.1648806125427278
51,20:30,0.0,23.478707549051954,0.0,,Idle,0.0,24.643588161594682,0.0,,Idle,1.1648806125427278
52,20:45,0.0,23.478707549051954,0.0,,Idle,0.0,24.643588161594682,0.0,,Idle,1.1648806125427278
53,21:00,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
54,21:15,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
55,21:30,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
56,21:45,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
57,22:00,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
58,22:15,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
59,22:30,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
60,22:45,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
61,23:00,0.0,23.478707549051954,0.0,,Idle,0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
62,23:15,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
63,23:30,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
64,23:45,0.0,23.478707549051954,0.0,,Idle,0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
65,00:00,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
66,00:15,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
67,00:30,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
68,00:45,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
69,01:00,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
70,01:15,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
71,01:30,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
72,01:45,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
73,02:00,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
74,02:15,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
75,02:30,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
76,02:45,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
77,03:00,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
78,03:15,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
79,03:30,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
80,03:45,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
81,04:00,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
82,04:15,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
83,04:30,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
84,04:45,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
85,05:00,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
86,05:15,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
87,05:30,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
88,05:45,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
89,06:00,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
90,06:15,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
91,06:30,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
92,06:45,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
93,07:00,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
94,07:15,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
95,07:30,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
96,07:45,0.0,23.478707549051954,0.0,,Charging (grid),0.0,24.643588161594682,0.0,,Charging (grid),1.1648806125427278
