Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,3.4832,Digging,Traveling,0.0,0.0,4.7425,Digging,Traveling,0.0,0.0,4.7653,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,4.7843,Digging,Idle,0.0,0.0,4.7843,Digging,Idle,0.0,0.0,5.1226,Digging,Traveling,0.0,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,0.0,5.4411,Digging,Idle,0.0,0.0,4.8905,Digging,Idle,-2.0,-2.0
4,08:45,0.0,2.0,4.2026,Digging,Idle,-1.5574675528334266e-13,-3.8936688820835665e-14,5.4411,Digging,Idle,0.0,0.0,4.2907,Digging,Idle,-2.000000000000039,-2.0
5,09:00,0.0,2.0,4.4919,Digging,Idle,7.999999999999995,1.9999999999999598,0.5059,Charging,Serving CEV,8.0,2.0,0.0,Charging,Serving CEV,-4.0190073491430667e-14,0.0
6,09:15,0.0,2.0,4.6176,Traveling,Idle,8.000000000009706,4.0000000000023865,0.2481,Charging,Serving CEV,8.0,4.0,0.2481,Charging,Serving CEV,2.0000000000023865,2.0
7,09:30,8.0,4.0,0.0262,Charging,Serving CEV,0.0,4.0000000000023865,4.7175,Traveling,Idle,0.0,4.0,4.7305,Traveling,Idle,2.3865354137342365e-12,0.0
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,8.0,6.0000000000023865,0.0,Charging,Serving CEV,8.0,6.0,0.0,Charging,Serving CEV,2.3936408410918375e-12,7.105427357601002e-15
9,10:00,0.0,5.999999999999993,5.2098,Digging,Idle,0.0,6.0000000000023865,4.4919,Digging,Traveling,0.0,6.0,4.7843,Digging,Traveling,2.3936408410918375e-12,7.105427357601002e-15
10,10:15,0.0,5.999999999999993,4.2026,Digging,Idle,0.0,6.0000000000023865,4.2026,Digging,Charging (grid),0.0,6.0,5.3659,Digging,Charging (grid),2.3936408410918375e-12,7.105427357601002e-15
11,10:30,0.0,5.999999999999993,5.2098,Digging,Idle,0.0,6.0000000000023865,5.3389,Digging,Charging (grid),0.0,6.0,5.3659,Digging,Charging (grid),2.3936408410918375e-12,7.105427357601002e-15
12,10:45,8.0,7.999999999999993,0.2481,Charging,Serving CEV,0.0,6.0000000000023865,4.5629,Digging,Charging (grid),0.0,6.0,4.8277,Digging,Charging (grid),-1.9999999999976064,-1.999999999999993
13,11:00,0.0,7.999999999999993,5.3659,Digging,Idle,0.0,6.0000000000023865,0.4689,Idle,Charging (grid),0.0,6.0,0.061,Idle,Charging (grid),-1.9999999999976064,-1.999999999999993
14,11:15,0.0,7.999999999999993,4.7095,Traveling,Idle,0.0,6.0000000000023865,4.2765,Traveling,Charging (grid),0.0,6.0,4.7175,Traveling,Charging (grid),-1.9999999999976064,-1.999999999999993
