Time_Period,MCS_1_A0_kWh,MCS_1_A1S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,250.0
4,247.89473684210526,250.0
5,247.89473684210526,250.0
6,247.89473684210526,247.89473684210526
7,247.89473684210526,247.89473684210407
8,245.78947368421052,245.78947368420933
9,243.68421052631578,243.69797783924875
10,243.68421052631578,243.69797783924875
11,243.68421052631578,244.1642926394086
12,243.68421052631578,244.63060743956842
13,241.57894736842104,245.09692223972826
14,241.57894736842104,245.56442922093655
15,241.57894736842104,246.03193620214483
16,241.57894736842104,246.50312196234393
17,241.57894736842104,246.97790107434358
18,239.4736842105263,247.45268018634323
19,237.36842105263156,247.92745929834288
20,237.36842105263156,248.40223841034253
21,237.83840910416308,248.8770175223422
22,238.30839715569456,249.35179663434184
23,238.77838520722608,249.35179663434184
24,239.24837325875757,248.2089988504083
25,239.71836131028908,246.16388294429953
26,240.18834936182057,246.16388294429953
27,240.6583374133521,246.16388294429953
28,241.12832546488357,244.45326577592297
29,241.59831351641506,244.45326577592297
30,242.06830156794658,244.45326577592297
31,242.53828961947806,244.45326577592297
32,243.00827767100958,244.45326577592297
33,243.47826572254107,242.47692706733338
34,243.47826572254107,242.47692706733338
35,241.37300256464633,242.47692706733338
36,241.37300256464633,242.47692706733338
37,241.37300256464633,242.47692706733338
38,239.84684152208777,240.37166390943864
39,239.84684152208777,238.2664007515439
40,239.84684152208777,236.16113759364916
41,237.74157836419303,234.05587443575442
42,235.6363152062983,231.95061127785968
43,233.53105204840355,230.60052938163585
44,231.4257888905088,230.60052938163585
45,229.32052573261407,230.60052938163585
46,229.32052573261407,230.60052938163585
47,229.32052573261407,230.60052938163585
48,229.32052573261407,230.60052938163585
49,229.32052573261407,230.60052938163585
50,229.32052573261407,230.60052938163585
51,229.32052573261407,230.60052938163585
52,229.32052573261407,230.60052938163585
53,229.32052573261407,230.60052938163585
54,229.7905137841456,231.0753084936355
55,230.26050183567708,231.55008760563516
56,230.73048988720856,232.0248667176348
57,231.20047793874008,232.49964582963446
58,231.67046599027157,232.9744249416341
59,232.14045404180308,233.44920405363376
60,232.61044209333457,233.92398316563342
61,233.08043014486609,234.3322893040118
62,233.55041819639757,234.3322893040118
63,234.02040624792906,234.80706841601142
64,234.49039429946058,234.80706841601142
65,234.96038235099206,234.80706841601142
66,235.43037040252358,235.28184752801107
67,235.90035845405507,235.75662664001072
