Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1R_Discharge_kW,A1R_Discharge_cum_kWh,A1R_Work_kW,A1R_CEV1_Activity,A1R_MCS_Status,A1R_minus_A0_cum_kWh
60,22:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Idle,-4.190818966031522
61,23:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Idle,-4.190818966031522
62,23:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Idle,-4.190818966031522
63,23:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Idle,-4.190818966031522
64,23:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Idle,-4.190818966031522
65,00:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
66,00:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
67,00:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
68,00:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
69,01:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
70,01:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
71,01:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
72,01:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
73,02:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
74,02:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
75,02:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
76,02:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
77,03:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
78,03:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
79,03:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
80,03:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
81,04:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
82,04:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
83,04:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
84,04:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
85,05:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
86,05:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
87,05:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
88,05:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
89,06:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Idle,-4.190818966031522
90,06:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
91,06:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
92,06:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
93,07:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
94,07:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
95,07:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
96,07:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),-4.190818966031522
