Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,5.4411,Digging,Traveling,0.0,0.0,4.7843,Digging,Traveling,0.0,0.0,4.8277,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,5.3659,Digging,Idle,5.036105263157896,1.259026315789474,0.5059,Charging,Serving CEV,0.0,0.0,4.8544,Digging,Traveling,1.259026315789474,0.0
3,08:30,8.0,2.0,1.3131,Charging,Serving CEV,2.0758458572518528e-13,1.259026315789526,5.4411,Digging,Idle,0.0,0.0,5.3389,Digging,Idle,-0.7409736842104739,-2.0
4,08:45,0.0,2.0,4.4919,Digging,Idle,0.0,1.259026315789526,4.7425,Digging,Idle,8.0,2.0,0.0,Charging,Serving CEV,-0.7409736842104739,0.0
5,09:00,0.0,2.0,4.7809,Digging,Idle,-1.5916157281025567e-13,1.2590263157894863,4.7809,Digging,Idle,0.0,2.0,4.9351,Digging,Idle,-0.7409736842105137,0.0
6,09:15,0.0,2.0,4.617,Traveling,Idle,0.0,1.2590263157894863,4.5726,Traveling,Idle,7.9999999999976685,3.9999999999994174,0.0,Charging,Serving CEV,-0.7409736842105137,1.9999999999994174
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,7.511468144044268,3.1368933518005533,0.4689,Charging,Serving CEV,0.0,3.9999999999994174,4.486,Traveling,Idle,-0.8631066481994467,-5.826450433232822e-13
8,09:45,7.999999999999972,5.999999999999993,0.4879,Charging,Serving CEV,7.99999999997026,5.136893351793118,0.0,Charging,Serving CEV,7.803288140234324,5.950822035057998,0.0,Charging,Serving CEV,-0.863106648206875,-0.049177964941995
9,10:00,0.0,5.999999999999993,5.1226,Digging,Idle,0.0,5.136893351793118,4.8544,Digging,Idle,0.0,5.950822035057998,3.4361,Loading/Swinging,Idle,-0.863106648206875,-0.049177964941995
10,10:15,0.0,5.999999999999993,4.4919,Digging,Idle,0.0,5.136893351793118,4.2582,Digging,Idle,0.0,5.950822035057998,4.4919,Digging,Idle,-0.863106648206875,-0.049177964941995
11,10:30,0.0,5.999999999999993,4.8277,Digging,Idle,0.0,5.136893351793118,4.7843,Digging,Idle,0.0,5.950822035057998,4.9634,Digging,Idle,-0.863106648206875,-0.049177964941995
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,7.999999999999979,7.136893351793113,0.0264,Charging,Serving CEV,8.0,7.950822035057998,0.0,Charging,Serving CEV,-0.8631066482068803,-0.049177964941995
13,11:00,0.0,7.999999999999993,4.78,Digging,Idle,0.0,7.136893351793113,4.7653,Digging,Idle,0.0,7.950822035057998,4.2026,Digging,Idle,-0.8631066482068803,-0.049177964941995
14,11:15,0.0,7.999999999999993,5.3956,Traveling,Idle,0.0,7.136893351793113,4.7746,Traveling,Idle,0.0,7.950822035057998,4.1464,Traveling,Traveling,-0.8631066482068803,-0.049177964941995
15,11:30,0.0,7.999999999999993,4.7843,Digging,Idle,0.0,7.136893351793113,4.2582,Digging,Idle,0.0,7.950822035057998,3.4832,Digging,Charging (grid),-0.8631066482068803,-0.049177964941995
16,11:45,0.0,7.999999999999993,5.1226,Digging,Idle,0.0,7.136893351793113,5.1226,Digging,Idle,0.0,7.950822035057998,4.78,Digging,Charging (grid),-0.8631066482068803,-0.049177964941995
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,7.104659571397422,8.913058244642468,0.0,Charging,Serving CEV,0.0,7.950822035057998,0.0,,Charging (grid),-1.0869417553575254,-2.049177964941995
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,7.626070548873823,10.819575881860924,0.0,Charging,Serving CEV,0.0,7.950822035057998,0.0,,Charging (grid),-1.1804241181390687,-4.049177964941995
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,10.819575881860924,0.0,,Traveling,0.0,7.950822035057998,0.0,,Charging (grid),-1.1804241181390687,-4.049177964941995
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.819575881860924,0.0,,Charging (grid),0.0,7.950822035057998,0.0,,Charging (grid),-1.1804241181390687,-4.049177964941995
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.819575881860924,0.0,,Charging (grid),0.0,7.950822035057998,0.0,,Charging (grid),-1.1804241181390687,-4.049177964941995
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.819575881860924,0.0,,Charging (grid),0.0,7.950822035057998,0.0,,Charging (grid),-1.1804241181390687,-4.049177964941995
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.819575881860924,0.0,,Charging (grid),0.0,7.950822035057998,0.0,,Traveling,-1.1804241181390687,-4.049177964941995
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.819575881860924,0.0,,Charging (grid),8.0,9.950822035057998,0.0,Charging,Serving CEV,-1.1804241181390687,-2.049177964941995
