Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.367018249215561,Digging,Traveling,0.0,0.0,4.367018249215561,Digging,Traveling,0.0,0.0,4.367018249215561,Digging,Idle,0.0,0.0
2,08:15,5.04473684210517,1.2611842105262925,0.0,Charging,Serving CEV,0.0,0.0,4.282357668408671,Digging,Idle,0.0,0.0,4.282357668408671,Digging,Traveling,-1.2611842105262925,-1.2611842105262925
3,08:30,-2.1227464230832993e-12,1.2611842105257618,4.282357668408671,Digging,Idle,0.0,0.0,4.303029593425177,Digging,Idle,0.0,0.0,4.303029593425177,Digging,Idle,-1.2611842105257618,-1.2611842105257618
4,08:45,0.0,1.2611842105257618,4.303029593425177,Digging,Idle,8.000000000000135,2.0000000000000338,0.0,Charging,Serving CEV,0.0,0.0,2.6727839265230844,Loading/Swinging,Idle,0.738815789474272,-1.2611842105257618
5,09:00,7.999999999999997,3.2611842105257614,0.0,Charging,Serving CEV,5.213058432683464,3.3032646081709,0.0,Charging,Serving CEV,7.66850218353151,1.9171255458828775,0.0,Charging,Serving CEV,0.04208039764513849,-1.3440586646428838
6,09:15,0.0,3.2611842105257614,4.243406209328333,Digging,Idle,0.0,3.3032646081709,4.243406209328333,Digging,Idle,0.0,1.9171255458828775,3.793958284150275,Traveling,Traveling,0.04208039764513849,-1.3440586646428838
7,09:30,0.0,3.2611842105257614,3.793958284150275,Traveling,Idle,0.0,3.3032646081709,3.793958284150275,Traveling,Idle,0.0,1.9171255458828775,4.243406209328333,Digging,Traveling,0.04208039764513849,-1.3440586646428838
8,09:45,8.0,5.261184210525761,0.0,Charging,Serving CEV,7.999999999999985,5.303264608170896,0.0,Charging,Serving CEV,2.4556563007709897,2.531039621075625,0.0,Charging,Serving CEV,0.04208039764513494,-2.7301445894501364
9,10:00,0.0,5.261184210525761,4.153169249934159,Digging,Traveling,0.0,5.303264608170896,4.153169249934159,Digging,Traveling,0.0,2.531039621075625,4.153169249934159,Digging,Idle,0.04208039764513494,-2.7301445894501364
10,10:15,0.0,5.261184210525761,4.273312893817478,Digging,Charging (grid),0.0,5.303264608170896,4.273312893817478,Digging,Charging (grid),7.512515215210363,4.4091684248782155,0.0,Charging,Serving CEV,0.04208039764513494,-0.8520157856475459
11,10:30,0.0,5.261184210525761,4.295138908084109,Digging,Charging (grid),0.0,5.303264608170896,4.295138908084109,Digging,Charging (grid),0.0,4.4091684248782155,4.273312893817478,Digging,Idle,0.04208039764513494,-0.8520157856475459
12,10:45,0.0,5.261184210525761,0.0,Idle,Charging (grid),0.0,5.303264608170896,0.0,Idle,Charging (grid),6.516394011204438,6.0382669276793255,0.0,Charging,Serving CEV,0.04208039764513494,0.7770827171535641
13,11:00,0.0,5.261184210525761,4.374301284916125,Digging,Charging (grid),0.0,5.303264608170896,4.374301284916125,Digging,Charging (grid),0.0,6.0382669276793255,4.295138908084109,Digging,Traveling,0.04208039764513494,0.7770827171535641
14,11:15,0.0,5.261184210525761,3.744842494522781,Traveling,Charging (grid),0.0,5.303264608170896,3.744842494522781,Traveling,Charging (grid),0.0,6.0382669276793255,3.744842494522781,Traveling,Charging (grid),0.04208039764513494,0.7770827171535641
15,11:30,0.0,5.261184210525761,4.35471334235815,Digging,Charging (grid),0.0,5.303264608170896,2.6727839265230844,Loading/Swinging,Charging (grid),0.0,6.0382669276793255,4.374301284916125,Digging,Charging (grid),0.04208039764513494,0.7770827171535641
16,11:45,0.0,5.261184210525761,4.315963615822609,Digging,Charging (grid),0.0,5.303264608170896,4.35471334235815,Digging,Charging (grid),0.0,6.0382669276793255,4.35471334235815,Digging,Charging (grid),0.04208039764513494,0.7770827171535641
17,12:00,0.0,5.261184210525761,0.0,Idle,Charging (grid),0.0,5.303264608170896,0.0,Idle,Charging (grid),0.0,6.0382669276793255,0.0,Idle,Charging (grid),0.04208039764513494,0.7770827171535641
18,12:15,0.0,5.261184210525761,0.0,Idle,Charging (grid),0.0,5.303264608170896,0.0,Idle,Charging (grid),0.0,6.0382669276793255,0.0,Idle,Charging (grid),0.04208039764513494,0.7770827171535641
19,12:30,0.0,5.261184210525761,0.0,Idle,Charging (grid),0.0,5.303264608170896,0.0,Idle,Charging (grid),0.0,6.0382669276793255,0.0,Idle,Charging (grid),0.04208039764513494,0.7770827171535641
