day,step,clock,cev,p_dig_kW,p_load_kW,p_trav_kW,p_idle_kW,activity_executed,soe_cev_kWh,soe_mcs_kWh,infeasible_flag
1,1,08:00,1,5.041839770771916,0.0,0.0,0.0,Digging,13.539540057307022,250.0,false
1,2,08:15,1,5.141680237812048,0.0,0.0,0.0,Digging,12.25411999785401,250.0,false
1,3,08:30,1,4.941799685323024,0.0,0.0,0.0,Digging,11.01867007648103,250.00000000004445,false
1,4,08:45,1,0.0,0.0,0.0,0.0,Charging,13.01867007648103,247.8947368421497,false
1,5,09:00,1,4.900995245099925,0.0,0.0,0.0,Digging,11.793421265206048,247.8947368421497,false
1,6,09:15,1,0.0,0.0,0.0,0.0,Charging,13.793421265206048,245.78947368425497,false
1,7,09:30,1,0.0,0.0,4.426768362356417,0.0,Traveling,12.686729174616943,245.78947368425497,false
1,8,09:45,1,0.0,0.0,0.0,0.0,Charging,14.686729174616943,243.68421052636023,false
1,9,10:00,1,4.642880597441433,0.0,0.0,0.0,Digging,13.526009025256585,243.68421052636023,false
1,10,10:15,1,0.0,3.4839388421467086,0.0,0.0,Loading/Swinging,12.655024314719908,243.68421052636023,false
1,11,10:30,1,4.6685519687221,0.0,0.0,0.0,Digging,11.487886322539383,243.68421052636023,false
1,12,10:45,1,0.0,0.0,0.0,0.0,Charging,13.487886322539383,241.5789473684655,false
1,13,11:00,1,4.783547634963451,0.0,0.0,0.0,Digging,12.291999413798521,241.5789473684655,false
1,14,11:15,1,0.0,0.0,5.110387932390597,0.0,Traveling,11.014402430700873,242.00678777760538,false
1,15,11:30,1,4.968817269427966,0.0,0.0,0.0,Digging,9.772198113343881,242.44129748450473,false
1,16,11:45,1,4.7630522343219885,0.0,0.0,0.0,Digging,8.581435054763384,242.87622194007733,false
1,17,12:00,1,0.0,0.0,0.0,0.0,,8.581435054763384,243.33683983232257,false
1,18,12:15,1,0.0,0.0,0.0,0.0,,8.581435054763384,243.7974577245678,false
1,19,12:30,1,0.0,0.0,0.0,0.0,,8.581435054763384,244.25807561681304,false
1,20,12:45,1,0.0,0.0,0.0,0.0,,8.581435054763384,244.71869350905828,false
1,21,13:00,1,0.0,0.0,0.0,0.0,,8.581435054763384,245.17931140130352,false
1,22,13:15,1,0.0,0.0,0.0,0.0,,8.581435054763384,245.63992929354876,false
1,23,13:30,1,0.0,0.0,0.0,0.0,,8.581435054763384,245.63992929354876,false
1,24,13:45,1,0.0,0.0,0.0,0.0,Charging,10.305807861084524,243.82480002373703,false
