Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,250.0
4,250.0,247.89473684210526
5,249.99999999999997,247.89473684210526
6,247.89473684210523,247.89473684210526
7,245.7894736842105,247.89473684210526
8,245.7894736842105,245.7894736842106
9,243.68421052631575,243.68421052631587
10,243.68421052631575,243.68421052631587
11,244.15425306687763,244.13023994036922
12,244.62756229089462,244.5762693544226
13,245.1008715149116,245.022298768476
14,245.5741807389286,245.46832818252938
15,246.04748996294558,245.91435759658276
16,246.52125543594414,246.36038701063615
17,246.9950209089427,246.80684256836315
18,247.47458735930465,247.2569453115999
19,247.9541538096666,247.70704805483666
20,248.43372026002854,248.15715079807342
21,248.9132867103905,248.60839471101235
22,249.39285316075248,249.0742517911419
23,249.39285316075248,249.0742517911419
24,248.32601105548935,246.96898863324716
25,246.27689748208215,244.86372547535242
26,246.27689748208215,244.86372547535242
27,246.27689748208215,244.86372547535242
28,246.27689748208215,244.86372547535242
29,246.27689748208215,244.86372547535242
30,244.24685082805095,242.75846231745768
31,244.24685082805095,242.75846231745768
32,244.24685082805095,242.75846231745768
33,242.29685328352627,241.04349945410664
34,242.29685328352627,241.04349945410664
35,242.29685328352627,241.04349945410664
36,242.29685328352627,241.04349945410664
37,242.29685328352627,241.04349945410664
38,240.20466478863977,238.9382362962119
39,238.20951681468642,236.83297313831716
40,236.10425365679168,234.72770998042242
41,234.2148016110995,232.62244682252768
42,232.20898329771487,230.51718366463294
43,230.2092895247351,228.67008086151205
44,230.2092895247351,228.67008086151205
45,230.2092895247351,228.67008086151205
46,230.2092895247351,228.67008086151205
47,230.2092895247351,228.67008086151205
48,230.2092895247351,228.67008086151205
49,230.2092895247351,228.67008086151205
50,230.2092895247351,228.67008086151205
51,230.2092895247351,228.67008086151205
52,230.2092895247351,228.67008086151205
53,230.2092895247351,228.67008086151205
54,230.68885597509708,229.15485175102313
55,231.16842242545906,229.6396226405342
56,231.64798887582103,230.1243935300453
57,232.127555326183,230.60916441955638
58,232.60712177654497,231.09393530906746
59,233.08668822690694,231.57870619857854
60,233.56625467726892,232.06347708808963
61,234.0458211276309,232.5482479776007
62,234.0458211276309,233.0330188671118
63,234.52538757799286,233.51778975662288
64,234.65387358841696,234.00256064613396
65,234.65387358841696,234.48733153564513
66,235.13344003877893,234.9721024251563
67,235.6130064891409,235.45687331466746
68,236.09257293950287,235.94164420417863
69,236.57213938986484,236.4264150936898
70,237.05170584022682,236.91118598320097
71,237.5312722905888,237.39595687271213
72,238.01083874095076,237.8807277622233
73,238.49040519131273,238.36549865173447
74,238.9699716416747,238.85026954124564
75,239.44953809203668,239.3350404307568
76,239.92910454239865,239.81981132026797
77,240.40867099276062,240.30458220977914
78,240.8882374431226,240.7893530992903
79,241.36780389348456,241.27412398880148
80,241.84737034384653,241.75889487831265
81,242.3269367942085,242.2436657678238
82,242.80650324457048,242.72843665733498
83,243.28606969493245,243.21320754684615
84,243.76563614529442,243.69797843635732
85,244.2452025956564,244.18274932586849
86,244.72476904601837,244.66752021537965
87,245.20433549638034,245.15229110489082
88,245.6839019467423,245.637061994402
89,246.16346839710428,246.12183288391316
90,246.6430348474662,246.60660377342182
91,247.12260129782817,247.091374662933
92,247.6021677481901,247.57614555244416
93,248.08173419855208,248.06091644195533
94,248.56130064891406,248.5456873314665
95,249.04086709927603,249.03045822097766
96,249.52043354963803,249.51522911048883
97,250.0,250.0
