Time_Period,Clock,A1R_Discharge_kW,A1R_Discharge_cum_kWh,A1R_Work_kW,A1R_CEV1_Activity,A1R_MCS_Status,A2R_Discharge_kW,A2R_Discharge_cum_kWh,A2R_Work_kW,A2R_CEV1_Activity,A2R_MCS_Status,A2R_minus_A1R_cum_kWh
42,18:15,0.0,24.15731337883072,0.0,Idle,Traveling,0.0,24.157313378830718,0.0,Idle,Idle,-3.552713678800501e-15
43,18:30,0.0,24.15731337883072,0.0,Idle,Idle,0.0,24.157313378830718,0.0,Idle,Idle,-3.552713678800501e-15
44,18:45,0.0,24.15731337883072,0.0,Idle,Idle,0.0,24.157313378830718,0.0,Idle,Idle,-3.552713678800501e-15
45,19:00,0.0,24.15731337883072,0.0,Idle,Idle,0.0,24.157313378830718,0.0,Idle,Idle,-3.552713678800501e-15
46,19:15,0.0,24.15731337883072,0.0,Idle,Idle,0.0,24.157313378830718,0.0,Idle,Idle,-3.552713678800501e-15
47,19:30,0.0,24.15731337883072,0.0,Idle,Idle,0.0,24.157313378830718,0.0,Idle,Idle,-3.552713678800501e-15
48,19:45,0.0,24.15731337883072,0.0,Idle,Idle,0.0,24.157313378830718,0.0,Idle,Idle,-3.552713678800501e-15
49,20:00,0.0,24.15731337883072,0.0,Idle,Idle,0.0,24.157313378830718,0.0,Idle,Idle,-3.552713678800501e-15
50,20:15,0.0,24.15731337883072,0.0,Idle,Idle,0.0,24.157313378830718,0.0,Idle,Idle,-3.552713678800501e-15
51,20:30,0.0,24.15731337883072,0.0,Idle,Idle,0.0,24.157313378830718,0.0,Idle,Idle,-3.552713678800501e-15
52,20:45,0.0,24.15731337883072,0.0,Idle,Idle,0.0,24.157313378830718,0.0,Idle,Idle,-3.552713678800501e-15
53,21:00,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
54,21:15,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
55,21:30,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
56,21:45,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
57,22:00,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
58,22:15,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
59,22:30,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
60,22:45,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
61,23:00,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
62,23:15,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
63,23:30,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
64,23:45,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
65,00:00,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
66,00:15,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
67,00:30,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
68,00:45,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
69,01:00,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
70,01:15,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
71,01:30,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
72,01:45,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
73,02:00,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
74,02:15,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
75,02:30,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
76,02:45,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
77,03:00,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
78,03:15,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
79,03:30,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
80,03:45,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
81,04:00,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
82,04:15,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
83,04:30,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
84,04:45,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
85,05:00,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
86,05:15,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
87,05:30,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
88,05:45,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
89,06:00,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
90,06:15,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
91,06:30,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
92,06:45,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
93,07:00,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
94,07:15,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
95,07:30,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
96,07:45,0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),-3.552713678800501e-15
97,08:00,0.0,24.15731337883072,4.899412802928237,Digging,Traveling,0.0,24.157313378830718,3.3759231218363563,Loading/Swinging,Traveling,-3.552713678800501e-15
98,08:15,0.0,24.15731337883072,5.348739127471076,Digging,Idle,0.0,24.157313378830718,4.899412802928237,Digging,Idle,-3.552713678800501e-15
99,08:30,8.0,26.15731337883072,0.0,Charging,Serving CEV,0.0,24.157313378830718,5.348739127471076,Digging,Idle,-2.0000000000000036
100,08:45,0.0,26.15731337883072,4.450041749426232,Digging,Idle,0.0,24.157313378830718,4.450041749426232,Digging,Idle,-2.0000000000000036
101,09:00,0.0,26.15731337883072,4.288330740747458,Digging,Idle,5.437165320410441,25.51660470893333,0.0,Charging,Serving CEV,-0.6407086698973927
102,09:15,-2.4486821580814597e-15,26.15731337883072,4.449894948493355,Traveling,Idle,0.0,25.51660470893333,4.449894948493355,Traveling,Idle,-0.6407086698973927
103,09:30,7.999999999999998,28.15731337883072,0.0,Charging,Serving CEV,0.0,25.51660470893333,4.288330740747458,Digging,Idle,-2.6407086698973927
104,09:45,0.0,28.15731337883072,5.069262359294856,Digging,Idle,0.0,25.51660470893333,5.069262359294856,Digging,Idle,-2.6407086698973927
105,10:00,-8.390900610702933e-12,28.157313378828626,4.469222457652019,Digging,Idle,0.0,25.51660470893333,4.469222457652019,Digging,Idle,-2.6407086698952966
106,10:15,8.0,30.157313378828626,0.0,Charging,Serving CEV,3.979651209904395,26.511517511409426,0.0,Charging,Serving CEV,-3.6457958674191993
107,10:30,0.0,30.157313378828626,4.8261390612513155,Digging,Idle,0.0,26.511517511409426,4.8261390612513155,Digging,Idle,-3.6457958674191993
108,10:45,0.0,30.157313378828626,0.0,Idle,Idle,0.0,26.511517511409426,4.153533649031373,Traveling,Idle,-3.6457958674191993
109,11:00,0.0,30.157313378828626,4.756281875126964,Digging,Idle,0.0,26.511517511409426,4.756281875126964,Digging,Idle,-3.6457958674191993
110,11:15,0.0,30.157313378828626,4.153533649031373,Traveling,Idle,0.0,26.511517511409426,4.363417389873362,Digging,Idle,-3.6457958674191993
111,11:30,0.0,30.157313378828626,4.363417389873362,Digging,Idle,2.770880993724009,27.204237759840428,0.0,Charging,Serving CEV,-2.9530756189881977
112,11:45,0.0,30.157313378828626,4.98876362797486,Digging,Idle,0.0,27.204237759840428,4.98876362797486,Digging,Idle,-2.9530756189881977
113,12:00,6.019839789279487,31.662273326148497,0.0,Charging,Serving CEV,8.0,29.204237759840428,0.0,Charging,Serving CEV,-2.4580355663080695
114,12:15,0.0,31.662273326148497,0.0,Idle,Idle,0.0,29.204237759840428,0.0,Idle,Idle,-2.4580355663080695
115,12:30,8.000000000000279,33.662273326148565,0.0,Charging,Serving CEV,0.0,29.204237759840428,0.0,Idle,Idle,-4.458035566308137
116,12:45,2.043199999999736,34.1730733261485,0.0,Charging,Serving CEV,8.0,31.204237759840428,0.0,Charging,Serving CEV,-2.968835566308069
117,13:00,5.956799999999994,35.662273326148494,0.0,Charging,Serving CEV,8.0,33.204237759840424,0.0,Charging,Serving CEV,-2.4580355663080695
118,13:15,8.0,37.662273326148494,0.0,Charging,Serving CEV,5.486736012040725,34.575921762850605,0.0,Charging,Serving CEV,-3.086351563297889
119,13:30,2.043200000000006,38.1730733261485,0.0,Charging,Serving CEV,0.0,34.575921762850605,0.0,Idle,Idle,-3.597151563297892
120,13:45,0.0,38.1730733261485,0.0,Idle,Idle,8.0,36.575921762850605,0.0,Charging,Serving CEV,-1.597151563297892
121,14:00,0.0,38.1730733261485,4.419273479689984,Digging,Idle,0.0,36.575921762850605,4.419273479689984,Digging,Idle,-1.597151563297892
122,14:15,0.0,38.1730733261485,4.383423438795555,Digging,Idle,0.0,36.575921762850605,4.466697093334729,Traveling,Idle,-1.597151563297892
123,14:30,5.174496918485531,39.46669755576988,0.0,Charging,Serving CEV,0.0,36.575921762850605,4.383423438795555,Digging,Idle,-2.8907757929192783
124,14:45,0.0,39.46669755576988,4.466697093334729,Traveling,Idle,0.0,36.575921762850605,3.2845604960075367,Loading/Swinging,Idle,-2.8907757929192783
125,15:00,0.0,39.46669755576988,3.3759231218363563,Loading/Swinging,Idle,8.0,38.575921762850605,0.0,Charging,Serving CEV,-0.8907757929192783
126,15:15,0.0,39.46669755576988,3.2845604960075367,Loading/Swinging,Idle,0.0,38.575921762850605,3.2004094610947256,Loading/Swinging,Idle,-0.8907757929192783
127,15:30,0.0,39.46669755576988,3.2004094610947256,Loading/Swinging,Idle,0.0,38.575921762850605,3.269128161581734,Loading/Swinging,Idle,-0.8907757929192783
128,15:45,0.1416901722733499,39.50212009883822,0.0,Charging,Serving CEV,0.0,38.575921762850605,4.684409307125171,Traveling,Idle,-0.926198335987614
129,16:00,0.0,39.50212009883822,3.269128161581734,Loading/Swinging,Idle,0.0,38.575921762850605,2.921933714235621,Loading/Swinging,Idle,-0.926198335987614
130,16:15,0.0,39.50212009883822,4.684409307125171,Traveling,Idle,8.0,40.575921762850605,0.0,Charging,Serving CEV,1.073801664012386
131,16:30,0.0,39.50212009883822,2.921933714235621,Loading/Swinging,Idle,8.0,42.575921762850605,0.0,Charging,Serving CEV,3.073801664012386
132,16:45,0.0,39.50212009883822,3.332203216357613,Loading/Swinging,Idle,0.0,42.575921762850605,3.332203216357613,Loading/Swinging,Idle,3.073801664012386
133,17:00,0.021774399300142022,39.507563698663255,0.0,Charging,Serving CEV,8.0,44.575921762850605,0.0,Charging,Serving CEV,5.0683580641873505
134,17:15,8.0,41.507563698663255,0.0,Charging,Serving CEV,8.0,46.575921762850605,0.0,Charging,Serving CEV,5.0683580641873505
135,17:30,8.0,43.507563698663255,0.0,Charging,Serving CEV,3.7265677432505626,47.50756369866325,0.0,Charging,Serving CEV,3.999999999999993
136,17:45,8.0,45.507563698663255,0.0,Charging,Serving CEV,0.0,47.50756369866325,0.0,Idle,Traveling,1.999999999999993
137,18:00,8.0,47.507563698663255,0.0,Charging,Serving CEV,0.0,47.50756369866325,0.0,Idle,Idle,-7.105427357601002e-15
138,18:15,0.0,47.507563698663255,0.0,Idle,Idle,0.0,47.50756369866325,0.0,Idle,Idle,-7.105427357601002e-15
139,18:30,0.0,47.507563698663255,0.0,Idle,Traveling,0.0,47.50756369866325,0.0,Idle,Idle,-7.105427357601002e-15
140,18:45,0.0,47.507563698663255,0.0,Idle,Idle,0.0,47.50756369866325,0.0,Idle,Idle,-7.105427357601002e-15
141,19:00,0.0,47.507563698663255,0.0,Idle,Idle,0.0,47.50756369866325,0.0,Idle,Idle,-7.105427357601002e-15
142,19:15,0.0,47.507563698663255,0.0,Idle,Idle,0.0,47.50756369866325,0.0,Idle,Idle,-7.105427357601002e-15
143,19:30,0.0,47.507563698663255,0.0,Idle,Idle,0.0,47.50756369866325,0.0,Idle,Idle,-7.105427357601002e-15
144,19:45,0.0,47.507563698663255,0.0,Idle,Idle,0.0,47.50756369866325,0.0,Idle,Idle,-7.105427357601002e-15
145,20:00,0.0,47.507563698663255,0.0,Idle,Idle,0.0,47.50756369866325,0.0,Idle,Idle,-7.105427357601002e-15
146,20:15,0.0,47.507563698663255,0.0,Idle,Idle,0.0,47.50756369866325,0.0,Idle,Idle,-7.105427357601002e-15
147,20:30,0.0,47.507563698663255,0.0,Idle,Idle,0.0,47.50756369866325,0.0,Idle,Idle,-7.105427357601002e-15
148,20:45,0.0,47.507563698663255,0.0,Idle,Idle,0.0,47.50756369866325,0.0,Idle,Idle,-7.105427357601002e-15
149,21:00,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
150,21:15,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
151,21:30,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
152,21:45,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
153,22:00,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
154,22:15,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
155,22:30,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
156,22:45,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
157,23:00,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
158,23:15,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
159,23:30,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
160,23:45,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
161,00:00,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
162,00:15,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
163,00:30,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
164,00:45,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
165,01:00,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
166,01:15,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
167,01:30,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
168,01:45,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
169,02:00,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
170,02:15,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
171,02:30,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
172,02:45,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
173,03:00,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
174,03:15,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
175,03:30,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
176,03:45,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
177,04:00,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
178,04:15,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
179,04:30,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
180,04:45,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
181,05:00,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
182,05:15,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
183,05:30,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
184,05:45,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
185,06:00,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
186,06:15,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
187,06:30,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
188,06:45,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
189,07:00,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
190,07:15,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
191,07:30,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
192,07:45,0.0,47.507563698663255,0.0,Idle,Charging (grid),0.0,47.50756369866325,0.0,Idle,Charging (grid),-7.105427357601002e-15
