Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.6773,Digging,Traveling,0.0,0.0,3.4832,Digging,Idle,0.0
2,08:15,0.0,0.0,5.4411,Digging,Idle,0.0,0.0,5.1226,Digging,Idle,0.0
3,08:30,8.0,2.0,0.4689,Charging,Serving CEV,0.0,0.0,4.9351,Digging,Idle,-2.0
4,08:45,0.0,2.0,5.2098,Digging,Idle,0.0,0.0,4.9634,Digging,Idle,-2.0
5,09:00,0.0,2.0,4.8544,Digging,Idle,0.0,0.0,0.2629,Idle,Idle,-2.0
6,09:15,0.0,2.0,5.1579,Traveling,Idle,0.0,0.0,4.6176,Traveling,Idle,-2.0
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,0.0,0.0,4.8905,Digging,Idle,-4.0
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,0.0,0.0,3.7658,Loading/Swinging,Idle,-5.999999999999993
9,10:00,0.0,5.999999999999993,5.1226,Digging,Idle,0.0,0.0,2.9903,Loading/Swinging,Idle,-5.999999999999993
10,10:15,0.0,5.999999999999993,3.4832,Digging,Idle,0.0,0.0,0.0264,Idle,Traveling,-5.999999999999993
11,10:30,0.0,5.999999999999993,4.9351,Digging,Idle,0.0,0.0,3.0004,Loading/Swinging,Idle,-5.999999999999993
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,8.0,2.0,0.0,Charging,Serving CEV,-5.999999999999993
13,11:00,0.0,7.999999999999993,4.8277,Digging,Idle,0.0,2.0,6.1076,Traveling,Idle,-5.999999999999993
14,11:15,0.0,7.999999999999993,6.1076,Traveling,Idle,0.0,2.0,4.7425,Digging,Idle,-5.999999999999993
15,11:30,0.0,7.999999999999993,4.6773,Digging,Idle,0.0,2.0,3.4369,Loading/Swinging,Idle,-5.999999999999993
16,11:45,0.0,7.999999999999993,4.9351,Digging,Idle,8.0,4.0,0.1325,Charging,Serving CEV,-3.999999999999993
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,8.0,6.0,0.0,Charging,Serving CEV,-3.999999999999993
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,8.0,8.0,0.0,Charging,Serving CEV,-3.999999999999993
19,12:30,0.0,11.999999999999993,0.0,,Traveling,6.758480087608778,9.689620021902194,0.0,Charging,Serving CEV,-2.3103799780977994
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,9.689620021902194,0.0,,Traveling,-2.3103799780977994
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,9.689620021902194,0.0,,Charging (grid),-2.3103799780977994
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,9.689620021902194,0.0,,Charging (grid),-2.3103799780977994
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),0.0,9.689620021902194,0.0,,Charging (grid),-2.3103799780977994
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,9.689620021902194,0.0,,Charging (grid),-2.3103799780977994
25,14:00,0.0,11.999999999999993,4.7843,Digging,Charging (grid),0.0,9.689620021902194,4.8544,Digging,Charging (grid),-2.3103799780977994
26,14:15,0.0,11.999999999999993,4.7809,Digging,Charging (grid),0.0,9.689620021902194,4.2907,Digging,Charging (grid),-2.3103799780977994
27,14:30,0.0,11.999999999999993,4.5721,Traveling,Charging (grid),0.0,9.689620021902194,4.6176,Traveling,Charging (grid),-2.3103799780977994
28,14:45,0.0,11.999999999999993,5.8726,Loading/Swinging,Charging (grid),0.0,9.689620021902194,4.8277,Digging,Traveling,-2.3103799780977994
29,15:00,0.0,11.999999999999993,0.2629,Idle,Charging (grid),5.755912725239076,11.128598203211963,0.0,Charging,Serving CEV,-0.8714017967880299
30,15:15,0.0,11.999999999999993,3.0868,Loading/Swinging,Charging (grid),0.0,11.128598203211963,5.3389,Digging,Idle,-0.8714017967880299
31,15:30,0.0,11.999999999999993,2.8,Loading/Swinging,Charging (grid),0.0,11.128598203211963,3.4832,Digging,Idle,-0.8714017967880299
32,15:45,0.0,11.999999999999993,3.4034,Loading/Swinging,Charging (grid),0.0,11.128598203211963,5.3389,Digging,Idle,-0.8714017967880299
33,16:00,0.0,11.999999999999993,4.4502,Traveling,Traveling,6.7546355046271565,12.817257079368751,0.0,Charging,Serving CEV,0.8172570793687584
34,16:15,8.0,13.999999999999993,0.0,Charging,Serving CEV,0.0,12.817257079368751,4.6176,Traveling,Idle,-1.1827429206312416
35,16:30,0.0,13.999999999999993,2.6102,Loading/Swinging,Idle,0.0,12.817257079368751,3.7658,Loading/Swinging,Idle,-1.1827429206312416
36,16:45,0.0,13.999999999999993,2.9596,Loading/Swinging,Idle,0.0,12.817257079368751,2.6102,Loading/Swinging,Idle,-1.1827429206312416
37,17:00,5.799411961722543,15.449852990430628,0.0,Charging,Serving CEV,8.0,14.817257079368751,0.0,Charging,Serving CEV,-0.6325959110618768
38,17:15,0.0,15.449852990430628,0.0,,Idle,8.0,16.81725707936875,0.0,Charging,Serving CEV,1.3674040889381232
39,17:30,0.0,15.449852990430628,0.0,,Idle,8.0,18.81725707936875,0.0,Charging,Serving CEV,3.367404088938123
40,17:45,8.0,17.449852990430628,0.0,Charging,Serving CEV,8.0,20.81725707936875,0.0,Charging,Serving CEV,3.367404088938123
41,18:00,8.0,19.449852990430628,0.0,Charging,Serving CEV,8.0,22.81725707936875,0.0,Charging,Serving CEV,3.367404088938123
42,18:15,8.0,21.449852990430628,0.0,Charging,Serving CEV,5.214391244763141,24.120854890559535,0.0,Charging,Serving CEV,2.671001900128907
43,18:30,8.0,23.449852990430628,0.0,Charging,Serving CEV,0.0,24.120854890559535,0.0,,Traveling,0.6710019001289069
44,18:45,8.0,25.449852990430628,0.0,Charging,Serving CEV,0.0,24.120854890559535,0.0,,Idle,-1.328998099871093
