Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.6773,Digging,Traveling,0.0,0.0,5.4411,Digging,Traveling,0.0,0.0,4.7425,Digging,Traveling,0.0,0.0
2,08:15,0.0,0.0,3.4832,Digging,Idle,0.0,0.0,4.2907,Digging,Idle,0.0,0.0,4.5629,Digging,Idle,0.0,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,7.999999999999801,1.9999999999999503,0.2481,Charging,Serving CEV,0.0,0.0,5.2098,Digging,Idle,-4.973799150320701e-14,-2.0
4,08:45,0.0,2.0,4.5629,Digging,Idle,0.0,1.9999999999999503,5.4411,Digging,Idle,0.0,0.0,2.4016,Loading/Swinging,Idle,-4.973799150320701e-14,-2.0
5,09:00,0.0,2.0,4.2026,Digging,Idle,4.995263157144181,3.2488157892859952,0.0,Charging,Serving CEV,8.0,2.0,0.0,Charging,Serving CEV,1.2488157892859952,0.0
6,09:15,0.0,2.0,4.6483,Traveling,Idle,0.0,3.2488157892859952,4.2026,Digging,Idle,0.0,2.0,4.6176,Traveling,Idle,1.2488157892859952,0.0
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,0.0,3.2488157892859952,4.7093,Traveling,Idle,7.999999978424337,3.9999999946060845,0.1325,Charging,Serving CEV,-0.7511842107140048,-5.393915536444638e-9
8,09:45,7.999999999999972,5.999999999999993,0.0262,Charging,Serving CEV,8.000000000000068,5.248815789286012,1.3131,Charging,Serving CEV,5.965157917448052,5.491289473968098,0.4689,Charging,Serving CEV,-0.7511842107139808,-0.5087105260318951
9,10:00,0.0,5.999999999999993,4.78,Digging,Idle,0.0,5.248815789286012,5.2098,Digging,Traveling,0.0,5.491289473968098,4.2907,Digging,Traveling,-0.7511842107139808,-0.5087105260318951
10,10:15,0.0,5.999999999999993,5.3659,Digging,Idle,0.0,5.248815789286012,5.3659,Digging,Charging (grid),0.0,5.491289473968098,4.8544,Digging,Charging (grid),-0.7511842107139808,-0.5087105260318951
11,10:30,0.0,5.999999999999993,4.8544,Digging,Idle,0.0,5.248815789286012,5.4411,Digging,Charging (grid),0.0,5.491289473968098,4.8277,Digging,Charging (grid),-0.7511842107139808,-0.5087105260318951
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,0.0,5.248815789286012,5.3659,Digging,Charging (grid),0.0,5.491289473968098,4.9351,Digging,Charging (grid),-2.751184210713981,-2.508710526031895
13,11:00,0.0,7.999999999999993,4.9351,Digging,Idle,0.0,5.248815789286012,0.0,Idle,Charging (grid),0.0,5.491289473968098,1.3131,Idle,Charging (grid),-2.751184210713981,-2.508710526031895
14,11:15,0.0,7.999999999999993,4.6483,Traveling,Idle,0.0,5.248815789286012,4.7095,Traveling,Charging (grid),0.0,5.491289473968098,4.4502,Traveling,Charging (grid),-2.751184210713981,-2.508710526031895
15,11:30,0.0,7.999999999999993,4.78,Digging,Idle,0.0,5.248815789286012,3.0004,Loading/Swinging,Charging (grid),0.0,5.491289473968098,5.1226,Digging,Charging (grid),-2.751184210713981,-2.508710526031895
16,11:45,0.0,7.999999999999993,4.8544,Digging,Idle,0.0,5.248815789286012,4.5629,Digging,Charging (grid),0.0,5.491289473968098,4.4919,Digging,Charging (grid),-2.751184210713981,-2.508710526031895
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,0.0,5.248815789286012,0.0,,Charging (grid),0.0,5.491289473968098,0.0,,Charging (grid),-4.751184210713981,-4.508710526031895
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,0.0,5.248815789286012,0.0,,Charging (grid),0.0,5.491289473968098,0.0,,Charging (grid),-6.751184210713981,-6.508710526031895
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,5.248815789286012,0.0,,Charging (grid),0.0,5.491289473968098,0.0,,Charging (grid),-6.751184210713981,-6.508710526031895
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.248815789286012,0.0,,Charging (grid),0.0,5.491289473968098,0.0,,Charging (grid),-6.751184210713981,-6.508710526031895
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.248815789286012,0.0,,Traveling,0.0,5.491289473968098,0.0,,Charging (grid),-6.751184210713981,-6.508710526031895
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),1.9967756240588916,5.748009695300735,0.0,Charging,Serving CEV,0.0,5.491289473968098,0.0,,Traveling,-6.251990304699258,-6.508710526031895
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),7.894906546102162,7.721736331826276,0.0,Charging,Serving CEV,8.0,7.491289473968098,0.0,Charging,Serving CEV,-4.278263668173717,-4.508710526031895
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),7.584478602836729,9.617855982535458,0.0,Charging,Serving CEV,8.0,9.491289473968099,0.0,Charging,Serving CEV,-2.382144017464535,-2.5087105260318943
25,14:00,0.0,11.999999999999993,5.2098,Digging,Charging (grid),0.0,9.617855982535458,5.3659,Digging,Idle,0.0,9.491289473968099,4.9351,Digging,Idle,-2.382144017464535,-2.5087105260318943
26,14:15,0.0,11.999999999999993,3.4832,Digging,Charging (grid),0.0,9.617855982535458,5.3389,Digging,Idle,0.0,9.491289473968099,3.4832,Digging,Idle,-2.382144017464535,-2.5087105260318943
27,14:30,0.0,11.999999999999993,4.7093,Traveling,Charging (grid),6.92692217879806,11.349586527234973,0.0264,Charging,Serving CEV,0.0,9.491289473968099,4.7746,Traveling,Idle,-0.6504134727650204,-2.5087105260318943
28,14:45,0.0,11.999999999999993,3.4034,Loading/Swinging,Charging (grid),0.0,11.349586527234973,4.7095,Traveling,Idle,0.0,9.491289473968099,4.8905,Digging,Idle,-0.6504134727650204,-2.5087105260318943
29,15:00,0.0,11.999999999999993,0.0,Idle,Charging (grid),0.0,11.349586527234973,2.6102,Loading/Swinging,Idle,8.0,11.491289473968099,0.061,Charging,Serving CEV,-0.6504134727650204,-0.5087105260318943
