Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.4919,Digging,Traveling,0.0,0.0,4.6773,Digging,Idle,0.0
2,08:15,0.0,0.0,4.7653,Digging,Idle,0.0,0.0,4.78,Digging,Traveling,0.0
3,08:30,0.0,0.0,5.2098,Digging,Idle,8.0,2.0,0.0,Charging,Serving CEV,2.0
4,08:45,0.0,0.0,4.6773,Digging,Idle,0.0,2.0,4.7843,Digging,Idle,2.0
5,09:00,8.0,2.0,0.0264,Charging,Serving CEV,0.0,2.0,4.9351,Digging,Idle,0.0
6,09:15,4.206412995699793e-12,2.0000000000010516,5.0591,Traveling,Idle,8.0,4.0,0.0,Charging,Serving CEV,1.9999999999989484
7,09:30,8.0,4.000000000001052,0.0,Charging,Serving CEV,0.0,4.0,5.1579,Traveling,Idle,-1.0516032489249483e-12
8,09:45,8.000000000000012,6.000000000001055,0.7188,Charging,Serving CEV,7.999999999999989,5.999999999999997,0.0,Charging,Serving CEV,-1.0578204978628492e-12
9,10:00,0.0,6.000000000001055,4.7653,Digging,Traveling,0.0,5.999999999999997,3.9497,Loading/Swinging,Idle,-1.0578204978628492e-12
10,10:15,0.0,6.000000000001055,4.8544,Digging,Charging (grid),0.0,5.999999999999997,3.7992,Loading/Swinging,Idle,-1.0578204978628492e-12
11,10:30,0.0,6.000000000001055,4.9634,Digging,Charging (grid),0.0,5.999999999999997,4.6773,Digging,Idle,-1.0578204978628492e-12
12,10:45,0.0,6.000000000001055,4.2907,Digging,Charging (grid),8.0,7.999999999999997,0.4689,Charging,Serving CEV,1.9999999999989422
13,11:00,0.0,6.000000000001055,0.2629,Idle,Charging (grid),0.0,7.999999999999997,4.9634,Digging,Traveling,1.9999999999989422
14,11:15,0.0,6.000000000001055,5.1579,Traveling,Charging (grid),0.0,7.999999999999997,4.617,Traveling,Charging (grid),1.9999999999989422
15,11:30,0.0,6.000000000001055,2.9903,Loading/Swinging,Charging (grid),0.0,7.999999999999997,5.4411,Digging,Charging (grid),1.9999999999989422
16,11:45,0.0,6.000000000001055,4.5629,Digging,Charging (grid),0.0,7.999999999999997,4.5629,Digging,Charging (grid),1.9999999999989422
17,12:00,0.0,6.000000000001055,0.0,,Charging (grid),0.0,7.999999999999997,0.0,,Charging (grid),1.9999999999989422
18,12:15,0.0,6.000000000001055,0.0,,Charging (grid),0.0,7.999999999999997,0.0,,Charging (grid),1.9999999999989422
19,12:30,0.0,6.000000000001055,0.0,,Charging (grid),0.0,7.999999999999997,0.0,,Charging (grid),1.9999999999989422
20,12:45,0.0,6.000000000001055,0.0,,Charging (grid),0.0,7.999999999999997,0.0,,Charging (grid),1.9999999999989422
21,13:00,0.0,6.000000000001055,0.0,,Charging (grid),0.0,7.999999999999997,0.0,,Charging (grid),1.9999999999989422
22,13:15,0.0,6.000000000001055,0.0,,Traveling,0.0,7.999999999999997,0.0,,Traveling,1.9999999999989422
23,13:30,4.196947368416623,7.049236842105211,0.0,Charging,Serving CEV,8.0,9.999999999999996,0.0,Charging,Serving CEV,2.9507631578947855
24,13:45,7.779108033241225,8.994013850415516,0.0,Charging,Serving CEV,8.0,11.999999999999996,0.0,Charging,Serving CEV,3.00598614958448
25,14:00,0.0,8.994013850415516,3.4832,Digging,Idle,0.0,11.999999999999996,5.3659,Digging,Idle,3.00598614958448
26,14:15,0.0,8.994013850415516,5.3389,Digging,Idle,0.0,11.999999999999996,4.8905,Digging,Idle,3.00598614958448
27,14:30,6.787520629829407,10.690894007872869,0.0,Charging,Serving CEV,0.0,11.999999999999996,4.617,Traveling,Idle,1.3091059921271277
28,14:45,0.0,10.690894007872869,4.7095,Traveling,Idle,0.0,11.999999999999996,5.3389,Digging,Idle,1.3091059921271277
29,15:00,0.0,10.690894007872869,5.3389,Digging,Idle,3.9273624037576376,12.981840600939407,0.0,Charging,Serving CEV,2.290946593066538
30,15:15,0.0,10.690894007872869,3.8487,Loading/Swinging,Idle,0.0,12.981840600939407,3.0004,Loading/Swinging,Idle,2.290946593066538
31,15:30,0.0,10.690894007872869,3.1344,Loading/Swinging,Idle,0.0,12.981840600939407,4.2907,Digging,Idle,2.290946593066538
32,15:45,8.0,12.690894007872869,0.0,Charging,Serving CEV,8.0,14.981840600939407,0.0,Charging,Serving CEV,2.290946593066538
33,16:00,0.0,12.690894007872869,3.7658,Loading/Swinging,Idle,0.0,14.981840600939407,3.7992,Loading/Swinging,Idle,2.290946593066538
34,16:15,0.0,12.690894007872869,4.7746,Traveling,Idle,0.0,14.981840600939407,4.5726,Traveling,Idle,2.290946593066538
35,16:30,0.0,12.690894007872869,2.8,Loading/Swinging,Idle,0.0,14.981840600939407,3.0004,Loading/Swinging,Idle,2.290946593066538
36,16:45,0.0,12.690894007872869,2.6102,Loading/Swinging,Idle,0.0,14.981840600939407,3.1344,Loading/Swinging,Idle,2.290946593066538
37,17:00,0.24949891421949877,12.753268736427744,0.0,Charging,Serving CEV,8.0,16.981840600939407,0.0,Charging,Serving CEV,4.228571864511663
38,17:15,7.986868478198973,14.749985855977487,0.0,Charging,Serving CEV,8.0,18.981840600939407,0.0,Charging,Serving CEV,4.23185474496192
39,17:30,8.0,16.749985855977485,0.0,Charging,Serving CEV,7.999999999999994,20.981840600939407,0.0,Charging,Serving CEV,4.231854744961922
40,17:45,8.0,18.749985855977485,0.0,Charging,Serving CEV,8.0,22.981840600939407,0.0,Charging,Serving CEV,4.231854744961922
41,18:00,6.73753323798953,20.434369165474866,0.0,Charging,Serving CEV,7.25972378551829,24.79677154731898,0.0,Charging,Serving CEV,4.362402381844113
42,18:15,8.0,22.434369165474866,0.0,Charging,Serving CEV,0.0,24.79677154731898,0.0,,Idle,2.362402381844113
43,18:30,7.224340355895286,24.240454254448686,0.0,Charging,Serving CEV,0.0,24.79677154731898,0.0,,Idle,0.5563172928702933
