min_activity_duration_s,dist_threshold,idle_window,fsm_min_dwell_seconds,enable_fsm,override_travelling_only,accuracy_percent,cycles_per_hr,productivity_lcy_hr,run_folder
1.0,0.05,40,2.0,True,True,39.01,97.81,149.94,Run_00029
1.0,0.05,40,2.0,True,False,42.41,102.54,157.18,Run_00030
1.0,0.05,40,2.0,False,True,41.73,180.72,274.98,Run_00031
1.0,0.05,40,2.0,False,False,46.17,182.90,278.30,Run_00032
1.0,0.05,40,3.0,True,True,38.08,81.81,124.51,Run_00033
1.0,0.05,40,3.0,True,False,41.15,86.91,132.25,Run_00034
1.0,0.05,40,3.0,False,True,41.73,180.72,274.98,Run_00035
1.0,0.05,40,3.0,False,False,46.17,182.90,278.30,Run_00036
1.0,0.05,50,1.0,True,True,39.86,117.09,178.18,Run_00037
1.0,0.05,50,1.0,True,False,43.30,120.36,183.16,Run_00038
1.0,0.05,50,1.0,False,True,41.60,180.72,274.98,Run_00039
1.0,0.05,50,1.0,False,False,45.50,182.90,278.30,Run_00040
1.0,0.05,50,2.0,True,True,38.82,97.09,148.82,Run_00041
1.0,0.05,50,2.0,True,False,41.90,101.45,155.51,Run_00042
1.0,0.05,50,2.0,False,True,41.60,180.72,274.98,Run_00043
1.0,0.05,50,2.0,False,False,45.50,182.90,278.30,Run_00044
1.0,0.05,50,3.0,True,True,37.72,81.45,123.95,Run_00045
1.0,0.05,50,3.0,True,False,40.77,85.09,129.49,Run_00046
1.0,0.05,50,3.0,False,True,41.60,180.72,274.98,Run_00047
1.0,0.05,50,3.0,False,False,45.50,182.90,278.30,Run_00048
1.0,0.05,60,1.0,True,True,39.78,116.72,177.63,Run_00049
1.0,0.05,60,1.0,True,False,43.12,120.00,182.61,Run_00050
1.0,0.05,60,1.0,False,True,41.51,180.72,274.98,Run_00051
1.0,0.05,60,1.0,False,False,45.20,181.08,275.54,Run_00052
1.0,0.05,60,2.0,True,True,38.80,97.45,149.38,Run_00053
1.0,0.05,60,2.0,True,False,41.95,101.09,154.95,Run_00054
1.0,0.05,60,2.0,False,True,41.51,180.72,274.98,Run_00055
1.0,0.05,60,2.0,False,False,45.20,181.08,275.54,Run_00056
1.0,0.05,60,3.0,True,True,37.68,81.45,123.95,Run_00057
1.0,0.05,60,3.0,True,False,40.75,84.72,128.93,Run_00058
1.0,0.05,60,3.0,False,True,41.51,180.72,274.98,Run_00059
1.0,0.05,60,3.0,False,False,45.20,181.08,275.54,Run_00060
1.0,0.05,70,1.0,True,True,39.54,116.36,177.08,Run_00061
1.0,0.05,70,1.0,True,False,42.54,120.00,182.61,Run_00062
1.0,0.05,70,1.0,False,True,41.26,180.72,274.98,Run_00063
1.0,0.05,70,1.0,False,False,44.52,181.45,276.09,Run_00064
1.0,0.05,70,2.0,True,True,38.54,97.45,149.38,Run_00065
1.0,0.05,70,2.0,True,False,41.43,100.72,154.40,Run_00066
1.0,0.05,70,2.0,False,True,41.26,180.72,274.98,Run_00067
1.0,0.05,70,2.0,False,False,44.52,181.45,276.09,Run_00068
1.0,0.05,70,3.0,True,True,37.49,82.18,125.06,Run_00069
1.0,0.05,70,3.0,True,False,40.24,84.72,128.93,Run_00070
1.0,0.05,70,3.0,False,True,41.26,180.72,274.98,Run_00071
1.0,0.05,70,3.0,False,False,44.52,181.45,276.09,Run_00072
1.0,0.05,80,1.0,True,True,39.48,116.00,176.52,Run_00073
1.0,0.05,80,1.0,True,False,42.33,118.90,180.95,Run_00074
1.0,0.05,80,1.0,False,True,41.20,180.72,274.98,Run_00075
1.0,0.05,80,1.0,False,False,44.32,180.72,274.98,Run_00076
1.0,0.05,80,2.0,True,True,38.48,96.72,148.26,Run_00077
1.0,0.05,80,2.0,True,False,41.23,100.00,153.28,Run_00078
1.0,0.05,80,2.0,False,True,41.20,180.72,274.98,Run_00079
1.0,0.05,80,2.0,False,False,44.32,180.72,274.98,Run_00080
1.0,0.05,80,3.0,True,True,37.38,81.81,124.51,Run_00081
1.0,0.05,80,3.0,True,False,40.02,84.00,127.83,Run_00082
1.0,0.05,80,3.0,False,True,41.20,180.72,274.98,Run_00083
1.0,0.05,80,3.0,False,False,44.32,180.72,274.98,Run_00084
1.0,0.1,20,1.0,True,True,40.86,118.54,180.40,Run_00085
1.0,0.1,20,1.0,True,False,45.87,101.81,154.94,Run_00086
1.0,0.1,20,1.0,False,True,42.82,181.45,276.09,Run_00087
1.0,0.1,20,1.0,False,False,47.73,141.09,214.67,Run_00088
1.0,0.1,20,2.0,True,True,39.62,98.91,151.61,Run_00089
1.0,0.1,20,2.0,True,False,44.44,81.09,124.30,Run_00090
1.0,0.1,20,2.0,False,True,42.82,181.45,276.09,Run_00091
1.0,0.1,20,2.0,False,False,47.73,141.09,214.67,Run_00092
1.0,0.1,20,3.0,True,True,38.70,84.00,127.83,Run_00093
1.0,0.1,20,3.0,True,False,43.39,65.82,100.16,Run_00094
1.0,0.1,20,3.0,False,True,42.82,181.45,276.09,Run_00095
1.0,0.1,20,3.0,False,False,47.73,141.09,214.67,Run_00096
1.0,0.1,30,1.0,True,True,41.06,118.90,180.95,Run_00097
1.0,0.1,30,1.0,True,False,46.78,101.45,154.39,Run_00098
1.0,0.1,30,1.0,False,True,42.87,181.08,275.54,Run_00099
1.0,0.1,30,1.0,False,False,48.64,139.99,213.01,Run_00100
1.0,0.1,30,2.0,True,True,39.70,98.54,151.05,Run_00101
1.0,0.1,30,2.0,True,False,45.56,84.72,129.87,Run_00102
1.0,0.1,30,2.0,False,True,42.87,181.08,275.54,Run_00103
1.0,0.1,30,2.0,False,False,48.64,139.99,213.01,Run_00104
1.0,0.1,30,3.0,True,True,38.81,83.27,126.72,Run_00105
1.0,0.1,30,3.0,True,False,44.40,71.27,108.46,Run_00106
1.0,0.1,30,3.0,False,True,42.87,181.08,275.54,Run_00107
1.0,0.1,30,3.0,False,False,48.64,139.99,213.01,Run_00108
1.0,0.1,40,1.0,True,True,41.12,118.90,180.95,Run_00109
1.0,0.1,40,1.0,True,False,47.47,101.09,153.83,Run_00110
1.0,0.1,40,1.0,False,True,42.92,180.72,274.98,Run_00111
1.0,0.1,40,1.0,False,False,49.27,141.09,214.67,Run_00112
1.0,0.1,40,2.0,True,True,39.90,98.54,151.05,Run_00113
1.0,0.1,40,2.0,True,False,46.41,85.81,131.54,Run_00114
1.0,0.1,40,2.0,False,True,42.92,180.72,274.98,Run_00115
1.0,0.1,40,2.0,False,False,49.27,141.09,214.67,Run_00116
1.0,0.1,40,3.0,True,True,39.05,82.54,125.61,Run_00117
1.0,0.1,40,3.0,True,False,45.17,72.36,110.12,Run_00118
1.0,0.1,40,3.0,False,True,42.92,180.72,274.98,Run_00119
1.0,0.1,40,3.0,False,False,49.27,141.09,214.67,Run_00120
1.0,0.1,50,1.0,True,True,41.23,118.54,180.40,Run_00121
1.0,0.1,50,1.0,True,False,47.88,102.54,156.05,Run_00122
1.0,0.1,50,1.0,False,True,43.05,180.36,274.43,Run_00123
1.0,0.1,50,1.0,False,False,49.66,145.45,221.31,Run_00124
1.0,0.1,50,2.0,True,True,40.15,97.81,149.94,Run_00125
1.0,0.1,50,2.0,True,False,46.67,86.18,132.10,Run_00126
1.0,0.1,50,2.0,False,True,43.05,180.36,274.43,Run_00127
1.0,0.1,50,2.0,False,False,49.66,145.45,221.31,Run_00128
1.0,0.1,50,3.0,True,True,39.08,82.54,125.61,Run_00129
1.0,0.1,50,3.0,True,False,45.48,73.09,111.23,Run_00130
1.0,0.1,50,3.0,False,True,43.05,180.36,274.43,Run_00131
1.0,0.1,50,3.0,False,False,49.66,145.45,221.31,Run_00132
1.0,0.1,60,1.0,True,True,41.30,118.54,180.40,Run_00133
1.0,0.1,60,1.0,True,False,48.40,102.90,156.60,Run_00134
1.0,0.1,60,1.0,False,True,43.11,179.99,273.88,Run_00135
1.0,0.1,60,1.0,False,False,50.05,145.81,221.87,Run_00136
1.0,0.1,60,2.0,True,True,40.30,97.81,149.94,Run_00137
1.0,0.1,60,2.0,True,False,47.28,85.81,131.54,Run_00138
1.0,0.1,60,2.0,False,True,43.11,179.99,273.88,Run_00139
1.0,0.1,60,2.0,False,False,50.05,145.81,221.87,Run_00140
1.0,0.1,60,3.0,True,True,39.10,82.54,125.61,Run_00141
1.0,0.1,60,3.0,True,False,45.87,73.09,111.23,Run_00142
1.0,0.1,60,3.0,False,True,43.11,179.99,273.88,Run_00143
1.0,0.1,60,3.0,False,False,50.05,145.81,221.87,Run_00144
1.0,0.1,70,1.0,True,True,41.33,118.54,180.40,Run_00145
1.0,0.1,70,1.0,True,False,48.59,104.36,158.81,Run_00146
1.0,0.1,70,1.0,False,True,43.11,181.08,275.54,Run_00147
1.0,0.1,70,1.0,False,False,50.18,147.63,224.63,Run_00148
1.0,0.1,70,2.0,True,True,40.32,97.81,149.94,Run_00149
1.0,0.1,70,2.0,True,False,47.43,86.91,133.22,Run_00150
1.0,0.1,70,2.0,False,True,43.11,181.08,275.54,Run_00151
1.0,0.1,70,2.0,False,False,50.18,147.63,224.63,Run_00152
1.0,0.1,70,3.0,True,True,39.17,82.54,125.61,Run_00153
1.0,0.1,70,3.0,True,False,46.05,74.18,112.89,Run_00154
1.0,0.1,70,3.0,False,True,43.11,181.08,275.54,Run_00155
1.0,0.1,70,3.0,False,False,50.18,147.63,224.63,Run_00156
1.0,0.1,80,1.0,True,True,41.45,118.54,180.40,Run_00157
1.0,0.1,80,1.0,True,False,48.83,106.54,162.13,Run_00158
1.0,0.1,80,1.0,False,True,43.23,180.72,274.98,Run_00159
1.0,0.1,80,1.0,False,False,50.46,148.36,225.74,Run_00160
1.0,0.1,80,2.0,True,True,40.46,97.81,149.94,Run_00161
1.0,0.1,80,2.0,True,False,47.85,87.63,134.33,Run_00162
1.0,0.1,80,2.0,False,True,43.23,180.72,274.98,Run_00163
1.0,0.1,80,2.0,False,False,50.46,148.36,225.74,Run_00164
1.0,0.1,80,3.0,True,True,39.40,82.54,125.61,Run_00165
1.0,0.1,80,3.0,True,False,46.69,76.00,115.65,Run_00166
1.0,0.1,80,3.0,False,True,43.23,180.72,274.98,Run_00167
1.0,0.1,80,3.0,False,False,50.46,148.36,225.74,Run_00168
1.0,0.2,20,1.0,True,True,40.38,119.63,182.05,Run_00169
1.0,0.2,20,1.0,True,False,40.80,77.09,118.24,Run_00170
1.0,0.2,20,1.0,False,True,42.45,177.08,269.45,Run_00171
1.0,0.2,20,1.0,False,False,42.26,96.72,148.34,Run_00172
1.0,0.2,20,2.0,True,True,39.09,98.54,151.05,Run_00173
1.0,0.2,20,2.0,True,False,40.55,56.72,86.99,Run_00174
1.0,0.2,20,2.0,False,True,42.45,177.08,269.45,Run_00175
1.0,0.2,20,2.0,False,False,42.26,96.72,148.34,Run_00176
1.0,0.2,20,3.0,True,True,38.32,84.36,128.38,Run_00177
1.0,0.2,20,3.0,True,False,40.31,46.18,70.83,Run_00178
1.0,0.2,20,3.0,False,True,42.45,177.08,269.45,Run_00179
1.0,0.2,20,3.0,False,False,42.26,96.72,148.34,Run_00180
1.0,0.2,30,1.0,True,True,40.49,119.63,182.05,Run_00181
1.0,0.2,30,1.0,True,False,42.65,74.18,113.78,Run_00182
1.0,0.2,30,1.0,False,True,42.55,177.45,270.00,Run_00183
1.0,0.2,30,1.0,False,False,44.01,97.45,149.46,Run_00184
1.0,0.2,30,2.0,True,True,39.24,97.81,149.94,Run_00185
1.0,0.2,30,2.0,True,False,42.18,58.18,89.22,Run_00186
1.0,0.2,30,2.0,False,True,42.55,177.45,270.00,Run_00187
1.0,0.2,30,2.0,False,False,44.01,97.45,149.46,Run_00188
1.0,0.2,30,3.0,True,True,38.30,84.36,128.38,Run_00189
1.0,0.2,30,3.0,True,False,42.21,46.91,71.93,Run_00190
1.0,0.2,30,3.0,False,True,42.55,177.45,270.00,Run_00191
1.0,0.2,30,3.0,False,False,44.01,97.45,149.46,Run_00192
1.0,0.2,40,1.0,True,True,40.65,119.63,182.05,Run_00193
1.0,0.2,40,1.0,True,False,43.85,77.09,118.24,Run_00194
1.0,0.2,40,1.0,False,True,42.66,177.45,270.00,Run_00195
1.0,0.2,40,1.0,False,False,45.16,99.63,152.80,Run_00196
1.0,0.2,40,2.0,True,True,39.46,97.45,149.38,Run_00197
1.0,0.2,40,2.0,True,False,43.58,61.82,94.79,Run_00198
1.0,0.2,40,2.0,False,True,42.66,177.45,270.00,Run_00199
1.0,0.2,40,2.0,False,False,45.16,99.63,152.80,Run_00200
1.0,0.2,40,3.0,True,True,38.54,84.00,127.83,Run_00201
1.0,0.2,40,3.0,True,False,43.07,50.91,78.08,Run_00202
1.0,0.2,40,3.0,False,True,42.66,177.45,270.00,Run_00203
1.0,0.2,40,3.0,False,False,45.16,99.63,152.80,Run_00204
1.0,0.2,50,1.0,True,True,40.71,119.63,182.05,Run_00205
1.0,0.2,50,1.0,True,False,44.64,79.27,121.53,Run_00206
1.0,0.2,50,1.0,False,True,42.72,177.45,270.00,Run_00207
1.0,0.2,50,1.0,False,False,45.93,102.18,156.63,Run_00208
1.0,0.2,50,2.0,True,True,39.62,96.72,148.26,Run_00209
1.0,0.2,50,2.0,True,False,44.28,64.00,98.10,Run_00210
1.0,0.2,50,2.0,False,True,42.72,177.45,270.00,Run_00211
1.0,0.2,50,2.0,False,False,45.93,102.18,156.63,Run_00212
1.0,0.2,50,3.0,True,True,38.58,84.00,127.83,Run_00213
1.0,0.2,50,3.0,True,False,43.66,53.09,81.42,Run_00214
1.0,0.2,50,3.0,False,True,42.72,177.45,270.00,Run_00215
1.0,0.2,50,3.0,False,False,45.93,102.18,156.63,Run_00216
1.0,0.2,60,1.0,True,True,40.99,119.27,181.50,Run_00217
1.0,0.2,60,1.0,True,False,45.33,80.36,123.21,Run_00218
1.0,0.2,60,1.0,False,True,42.88,177.45,270.00,Run_00219
1.0,0.2,60,1.0,False,False,46.66,104.00,159.42,Run_00220
1.0,0.2,60,2.0,True,True,39.87,96.36,147.71,Run_00221
1.0,0.2,60,2.0,True,False,44.83,65.82,100.89,Run_00222
1.0,0.2,60,2.0,False,True,42.88,177.45,270.00,Run_00223
1.0,0.2,60,2.0,False,False,46.66,104.00,159.42,Run_00224
1.0,0.2,60,3.0,True,True,38.81,83.27,126.72,Run_00225
1.0,0.2,60,3.0,True,False,44.18,54.54,83.65,Run_00226
1.0,0.2,60,3.0,False,True,42.88,177.45,270.00,Run_00227
1.0,0.2,60,3.0,False,False,46.66,104.00,159.42,Run_00228
1.0,0.2,70,1.0,True,True,40.99,119.27,181.50,Run_00229
1.0,0.2,70,1.0,True,False,45.88,80.36,123.21,Run_00230
1.0,0.2,70,1.0,False,True,42.86,177.45,270.00,Run_00231
1.0,0.2,70,1.0,False,False,47.08,104.72,160.54,Run_00232
1.0,0.2,70,2.0,True,True,39.97,96.36,147.71,Run_00233
1.0,0.2,70,2.0,True,False,45.22,66.18,101.44,Run_00234
1.0,0.2,70,2.0,False,True,42.86,177.45,270.00,Run_00235
1.0,0.2,70,2.0,False,False,47.08,104.72,160.54,Run_00236
1.0,0.2,70,3.0,True,True,38.93,82.91,126.17,Run_00237
1.0,0.2,70,3.0,True,False,44.74,55.27,84.77,Run_00238
1.0,0.2,70,3.0,False,True,42.86,177.45,270.00,Run_00239
1.0,0.2,70,3.0,False,False,47.08,104.72,160.54,Run_00240
1.0,0.2,80,1.0,True,True,40.99,119.27,181.50,Run_00241
1.0,0.2,80,1.0,True,False,46.25,80.72,123.76,Run_00242
1.0,0.2,80,1.0,False,True,42.89,177.45,270.00,Run_00243
1.0,0.2,80,1.0,False,False,47.44,105.81,162.21,Run_00244
1.0,0.2,80,2.0,True,True,39.95,96.00,147.15,Run_00245
1.0,0.2,80,2.0,True,False,45.55,68.00,104.23,Run_00246
1.0,0.2,80,2.0,False,True,42.89,177.45,270.00,Run_00247
1.0,0.2,80,2.0,False,False,47.44,105.81,162.21,Run_00248
1.0,0.2,80,3.0,True,True,39.04,82.91,126.17,Run_00249
1.0,0.2,80,3.0,True,False,45.11,56.72,87.00,Run_00250
1.0,0.2,80,3.0,False,True,42.89,177.45,270.00,Run_00251
1.0,0.2,80,3.0,False,False,47.44,105.81,162.21,Run_00252
1.0,0.3,20,1.0,True,True,39.92,120.00,182.61,Run_00253
1.0,0.3,20,1.0,True,False,36.61,61.45,94.26,Run_00254
1.0,0.3,20,1.0,False,True,41.94,177.08,269.45,Run_00255
1.0,0.3,20,1.0,False,False,37.70,74.18,113.76,Run_00256
1.0,0.3,20,2.0,True,True,38.99,98.54,151.05,Run_00257
1.0,0.3,20,2.0,True,False,37.03,45.09,69.14,Run_00258
1.0,0.3,20,2.0,False,True,41.94,177.08,269.45,Run_00259
1.0,0.3,20,2.0,False,False,37.70,74.18,113.76,Run_00260
1.0,0.3,20,3.0,True,True,38.10,85.45,130.04,Run_00261
1.0,0.3,20,3.0,True,False,37.44,36.36,55.76,Run_00262
1.0,0.3,20,3.0,False,True,41.94,177.08,269.45,Run_00263
1.0,0.3,20,3.0,False,False,37.70,74.18,113.76,Run_00264
1.0,0.3,30,1.0,True,True,40.05,120.00,182.61,Run_00265
1.0,0.3,30,1.0,True,False,38.02,62.18,95.35,Run_00266
1.0,0.3,30,1.0,False,True,42.05,177.81,270.55,Run_00267
1.0,0.3,30,1.0,False,False,39.28,76.36,117.08,Run_00268
1.0,0.3,30,2.0,True,True,38.89,98.18,150.49,Run_00269
1.0,0.3,30,2.0,True,False,38.39,48.73,74.71,Run_00270
1.0,0.3,30,2.0,False,True,42.05,177.81,270.55,Run_00271
1.0,0.3,30,2.0,False,False,39.28,76.36,117.08,Run_00272
1.0,0.3,30,3.0,True,True,38.03,85.45,130.04,Run_00273
1.0,0.3,30,3.0,True,False,38.46,36.73,56.32,Run_00274
1.0,0.3,30,3.0,False,True,42.05,177.81,270.55,Run_00275
1.0,0.3,30,3.0,False,False,39.28,76.36,117.08,Run_00276
1.0,0.3,40,1.0,True,True,40.15,120.36,183.16,Run_00277
1.0,0.3,40,1.0,True,False,39.28,61.45,94.26,Run_00278
1.0,0.3,40,1.0,False,True,42.18,177.45,270.00,Run_00279
1.0,0.3,40,1.0,False,False,40.40,78.18,119.90,Run_00280
1.0,0.3,40,2.0,True,True,39.06,98.18,150.49,Run_00281
1.0,0.3,40,2.0,True,False,39.66,49.09,75.28,Run_00282
1.0,0.3,40,2.0,False,True,42.18,177.45,270.00,Run_00283
1.0,0.3,40,2.0,False,False,40.40,78.18,119.90,Run_00284
1.0,0.3,40,3.0,True,True,38.03,85.09,129.49,Run_00285
1.0,0.3,40,3.0,True,False,39.93,38.91,59.68,Run_00286
1.0,0.3,40,3.0,False,True,42.18,177.45,270.00,Run_00287
1.0,0.3,40,3.0,False,False,40.40,78.18,119.90,Run_00288
1.0,0.3,50,1.0,True,True,40.23,120.36,183.16,Run_00289
1.0,0.3,50,1.0,True,False,40.02,62.54,95.89,Run_00290
1.0,0.3,50,1.0,False,True,42.20,177.45,270.00,Run_00291
1.0,0.3,50,1.0,False,False,41.08,79.63,122.07,Run_00292
1.0,0.3,50,2.0,True,True,39.11,97.45,149.38,Run_00293
1.0,0.3,50,2.0,True,False,40.16,50.91,78.03,Run_00294
1.0,0.3,50,2.0,False,True,42.20,177.45,270.00,Run_00295
1.0,0.3,50,2.0,False,False,41.08,79.63,122.07,Run_00296
1.0,0.3,50,3.0,True,True,38.29,85.45,130.04,Run_00297
1.0,0.3,50,3.0,True,False,40.41,41.09,63.02,Run_00298
1.0,0.3,50,3.0,False,True,42.20,177.45,270.00,Run_00299
1.0,0.3,50,3.0,False,False,41.08,79.63,122.07,Run_00300
1.0,0.3,60,1.0,True,True,40.27,120.36,183.16,Run_00301
1.0,0.3,60,1.0,True,False,40.32,63.27,97.00,Run_00302
1.0,0.3,60,1.0,False,True,42.22,177.08,269.45,Run_00303
1.0,0.3,60,1.0,False,False,41.43,80.36,123.19,Run_00304
1.0,0.3,60,2.0,True,True,39.22,97.09,148.82,Run_00305
1.0,0.3,60,2.0,True,False,40.34,51.63,79.15,Run_00306
1.0,0.3,60,2.0,False,True,42.22,177.08,269.45,Run_00307
1.0,0.3,60,2.0,False,False,41.43,80.36,123.19,Run_00308
1.0,0.3,60,3.0,True,True,38.17,85.09,129.49,Run_00309
1.0,0.3,60,3.0,True,False,40.68,41.45,63.58,Run_00310
1.0,0.3,60,3.0,False,True,42.22,177.08,269.45,Run_00311
1.0,0.3,60,3.0,False,False,41.43,80.36,123.19,Run_00312
1.0,0.3,70,1.0,True,True,40.29,120.36,183.16,Run_00313
1.0,0.3,70,1.0,True,False,40.47,62.54,95.89,Run_00314
1.0,0.3,70,1.0,False,True,42.22,177.08,269.45,Run_00315
1.0,0.3,70,1.0,False,False,41.60,80.36,123.19,Run_00316
1.0,0.3,70,2.0,True,True,39.21,97.81,149.94,Run_00317
1.0,0.3,70,2.0,True,False,40.29,52.00,79.71,Run_00318
1.0,0.3,70,2.0,False,True,42.22,177.08,269.45,Run_00319
1.0,0.3,70,2.0,False,False,41.60,80.36,123.19,Run_00320
1.0,0.3,70,3.0,True,True,38.32,85.45,130.04,Run_00321
1.0,0.3,70,3.0,True,False,40.60,42.54,65.24,Run_00322
1.0,0.3,70,3.0,False,True,42.22,177.08,269.45,Run_00323
1.0,0.3,70,3.0,False,False,41.60,80.36,123.19,Run_00324
1.0,0.3,80,1.0,True,True,40.39,120.00,182.61,Run_00325
1.0,0.3,80,1.0,True,False,40.99,64.36,98.68,Run_00326
1.0,0.3,80,1.0,False,True,42.38,177.08,269.45,Run_00327
1.0,0.3,80,1.0,False,False,42.14,82.18,125.98,Run_00328
1.0,0.3,80,2.0,True,True,39.29,97.81,149.94,Run_00329
1.0,0.3,80,2.0,True,False,40.84,53.09,81.38,Run_00330
1.0,0.3,80,2.0,False,True,42.38,177.08,269.45,Run_00331
1.0,0.3,80,2.0,False,False,42.14,82.18,125.98,Run_00332
1.0,0.3,80,3.0,True,True,38.42,84.72,128.93,Run_00333
1.0,0.3,80,3.0,True,False,40.90,45.45,69.72,Run_00334
1.0,0.3,80,3.0,False,True,42.38,177.08,269.45,Run_00335
1.0,0.3,80,3.0,False,False,42.14,82.18,125.98,Run_00336
1.0,0.4,20,1.0,True,True,39.78,120.72,183.71,Run_00337
1.0,0.4,20,1.0,True,False,34.25,54.54,83.66,Run_00338
1.0,0.4,20,1.0,False,True,41.81,177.08,269.45,Run_00339
1.0,0.4,20,1.0,False,False,35.23,67.63,103.73,Run_00340
1.0,0.4,20,2.0,True,True,38.74,99.27,152.17,Run_00341
1.0,0.4,20,2.0,True,False,34.74,40.73,62.45,Run_00342
1.0,0.4,20,2.0,False,True,41.81,177.08,269.45,Run_00343
1.0,0.4,20,2.0,False,False,35.23,67.63,103.73,Run_00344
1.0,0.4,20,3.0,True,True,38.02,85.45,130.04,Run_00345
1.0,0.4,20,3.0,True,False,35.25,33.45,51.40,Run_00346
1.0,0.4,20,3.0,False,True,41.81,177.08,269.45,Run_00347
1.0,0.4,20,3.0,False,False,35.23,67.63,103.73,Run_00348
1.0,0.4,30,1.0,True,True,39.79,120.36,183.16,Run_00349
1.0,0.4,30,1.0,True,False,35.39,56.36,86.43,Run_00350
1.0,0.4,30,1.0,False,True,41.80,177.45,270.00,Run_00351
1.0,0.4,30,1.0,False,False,36.51,69.82,107.05,Run_00352
1.0,0.4,30,2.0,True,True,38.79,98.54,151.05,Run_00353
1.0,0.4,30,2.0,True,False,35.99,42.91,65.79,Run_00354
1.0,0.4,30,2.0,False,True,41.80,177.45,270.00,Run_00355
1.0,0.4,30,2.0,False,False,36.51,69.82,107.05,Run_00356
1.0,0.4,30,3.0,True,True,37.94,85.09,129.49,Run_00357
1.0,0.4,30,3.0,True,False,36.30,33.45,51.30,Run_00358
1.0,0.4,30,3.0,False,True,41.80,177.45,270.00,Run_00359
1.0,0.4,30,3.0,False,False,36.51,69.82,107.05,Run_00360
1.0,0.4,40,1.0,True,True,39.81,120.36,183.16,Run_00361
1.0,0.4,40,1.0,True,False,36.40,57.45,88.12,Run_00362
1.0,0.4,40,1.0,False,True,41.80,177.45,270.00,Run_00363
1.0,0.4,40,1.0,False,False,37.43,72.36,110.98,Run_00364
1.0,0.4,40,2.0,True,True,38.80,98.54,151.05,Run_00365
1.0,0.4,40,2.0,True,False,37.00,45.45,69.70,Run_00366
1.0,0.4,40,2.0,False,True,41.80,177.45,270.00,Run_00367
1.0,0.4,40,2.0,False,False,37.43,72.36,110.98,Run_00368
1.0,0.4,40,3.0,True,True,37.97,85.09,129.49,Run_00369
1.0,0.4,40,3.0,True,False,37.45,36.36,55.77,Run_00370
1.0,0.4,40,3.0,False,True,41.80,177.45,270.00,Run_00371
1.0,0.4,40,3.0,False,False,37.43,72.36,110.98,Run_00372
1.0,0.4,50,1.0,True,True,39.89,120.36,183.16,Run_00373
1.0,0.4,50,1.0,True,False,36.77,58.54,89.76,Run_00374
1.0,0.4,50,1.0,False,True,41.82,177.45,270.00,Run_00375
1.0,0.4,50,1.0,False,False,37.83,73.82,113.16,Run_00376
1.0,0.4,50,2.0,True,True,38.87,98.18,150.49,Run_00377
1.0,0.4,50,2.0,True,False,37.28,47.63,73.02,Run_00378
1.0,0.4,50,2.0,False,True,41.82,177.45,270.00,Run_00379
1.0,0.4,50,2.0,False,False,37.83,73.82,113.16,Run_00380
1.0,0.4,50,3.0,True,True,38.11,85.09,129.49,Run_00381
1.0,0.4,50,3.0,True,False,37.70,39.27,60.24,Run_00382
1.0,0.4,50,3.0,False,True,41.82,177.45,270.00,Run_00383
1.0,0.4,50,3.0,False,False,37.83,73.82,113.16,Run_00384
