Time_Period,MCS_1_A0_kWh,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0,250.0
2,250.0,250.0,250.0
3,250.0,250.0,250.0
4,247.89473684210526,250.0,247.89473684210526
5,247.8947368421053,247.89473684210526,247.89473684210526
6,247.8947368421053,247.89473684210526,247.89473684210526
7,245.78947368421055,247.89473684210526,247.89473684210526
8,244.68975069252076,245.78947368421106,247.89473684210526
9,244.68975069252076,245.78947368421106,245.78947368421052
10,244.68975069252076,243.68421052631632,245.78947368421052
11,244.68975069252076,243.68421052631632,245.78947368421052
12,244.68975069252076,243.68421052631632,243.68421052631578
13,242.58448753462602,241.70318025774327,241.57894736842104
14,242.58448753462602,241.70318025774327,241.57894736842104
15,242.58448753462602,242.13145779953268,241.94544869559283
16,242.58448753462602,242.5597353413221,242.31799574428732
17,242.58448753462602,242.9880128831115,242.69054279298095
18,240.47922437673128,243.41629042490092,243.06308984167543
19,238.37396121883654,243.84456796669033,243.43563689036992
20,238.37396121883654,244.27284550847975,243.8081839390644
21,238.83710939398355,244.70112305026916,244.18774556256702
22,239.30025756913057,245.12940059205857,244.56730718606963
23,239.76340574427758,245.557678133848,244.94686880957224
24,240.2265539194246,245.9859556756374,245.32643043307485
25,240.6897020945716,246.4142332174268,245.70599205657746
26,241.1528502697186,246.84251075921622,246.08555368008007
27,241.61599844486562,247.27078830100564,246.46511530358268
28,242.07914662001264,247.69906584279505,246.8446769270853
29,242.54229479515965,247.69906584279505,246.8446769270853
30,243.00544297030666,247.07701557130937,244.73941376919055
31,243.46859114545367,247.07701557130937,244.73941376919055
32,243.93173932060068,247.07701557130937,244.73941376919055
33,244.3948874957477,245.26731958048074,244.73941376919055
34,244.3948874957477,245.26731958048074,242.6341506112958
35,242.28962433785296,245.26731958048074,242.6341506112958
36,242.28962433785296,245.26731958048074,242.6341506112958
37,242.28962433785296,245.26731958048074,242.6341506112958
38,242.28962433785296,243.162056422586,240.52888745340107
39,242.28962433785296,241.05679326469127,238.42362429550633
40,242.28962433785296,238.95153010679653,236.3183611376116
41,242.28962433785296,237.84800192358028,234.21309797971685
42,242.28962433785296,235.74273876568554,233.22254623241722
43,242.28962433785296,233.80635936258614,233.22254623241722
44,242.28962433785296,233.80635936258614,233.22254623241722
45,240.18436117995822,233.80635936258614,233.22254623241722
46,238.07909802206348,233.80635936258614,233.22254623241722
47,238.07909802206348,233.80635936258614,233.22254623241722
48,235.97383486416874,233.80635936258614,233.22254623241722
49,233.868571706274,233.80635936258614,233.22254623241722
50,233.83200660932107,233.80635936258614,233.22254623241722
51,231.72674345142633,233.80635936258614,233.22254623241722
52,229.6214802935316,233.80635936258614,233.22254623241722
53,229.6214802935316,233.80635936258614,233.22254623241722
54,230.0846284686786,234.23463690437555,233.6038519998623
55,230.5477766438256,234.66291444616496,233.98515776730736
56,231.01092481897263,235.09119198795437,234.36646353475243
57,231.47407299411964,235.5194695297438,234.7477693021975
58,231.93722116926665,235.9477470715332,235.12907506964257
59,232.40036934441366,236.3760246133226,235.51038083708764
60,232.86351751956067,236.72339620452826,235.8916866045327
61,233.32666569470769,236.72339620452826,236.27299237197778
62,233.7898138698547,236.72339620452826,236.65429813942285
63,234.2529620450017,236.72339620452826,237.03560390686792
64,234.71611022014872,236.72339620452826,237.416909674313
65,235.17925839529573,236.72339620452826,237.79821544175797
66,235.64240657044274,237.15167374631767,238.17952120920305
67,236.10555474558976,237.57995128810708,238.56082697664812
68,236.56870292073677,238.0082288298965,238.9421327440932
69,237.03185109588378,238.4365063716859,239.32343851153826
70,237.4949992710308,238.86478391347532,239.70474427898333
71,237.9581474461778,239.29306145526473,240.0860500464284
72,238.42129562132482,239.72133899705415,240.46735581387347
73,238.88444379647183,240.14961653884356,240.84866158131854
74,239.34759197161884,240.57789408063297,241.2299673487636
75,239.81074014676585,241.00617162242239,241.61127311620868
76,240.27388832191286,241.4344491642118,241.99257888365375
77,240.73703649705988,241.8627267060012,242.37388465109882
78,241.2001846722069,242.29100424779062,242.7551904185439
79,241.6633328473539,242.71928178958004,243.13649618598896
80,242.1264810225009,243.14755933136945,243.51780195343403
81,242.58962919764792,243.57583687315886,243.8991077208791
82,243.05277737279494,244.00411441494828,244.28041348832417
83,243.51592554794195,244.4323919567377,244.66171925576924
84,243.97907372308896,244.8606694985271,245.0430250232143
85,244.44222189823597,245.28894704031651,245.42433079065938
86,244.90537007338298,245.71722458210593,245.80563655810445
87,245.36851824853,246.14550212389534,246.18694232554952
88,245.831666423677,246.57377966568475,246.5682480929946
89,246.29481459882402,247.00205720747417,246.94955386043966
90,246.75796277397103,247.00205720747417,247.33085962788456
91,247.22111094911804,247.43033474926352,247.71216539532963
92,247.68425912426505,247.85861229105294,248.09347116277468
93,248.14740729941207,248.2868898328423,248.47477693021975
94,248.61055547455908,248.71516737463173,248.8560826976648
95,249.0737036497061,249.14344491642115,249.23738846510986
96,249.536851824853,249.57172245821056,249.61869423255493
97,250.0,250.0,250.0
