Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,3.4832,Digging,Traveling,0.0,0.0,4.7843,Digging,Traveling,0.0,0.0,4.2582,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,4.4919,Digging,Idle,5.036105263157896,1.259026315789474,0.0,Charging,Serving CEV,0.0,0.0,4.9351,Digging,Traveling,1.259026315789474,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,1.259026315789474,3.4832,Digging,Idle,-8.341046302223534e-14,-2.0852615755558836e-14,5.1226,Digging,Idle,-0.7409736842105259,-2.000000000000021
4,08:45,0.0,2.0,4.7809,Digging,Idle,0.0,1.259026315789474,5.3659,Digging,Idle,8.0,1.9999999999999791,0.2481,Charging,Serving CEV,-0.7409736842105259,-2.0872192862952943e-14
5,09:00,0.0,2.0,4.2907,Digging,Idle,8.0,3.259026315789474,0.0,Charging,Serving CEV,6.9094736842106155,3.727368421052633,0.0,Charging,Serving CEV,1.259026315789474,1.727368421052633
6,09:15,0.0,2.0,4.6176,Traveling,Idle,0.0,3.259026315789474,4.2026,Digging,Idle,0.0,3.727368421052633,5.3659,Digging,Idle,1.259026315789474,1.727368421052633
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,0.0,3.259026315789474,4.7305,Traveling,Idle,5.64831578947368,5.139447368421053,0.0,Charging,Serving CEV,-0.7409736842105259,1.1394473684210533
8,09:45,7.999999999999972,5.999999999999993,0.4879,Charging,Serving CEV,8.00000000000044,5.259026315789584,0.0,Charging,Serving CEV,0.0,5.139447368421053,4.7093,Traveling,Idle,-0.7409736842104087,-0.8605526315789396
9,10:00,0.0,5.999999999999993,4.7843,Digging,Idle,0.0,5.259026315789584,4.8905,Digging,Idle,0.0,5.139447368421053,5.8726,Loading/Swinging,Idle,-0.7409736842104087,-0.8605526315789396
10,10:15,0.0,5.999999999999993,3.4832,Digging,Idle,0.0,5.259026315789584,4.7809,Digging,Idle,0.0,5.139447368421053,4.5629,Digging,Traveling,-0.7409736842104087,-0.8605526315789396
