Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,5.39263639875452,Digging,Traveling,0.0,0.0,5.39263639875452,Digging,Traveling,0.0
2,08:15,4.810669893425804,1.202667473356451,0.0,Charging,Serving CEV,0.0,0.0,5.289776299747148,Digging,Idle,-1.202667473356451
3,08:30,0.0,1.202667473356451,5.289776299747148,Digging,Idle,7.999999999947835,1.9999999999869587,0.0,Charging,Serving CEV,0.7973325266305076
4,08:45,0.0,1.202667473356451,5.455735580496176,Digging,Idle,0.0,1.9999999999869587,5.455735580496176,Digging,Idle,0.7973325266305076
5,09:00,7.9999999999999964,3.20266747335645,0.0,Charging,Serving CEV,0.0,1.9999999999869587,5.2441205898196035,Digging,Idle,-1.2026674733694913
6,09:15,0.0,3.20266747335645,5.2441205898196035,Digging,Idle,8.0,3.999999999986959,0.0,Charging,Serving CEV,0.7973325266305089
7,09:30,8.0,5.20266747335645,0.0,Charging,Serving CEV,0.0,3.999999999986959,5.5643893262619555,Traveling,Idle,-1.202667473369491
8,09:45,0.0,5.20266747335645,5.5643893262619555,Traveling,Idle,8.0,5.999999999986959,0.0,Charging,Serving CEV,0.7973325266305089
9,10:00,0.0,5.20266747335645,5.215971773134637,Digging,Idle,0.0,5.999999999986959,5.215971773134637,Digging,Idle,0.7973325266305089
10,10:15,0.0,5.20266747335645,5.3383314954506265,Digging,Idle,0.0,5.999999999986959,5.3383314954506265,Digging,Idle,0.7973325266305089
11,10:30,0.0,5.20266747335645,5.2078174498703405,Digging,Idle,0.0,5.999999999986959,5.2078174498703405,Digging,Idle,0.7973325266305089
12,10:45,8.0,7.20266747335645,0.0,Charging,Serving CEV,8.0,7.999999999986959,0.0,Charging,Serving CEV,0.7973325266305089
13,11:00,0.0,7.20266747335645,5.25478466593944,Digging,Idle,0.0,7.999999999986959,5.25478466593944,Digging,Idle,0.7973325266305089
14,11:15,0.0,7.20266747335645,5.57802844835274,Traveling,Idle,0.0,7.999999999986959,5.57802844835274,Traveling,Idle,0.7973325266305089
15,11:30,0.0,7.20266747335645,5.26691798439319,Digging,Idle,0.0,7.999999999986959,5.26691798439319,Digging,Idle,0.7973325266305089
16,11:45,0.0,7.20266747335645,3.6248189508059077,Loading/Swinging,Idle,0.0,7.999999999986959,5.254305071839859,Digging,Idle,0.7973325266305089
17,12:00,8.0,9.202667473356449,0.0,Charging,Serving CEV,8.000000000000028,9.999999999986965,0.0,Charging,Serving CEV,0.797332526630516
18,12:15,4.645641125895207,10.364077754830252,0.0,Charging,Serving CEV,7.999999999999995,11.999999999986963,0.0,Charging,Serving CEV,1.6359222451567117
19,12:30,8.0,12.364077754830252,0.0,Charging,Serving CEV,0.0,11.999999999986963,0.0,,Traveling,-0.3640777548432883
20,12:45,0.0,12.364077754830252,0.0,,Traveling,0.0,11.999999999986963,0.0,,Charging (grid),-0.3640777548432883
