Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,248.6802391971105,250.0
4,248.6802391971105,250.0
5,248.68023919711084,250.0
6,246.574976039216,250.0
7,246.574976039216,250.0
8,246.574976039216,250.0
9,244.46971288132298,250.0
10,244.46971288132298,250.0
11,244.46971288132323,247.89473684210526
12,244.46971288132323,247.89473684210526
13,242.36444972342795,247.89473684210526
14,242.36444972342795,247.89473684210526
15,242.36444972342795,247.89473684210526
16,242.36444972342795,245.78947368421052
17,242.36444972342795,243.68421052631538
18,240.919086093991,241.9097303653396
19,238.88989470606668,239.81229260662468
20,238.88989470606668,239.81229260662468
21,239.34147624733797,240.2444920678335
22,239.79305778860925,240.67669152904233
23,240.24463932988053,241.11269873446275
24,240.6962208711518,241.54870593988318
25,241.1478024124231,241.9847131453036
26,241.59938395369437,242.42072035072403
27,242.05096549496565,242.85672755614445
28,242.50254703623693,243.2939425317414
29,242.95412857750821,243.2939425317414
30,243.4057101187795,241.18867937384667
31,243.85729166005078,241.18867937384667
32,244.30887320132206,241.18867937384667
33,244.76050130768778,241.18867937384667
34,244.76050130768778,241.18867937384667
35,242.850826238338,239.08341621595193
36,242.850826238338,239.08341621595193
37,242.850826238338,239.08341621595193
38,242.80922499346985,236.9781530580572
39,240.7061513747787,234.87288990016245
40,238.71157630207824,232.7676267422677
41,236.7112907795888,230.66236358437297
42,234.60602762169407,228.55710042647823
43,232.50076446379933,228.4847172610836
44,230.7223861394982,228.4847172610836
45,230.7223861394982,228.4847172610836
46,230.7223861394982,228.4847172610836
47,230.7223861394982,228.4847172610836
48,230.7223861394982,228.4847172610836
49,230.7223861394982,228.4847172610836
50,230.7223861394982,228.4847172610836
51,230.7223861394982,228.4847172610836
52,230.7223861394982,228.4847172610836
53,230.7223861394982,228.4847172610836
54,231.17401424586393,228.97370095969535
55,231.62564235222965,229.4626846583071
56,232.07727045859536,229.95166835691884
57,232.52889856496108,230.4406520555306
58,232.9805266713268,230.92963575414234
59,233.43215477769252,231.4186194527541
60,233.88378288405823,231.90760315136583
61,234.33541099042395,232.39658684997758
62,234.64464438356524,232.88557054858933
63,235.09627248993095,233.37455424720108
64,235.5479005962967,233.86353794581282
65,235.5479005962967,234.35252164442443
66,235.99952870266245,234.84150534303618
67,236.4511568090282,235.33048904164792
68,236.90278491539394,235.81947274025967
69,237.35441302175968,236.30845643887142
70,237.80604112812543,236.79744013748316
71,238.25766923449117,237.2864238360949
72,238.70929734085692,237.77540753470666
73,239.16092544722267,238.2643912333184
74,239.6125535535884,238.75337493193015
75,240.06418165995416,239.2423586305419
76,240.5158097663199,239.73134232915365
77,240.96743787268565,240.2203260277654
78,241.4190659790514,240.70930972637714
79,241.87069408541714,241.1982934249889
80,242.3223221917829,241.68727712360064
81,242.77395029814863,242.17626082221238
82,243.22557840451438,242.66524452082413
83,243.67720651088013,243.15422821943588
84,244.12883461724587,243.64321191804763
85,244.58046272361162,244.13219561665937
86,245.03209082997736,244.62117931527112
87,245.4837189363431,245.11016301388287
88,245.93534704270886,245.59914671249462
89,246.3869751490746,246.08813041110636
90,246.83860325543978,246.57711410971785
91,247.29023136180552,247.06609780832957
92,247.74185946817127,247.55508150694132
93,248.19348757453702,248.044065205553
94,248.64511568090276,248.53304890416476
95,249.0967437872685,249.0220326027765
96,249.54837189363425,249.51101630138825
97,250.0,250.0
