Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.2907,Digging,Traveling,0.0,0.0,5.1226,Digging,Traveling,0.0,0.0,4.5629,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,4.7843,Digging,Idle,5.392210526316336,1.348052631579084,0.0,Charging,Serving CEV,0.0,0.0,5.3659,Digging,Traveling,1.348052631579084,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,1.348052631579084,5.4411,Digging,Idle,8.000000000000146,2.0000000000000364,0.5059,Charging,Serving CEV,-0.651947368420916,3.6415315207705135e-14
4,08:45,0.0,2.0,5.4411,Digging,Idle,0.0,1.348052631579084,4.7809,Digging,Idle,0.0,2.0000000000000364,5.3659,Digging,Idle,-0.651947368420916,3.6415315207705135e-14
5,09:00,0.0,2.0,4.7653,Digging,Idle,8.0,3.348052631579084,0.2481,Charging,Serving CEV,8.0,4.000000000000036,0.0,Charging,Serving CEV,1.3480526315790842,2.0000000000000364
6,09:15,0.0,2.0,4.617,Traveling,Idle,0.0,3.348052631579084,4.4919,Digging,Idle,0.0,4.000000000000036,4.2582,Digging,Idle,1.3480526315790842,2.0000000000000364
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,0.0,3.348052631579084,4.7305,Traveling,Idle,0.0,4.000000000000036,5.3364,Traveling,Idle,-0.6519473684209158,3.6415315207705135e-14
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,7.488842105263766,5.220263157895026,0.0,Charging,Serving CEV,8.0,6.000000000000036,0.0,Charging,Serving CEV,-0.7797368421049669,4.3520742565306136e-14
9,10:00,0.0,5.999999999999993,4.6773,Digging,Idle,0.0,5.220263157895026,4.2907,Digging,Traveling,0.0,6.000000000000036,4.8544,Digging,Traveling,-0.7797368421049669,4.3520742565306136e-14
10,10:15,0.0,5.999999999999993,4.8277,Digging,Idle,0.0,5.220263157895026,4.9351,Digging,Charging (grid),0.0,6.000000000000036,4.9351,Digging,Charging (grid),-0.7797368421049669,4.3520742565306136e-14
11,10:30,0.0,5.999999999999993,4.8277,Digging,Idle,0.0,5.220263157895026,5.4411,Digging,Charging (grid),0.0,6.000000000000036,4.8905,Digging,Charging (grid),-0.7797368421049669,4.3520742565306136e-14
12,10:45,8.0,7.999999999999993,0.7188,Charging,Serving CEV,0.0,5.220263157895026,4.7653,Digging,Charging (grid),0.0,6.000000000000036,5.2098,Digging,Charging (grid),-2.779736842104967,-1.9999999999999565
13,11:00,0.0,7.999999999999993,4.5629,Digging,Idle,0.0,5.220263157895026,0.0262,Idle,Charging (grid),0.0,6.000000000000036,0.5059,Idle,Charging (grid),-2.779736842104967,-1.9999999999999565
14,11:15,0.0,7.999999999999993,5.0591,Traveling,Idle,0.0,5.220263157895026,4.7093,Traveling,Charging (grid),0.0,6.000000000000036,4.7095,Traveling,Charging (grid),-2.779736842104967,-1.9999999999999565
15,11:30,0.0,7.999999999999993,4.8905,Digging,Idle,0.0,5.220263157895026,4.2907,Digging,Charging (grid),0.0,6.000000000000036,4.2582,Digging,Charging (grid),-2.779736842104967,-1.9999999999999565
16,11:45,0.0,7.999999999999993,4.9634,Digging,Idle,0.0,5.220263157895026,4.7425,Digging,Charging (grid),0.0,6.000000000000036,5.1226,Digging,Charging (grid),-2.779736842104967,-1.9999999999999565
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,0.0,5.220263157895026,0.0,,Charging (grid),0.0,6.000000000000036,0.0,,Charging (grid),-4.779736842104967,-3.9999999999999565
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,0.0,5.220263157895026,0.0,,Charging (grid),0.0,6.000000000000036,0.0,,Charging (grid),-6.779736842104967,-5.9999999999999565
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,5.220263157895026,0.0,,Charging (grid),0.0,6.000000000000036,0.0,,Charging (grid),-6.779736842104967,-5.9999999999999565
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.220263157895026,0.0,,Charging (grid),0.0,6.000000000000036,0.0,,Charging (grid),-6.779736842104967,-5.9999999999999565
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.220263157895026,0.0,,Charging (grid),0.0,6.000000000000036,0.0,,Charging (grid),-6.779736842104967,-5.9999999999999565
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.220263157895026,0.0,,Traveling,0.0,6.000000000000036,0.0,,Traveling,-6.779736842104967,-5.9999999999999565
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),7.327745152353928,7.052199445983508,0.0,Charging,Serving CEV,8.0,8.000000000000036,0.0,Charging,Serving CEV,-4.947800554016485,-3.9999999999999574
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),7.61432920250769,8.95578174661043,0.0,Charging,Serving CEV,8.0,10.000000000000036,0.0,Charging,Serving CEV,-3.0442182533895625,-1.9999999999999574
25,14:00,0.0,11.999999999999993,4.2907,Digging,Charging (grid),0.0,8.95578174661043,4.9634,Digging,Idle,0.0,10.000000000000036,3.4832,Digging,Idle,-3.0442182533895625,-1.9999999999999574
26,14:15,0.0,11.999999999999993,4.2907,Digging,Charging (grid),0.0,8.95578174661043,3.4832,Digging,Idle,0.0,10.000000000000036,5.2098,Digging,Idle,-3.0442182533895625,-1.9999999999999574
27,14:30,0.0,11.999999999999993,3.7534,Traveling,Charging (grid),6.400930041973283,10.556014257103751,0.0,Charging,Serving CEV,0.0,10.000000000000036,4.6066,Traveling,Idle,-1.443985742896242,-1.9999999999999574
28,14:45,0.0,11.999999999999993,2.9596,Loading/Swinging,Charging (grid),0.0,10.556014257103751,4.5721,Traveling,Idle,0.0,10.000000000000036,3.1344,Loading/Swinging,Idle,-1.443985742896242,-1.9999999999999574
29,15:00,0.0,11.999999999999993,0.0,Idle,Charging (grid),0.0,10.556014257103751,3.203,Loading/Swinging,Idle,8.0,12.000000000000036,0.0262,Charging,Serving CEV,-1.443985742896242,4.263256414560601e-14
30,15:15,0.0,11.999999999999993,3.4361,Loading/Swinging,Charging (grid),0.0,10.556014257103751,2.4016,Loading/Swinging,Idle,0.0,12.000000000000036,3.4034,Loading/Swinging,Idle,-1.443985742896242,4.263256414560601e-14
31,15:30,0.0,11.999999999999993,2.5796,Loading/Swinging,Charging (grid),0.0,10.556014257103751,3.7992,Loading/Swinging,Idle,0.0,12.000000000000036,3.7658,Loading/Swinging,Idle,-1.443985742896242,4.263256414560601e-14
32,15:45,0.0,11.999999999999993,2.9366,Loading/Swinging,Charging (grid),7.442056313580352,12.416528335498839,0.0,Charging,Serving CEV,8.0,14.000000000000036,0.0264,Charging,Serving CEV,0.41652833549884605,2.0000000000000426
33,16:00,0.0,11.999999999999993,5.0591,Traveling,Traveling,0.0,12.416528335498839,2.9596,Loading/Swinging,Idle,0.0,14.000000000000036,3.2655,Loading/Swinging,Idle,0.41652833549884605,2.0000000000000426
34,16:15,8.0,13.999999999999993,0.4879,Charging,Serving CEV,0.0,12.416528335498839,4.7175,Traveling,Idle,0.0,14.000000000000036,4.7305,Traveling,Idle,-1.583471664501154,4.263256414560601e-14
35,16:30,0.0,13.999999999999993,2.4555,Loading/Swinging,Idle,0.0,12.416528335498839,2.2047,Loading/Swinging,Idle,0.0,14.000000000000036,3.0868,Loading/Swinging,Idle,-1.583471664501154,4.263256414560601e-14
36,16:45,0.0,13.999999999999993,3.4034,Loading/Swinging,Idle,0.0,12.416528335498839,2.4016,Loading/Swinging,Idle,0.0,14.000000000000036,2.4016,Loading/Swinging,Idle,-1.583471664501154,4.263256414560601e-14
37,17:00,5.799411961722543,15.449852990430628,0.0,Charging,Serving CEV,5.605681246653662,13.817948647162254,0.0,Charging,Serving CEV,8.0,16.000000000000036,0.0,Charging,Serving CEV,-1.6319043432683742,0.5501470095694074
38,17:15,0.0,15.449852990430628,0.0,,Idle,7.704964144912967,15.744189683390495,0.0,Charging,Serving CEV,8.0,18.000000000000036,0.0,Charging,Serving CEV,0.29433669295986675,2.5501470095694074
39,17:30,0.0,15.449852990430628,0.0,,Idle,7.594475571320368,17.642808576220588,0.0,Charging,Serving CEV,8.0,20.000000000000036,0.0,Charging,Serving CEV,2.19295558578996,4.550147009569407
40,17:45,8.0,17.449852990430628,0.0,Charging,Serving CEV,8.0,19.642808576220588,0.0,Charging,Serving CEV,8.0,22.000000000000036,0.0,Charging,Serving CEV,2.19295558578996,4.550147009569407
41,18:00,8.0,19.449852990430628,0.0,Charging,Serving CEV,7.999999999999999,21.642808576220588,0.0,Charging,Serving CEV,8.0,24.000000000000036,0.0,Charging,Serving CEV,2.19295558578996,4.550147009569407
42,18:15,8.0,21.449852990430628,0.0,Charging,Serving CEV,6.758185496246295,23.332354950282163,0.0,Charging,Serving CEV,1.2850526315789443,24.321263157894773,0.0,Charging,Serving CEV,1.8825019598515347,2.871410167464145
43,18:30,8.0,23.449852990430628,0.0,Charging,Serving CEV,0.0,23.332354950282163,0.0,,Traveling,0.0,24.321263157894773,0.0,,Idle,-0.11749804014846532,0.8714101674641448
44,18:45,8.0,25.449852990430628,0.0,Charging,Serving CEV,0.0,23.332354950282163,0.0,,Idle,0.0,24.321263157894773,0.0,,Traveling,-2.1174980401484653,-1.1285898325358552
45,19:00,0.0,25.449852990430628,0.0,,Idle,0.0,23.332354950282163,0.0,,Idle,0.0,24.321263157894773,0.0,,Idle,-2.1174980401484653,-1.1285898325358552
46,19:15,0.0,25.449852990430628,0.0,,Traveling,0.0,23.332354950282163,0.0,,Idle,0.0,24.321263157894773,0.0,,Idle,-2.1174980401484653,-1.1285898325358552
47,19:30,0.0,25.449852990430628,0.0,,Idle,0.0,23.332354950282163,0.0,,Idle,0.0,24.321263157894773,0.0,,Idle,-2.1174980401484653,-1.1285898325358552
48,19:45,0.0,25.449852990430628,0.0,,Idle,0.0,23.332354950282163,0.0,,Idle,0.0,24.321263157894773,0.0,,Idle,-2.1174980401484653,-1.1285898325358552
49,20:00,0.0,25.449852990430628,0.0,,Idle,0.0,23.332354950282163,0.0,,Idle,0.0,24.321263157894773,0.0,,Idle,-2.1174980401484653,-1.1285898325358552
50,20:15,0.0,25.449852990430628,0.0,,Idle,0.0,23.332354950282163,0.0,,Idle,0.0,24.321263157894773,0.0,,Idle,-2.1174980401484653,-1.1285898325358552
51,20:30,0.0,25.449852990430628,0.0,,Idle,0.0,23.332354950282163,0.0,,Idle,0.0,24.321263157894773,0.0,,Idle,-2.1174980401484653,-1.1285898325358552
52,20:45,0.0,25.449852990430628,0.0,,Idle,0.0,23.332354950282163,0.0,,Idle,0.0,24.321263157894773,0.0,,Idle,-2.1174980401484653,-1.1285898325358552
53,21:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.332354950282163,0.0,,Charging (grid),0.0,24.321263157894773,0.0,,Charging (grid),-2.1174980401484653,-1.1285898325358552
54,21:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.332354950282163,0.0,,Charging (grid),0.0,24.321263157894773,0.0,,Charging (grid),-2.1174980401484653,-1.1285898325358552
