Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.917169885385958,Digging,Traveling,0.0,0.0,4.917169885385958,Digging,Traveling,0.0
2,08:15,5.175968300406273,1.2939920751015683,0.0,Charging,Serving CEV,-0.0,0.0,4.967090118906024,Digging,Idle,-1.2939920751015683
3,08:30,0.0,1.2939920751015683,4.967090118906024,Digging,Idle,0.0,0.0,4.8671498426615125,Digging,Idle,-1.2939920751015683
4,08:45,0.0,1.2939920751015683,4.8671498426615125,Digging,Idle,0.0,0.0,4.846747622549963,Digging,Idle,-1.2939920751015683
5,09:00,0.0,1.2939920751015683,4.846747622549963,Digging,Idle,8.000000000000071,2.0000000000000178,0.0,Charging,Serving CEV,0.7060079248984494
6,09:15,0.0,1.2939920751015683,4.568434181178208,Traveling,Idle,0.0,2.0000000000000178,4.568434181178208,Traveling,Idle,0.7060079248984494
7,09:30,8.0,3.2939920751015683,0.0,Charging,Serving CEV,-0.0,2.0000000000000178,4.717690298720717,Digging,Idle,-1.2939920751015506
8,09:45,7.999999999999712,5.293992075101496,0.0,Charging,Serving CEV,8.0,4.000000000000018,0.0,Charging,Serving CEV,-1.2939920751014782
9,10:00,0.0,5.293992075101496,4.717690298720717,Digging,Traveling,8.0,6.000000000000018,0.0,Charging,Serving CEV,0.7060079248985218
10,10:15,0.0,5.293992075101496,4.7305259843610505,Digging,Charging (grid),0.0,6.000000000000018,4.7305259843610505,Digging,Idle,0.7060079248985218
11,10:30,0.0,5.293992075101496,4.788023817481726,Digging,Charging (grid),-0.0,6.000000000000018,4.788023817481726,Digging,Idle,0.7060079248985218
12,10:45,0.0,5.293992075101496,4.880658634713983,Digging,Charging (grid),0.0,6.000000000000018,4.880658634713983,Digging,Idle,0.7060079248985218
13,11:00,0.0,5.293992075101496,0.0,Idle,Charging (grid),8.000000000000629,8.000000000000174,0.0,Charging,Serving CEV,2.706007924898678
14,11:15,0.0,5.293992075101496,4.910243966195298,Traveling,Charging (grid),-0.0,8.000000000000174,4.910243966195298,Traveling,Idle,2.706007924898678
15,11:30,0.0,5.293992075101496,3.3212694210733544,Loading/Swinging,Charging (grid),0.0,8.000000000000174,4.777776117160995,Digging,Idle,2.706007924898678
16,11:45,0.0,5.293992075101496,4.777776117160995,Digging,Charging (grid),0.0,8.000000000000174,4.752285683117001,Digging,Idle,2.706007924898678
17,12:00,0.0,5.293992075101496,0.0,,Charging (grid),7.475527342933796,9.868881835733623,0.0,Charging,Serving CEV,4.574889760632127
18,12:15,0.0,5.293992075101496,0.0,,Charging (grid),5.484038319190717,11.239891415531302,0.0,Charging,Serving CEV,5.945899340429806
19,12:30,0.0,5.293992075101496,0.0,,Charging (grid),0.0,11.239891415531302,0.0,,Traveling,5.945899340429806
20,12:45,0.0,5.293992075101496,0.0,,Charging (grid),0.0,11.239891415531302,0.0,,Charging (grid),5.945899340429806
21,13:00,0.0,5.293992075101496,0.0,,Charging (grid),0.0,11.239891415531302,0.0,,Charging (grid),5.945899340429806
22,13:15,0.0,5.293992075101496,0.0,,Traveling,0.0,11.239891415531302,0.0,,Charging (grid),5.945899340429806
23,13:30,6.911905268424327,7.021968392207578,0.0,Charging,Serving CEV,0.0,11.239891415531302,0.0,,Charging (grid),4.217923023323724
24,13:45,7.636215512188195,8.931022270254626,0.0,Charging,Serving CEV,0.0,11.239891415531302,0.0,,Charging (grid),2.3088691452766756
25,14:00,0.0,8.931022270254626,4.752285683117001,Digging,Idle,0.0,11.239891415531302,4.552603911696518,Digging,Charging (grid),2.3088691452766756
26,14:15,0.0,8.931022270254626,4.552603911696518,Digging,Idle,0.0,11.239891415531302,3.3212694210733544,Loading/Swinging,Charging (grid),2.3088691452766756
27,14:30,7.303240862320117,10.756832485834655,0.0,Charging,Serving CEV,0.0,11.239891415531302,4.917956608521258,Traveling,Charging (grid),0.48305892969664654
28,14:45,0.0,10.756832485834655,4.917956608521258,Traveling,Idle,0.0,11.239891415531302,3.2582141027008595,Loading/Swinging,Charging (grid),0.48305892969664654
29,15:00,0.0,10.756832485834655,3.2582141027008595,Loading/Swinging,Idle,0.0,11.239891415531302,0.0,Idle,Charging (grid),0.48305892969664654
30,15:15,0.0,10.756832485834655,3.226848752299888,Loading/Swinging,Idle,0.0,11.239891415531302,3.226848752299888,Loading/Swinging,Charging (grid),0.48305892969664654
31,15:30,0.0,10.756832485834655,3.0419033578690122,Loading/Swinging,Idle,0.0,11.239891415531302,4.73046856733142,Digging,Charging (grid),0.48305892969664654
32,15:45,7.888274503447379,12.7289011116965,0.0,Charging,Serving CEV,0.0,11.239891415531302,3.0419033578690122,Loading/Swinging,Charging (grid),-1.4890096961651977
33,16:00,0.0,12.7289011116965,3.1390140401258657,Loading/Swinging,Idle,0.0,11.239891415531302,4.610594482895776,Traveling,Traveling,-1.4890096961651977
34,16:15,0.0,12.7289011116965,4.610594482895776,Traveling,Idle,8.0,13.239891415531302,0.0,Charging,Serving CEV,0.5109903038348023
35,16:30,0.0,12.7289011116965,4.73046856733142,Digging,Idle,0.0,13.239891415531302,3.1390140401258657,Loading/Swinging,Idle,0.5109903038348023
36,16:45,0.0,12.7289011116965,3.145963342501045,Loading/Swinging,Idle,0.0,13.239891415531302,3.145963342501045,Loading/Swinging,Idle,0.5109903038348023
37,17:00,8.000000000000023,14.728901111696505,0.0,Charging,Serving CEV,8.0,15.239891415531302,0.0,Charging,Serving CEV,0.5109903038347969
38,17:15,6.959817587033385,16.46885550845485,0.0,Charging,Serving CEV,8.0,17.239891415531304,0.0,Charging,Serving CEV,0.7710359070764525
39,17:30,8.0,18.46885550845485,0.0,Charging,Serving CEV,8.0,19.239891415531304,0.0,Charging,Serving CEV,0.7710359070764525
40,17:45,8.0,20.46885550845485,0.0,Charging,Serving CEV,8.0,21.239891415531304,0.0,Charging,Serving CEV,0.7710359070764525
41,18:00,8.0,22.46885550845485,0.0,Charging,Serving CEV,8.0,23.239891415531304,0.0,Charging,Serving CEV,0.7710359070764525
42,18:15,6.370535916471925,24.061489487572832,0.0,Charging,Serving CEV,2.851649555076018,23.95280380430031,0.0,Charging,Serving CEV,-0.10868568327252248
43,18:30,0.0,24.061489487572832,0.0,,Traveling,0.0,23.95280380430031,0.0,,Traveling,-0.10868568327252248
44,18:45,0.0,24.061489487572832,0.0,,Idle,0.0,23.95280380430031,0.0,,Idle,-0.10868568327252248
45,19:00,0.0,24.061489487572832,0.0,,Idle,0.0,23.95280380430031,0.0,,Idle,-0.10868568327252248
46,19:15,0.0,24.061489487572832,0.0,,Idle,0.0,23.95280380430031,0.0,,Idle,-0.10868568327252248
47,19:30,0.0,24.061489487572832,0.0,,Idle,0.0,23.95280380430031,0.0,,Idle,-0.10868568327252248
48,19:45,0.0,24.061489487572832,0.0,,Idle,0.0,23.95280380430031,0.0,,Idle,-0.10868568327252248
49,20:00,0.0,24.061489487572832,0.0,,Idle,0.0,23.95280380430031,0.0,,Idle,-0.10868568327252248
50,20:15,0.0,24.061489487572832,0.0,,Idle,0.0,23.95280380430031,0.0,,Idle,-0.10868568327252248
51,20:30,0.0,24.061489487572832,0.0,,Idle,0.0,23.95280380430031,0.0,,Idle,-0.10868568327252248
52,20:45,0.0,24.061489487572832,0.0,,Idle,0.0,23.95280380430031,0.0,,Idle,-0.10868568327252248
53,21:00,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
54,21:15,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
55,21:30,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
56,21:45,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
57,22:00,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
58,22:15,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
59,22:30,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
60,22:45,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
61,23:00,0.0,24.061489487572832,0.0,,Idle,0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
62,23:15,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
63,23:30,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
64,23:45,0.0,24.061489487572832,0.0,,Idle,0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
65,00:00,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
66,00:15,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
67,00:30,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
68,00:45,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
69,01:00,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
70,01:15,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
71,01:30,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
72,01:45,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
73,02:00,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
74,02:15,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
75,02:30,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
76,02:45,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
77,03:00,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
78,03:15,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
79,03:30,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
80,03:45,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
81,04:00,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
82,04:15,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
83,04:30,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
84,04:45,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
85,05:00,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
86,05:15,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
87,05:30,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
88,05:45,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
89,06:00,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
90,06:15,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
91,06:30,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
92,06:45,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
93,07:00,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
94,07:15,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
95,07:30,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
96,07:45,0.0,24.061489487572832,0.0,,Charging (grid),0.0,23.95280380430031,0.0,,Charging (grid),-0.10868568327252248
97,08:00,0.0,24.061489487572832,4.655282502337913,Digging,Traveling,0.0,23.95280380430031,4.655282502337913,Digging,Idle,-0.10868568327252248
98,08:15,0.0,24.061489487572832,4.68710388988798,Digging,Idle,0.0,23.95280380430031,4.68710388988798,Digging,Traveling,-0.10868568327252248
99,08:30,4.062511991816728,25.077117485527015,0.0,Charging,Serving CEV,0.0,23.95280380430031,4.872438277026144,Traveling,Idle,-1.124313681226706
100,08:45,0.0,25.077117485527015,4.872438277026144,Traveling,Idle,0.0,23.95280380430031,4.84518871047179,Digging,Idle,-1.124313681226706
101,09:00,7.957065976247403,27.066383979588867,0.0,Charging,Serving CEV,8.0,25.95280380430031,0.0,Charging,Serving CEV,-1.1135801752885577
102,09:15,0.0,27.066383979588867,4.84518871047179,Digging,Idle,8.0,27.95280380430031,0.0,Charging,Serving CEV,0.8864198247114423
103,09:30,0.0,27.066383979588867,4.698556998751306,Digging,Idle,0.0,27.95280380430031,4.698556998751306,Digging,Idle,0.8864198247114423
104,09:45,8.0,29.066383979588867,0.0,Charging,Serving CEV,8.000000000000114,29.952803804300338,0.0,Charging,Serving CEV,0.8864198247114707
105,10:00,0.0,29.066383979588867,4.748204832681391,Digging,Idle,0.0,29.952803804300338,4.748204832681391,Digging,Idle,0.8864198247114707
106,10:15,0.0,29.066383979588867,4.778965005586186,Digging,Traveling,0.0,29.952803804300338,4.778965005586186,Digging,Idle,0.8864198247114707
107,10:30,0.0,29.066383979588867,4.773167373035621,Traveling,Charging (grid),0.0,29.952803804300338,4.773167373035621,Traveling,Idle,0.8864198247114707
108,10:45,0.0,29.066383979588867,4.789696138099778,Digging,Charging (grid),0.0,29.952803804300338,4.789696138099778,Digging,Idle,0.8864198247114707
109,11:00,0.0,29.066383979588867,0.0,Idle,Charging (grid),8.0,31.952803804300338,0.0,Charging,Serving CEV,2.8864198247114707
110,11:15,0.0,29.066383979588867,4.688968670705548,Digging,Charging (grid),0.0,31.952803804300338,4.688968670705548,Digging,Idle,2.8864198247114707
111,11:30,0.0,29.066383979588867,4.689274945137134,Digging,Charging (grid),0.0,31.952803804300338,4.689274945137134,Digging,Idle,2.8864198247114707
112,11:45,0.0,29.066383979588867,4.842787296749763,Digging,Charging (grid),0.0,31.952803804300338,4.842787296749763,Digging,Idle,2.8864198247114707
113,12:00,0.0,29.066383979588867,0.0,,Charging (grid),8.0,33.95280380430034,0.0,Charging,Serving CEV,4.886419824711471
114,12:15,0.0,29.066383979588867,0.0,,Charging (grid),8.0,35.95280380430034,0.0,Charging,Serving CEV,6.886419824711471
115,12:30,0.0,29.066383979588867,0.0,,Charging (grid),0.0,35.95280380430034,0.0,,Traveling,6.886419824711471
116,12:45,0.0,29.066383979588867,0.0,,Charging (grid),0.0,35.95280380430034,0.0,,Charging (grid),6.886419824711471
117,13:00,0.0,29.066383979588867,0.0,,Charging (grid),0.0,35.95280380430034,0.0,,Charging (grid),6.886419824711471
118,13:15,0.0,29.066383979588867,0.0,,Traveling,0.0,35.95280380430034,0.0,,Charging (grid),6.886419824711471
119,13:30,6.954585970954114,30.805030472327395,0.0,Charging,Serving CEV,0.0,35.95280380430034,0.0,,Charging (grid),5.147773331972942
120,13:45,8.000000000000002,32.805030472327395,0.0,Charging,Serving CEV,0.0,35.95280380430034,0.0,,Charging (grid),3.1477733319729424
121,14:00,0.0,32.805030472327395,4.897538584681407,Traveling,Idle,0.0,35.95280380430034,4.897538584681407,Traveling,Charging (grid),3.1477733319729424
