day,step,clock,cev,p_dig_kW,p_load_kW,p_trav_kW,p_idle_kW,activity_executed,soe_cev_kWh,soe_mcs_kWh,infeasible_flag
1,1,08:00,1,4.415027202490963,0.0,0.0,0.0,Digging,13.69624319937726,250.0,false
1,2,08:15,1,4.620747400505706,0.0,0.0,0.0,Digging,12.541056349250834,250.0,false
1,3,08:30,1,5.296171160992352,0.0,0.0,0.0,Digging,11.217013558997524,250.00000000000549,false
1,4,08:45,1,0.0,0.0,0.0,0.0,Charging,13.217013558997524,247.89473684211075,false
1,5,09:00,1,4.712058820360794,0.0,0.0,0.0,Digging,12.038998853907325,247.89473684211075,false
1,6,09:15,1,0.0,0.0,0.0,0.0,Charging,14.038998853907867,245.78947368421544,false
1,7,09:30,1,0.0,0.0,4.549521347476088,0.0,Traveling,12.901618517038845,245.78947368421544,false
1,8,09:45,1,0.0,0.0,0.0,0.0,Charging,14.8,243.68600389700086,false
1,9,10:00,1,4.7683564537307275,0.0,0.0,0.0,Digging,13.60791088656732,243.68600389700086,false
1,10,10:15,1,4.523637009098747,0.0,0.0,0.0,Digging,12.477001634292632,244.1122130794171,false
1,11,10:30,1,4.800334899740681,0.0,0.0,0.0,Digging,11.276917909357461,244.54254248792347,false
1,12,10:45,1,4.89426933187888,0.0,0.0,0.0,Digging,10.053350576387741,244.9758162709328,false
1,13,11:00,1,0.0,0.0,0.0,0.0,Idle,10.053350576387741,245.41027308497445,false
1,14,11:15,1,0.0,0.0,4.52224310329452,0.0,Traveling,8.92278980056411,245.84793127972623,false
1,15,11:30,1,4.91853596878638,0.0,0.0,0.0,Digging,7.693155808367516,246.2866939459176,false
1,16,11:45,1,4.6916898563202825,0.0,0.0,0.0,Digging,6.520233344287446,246.72748836995055,false
1,17,12:00,1,0.0,0.0,0.0,0.0,,6.520233344287446,247.1682827939835,false
1,18,12:15,1,0.0,0.0,0.0,0.0,,6.520233344287446,247.62017971366973,false
1,19,12:30,1,0.0,0.0,0.0,0.0,,6.520233344287446,248.07207663335595,false
1,20,12:45,1,0.0,0.0,0.0,0.0,,6.520233344287446,248.52397355304217,false
1,21,13:00,1,0.0,0.0,0.0,0.0,,6.520233344287446,248.9758704727284,false
1,22,13:15,1,0.0,0.0,0.0,0.0,,6.520233344287446,248.9758704727284,false
1,23,13:30,1,0.0,0.0,0.0,0.0,Charging,8.520233344287446,246.87060731483365,false
1,24,13:45,1,0.0,0.0,0.0,0.0,Charging,10.29640425229394,245.00095372745838,false
1,25,14:00,1,4.983770362406921,0.0,0.0,0.0,Digging,9.050461661692209,245.00095372745838,false
1,26,14:15,1,0.0,2.960562098388184,0.0,0.0,Loading/Swinging,8.310321137095162,245.00095372745838,false
1,27,14:30,1,0.0,0.0,5.288492335190083,0.0,Traveling,6.988198053297641,245.00095372745838,false
1,28,14:45,1,0.0,3.203636656812932,0.0,0.0,Loading/Swinging,6.1872888890944076,245.00095372745838,false
1,29,15:00,1,0.0,0.0,0.0,0.0,Charging,8.187288889094408,242.89569056956364,false
1,30,15:15,1,0.0,3.1152021143924147,0.0,0.0,Loading/Swinging,7.408488360496304,242.89569056956364,false
1,31,15:30,1,0.0,3.307183303297509,0.0,0.0,Loading/Swinging,6.581692534671927,242.89569056956364,false
1,32,15:45,1,4.58849985458404,0.0,0.0,0.0,Digging,5.434567571025917,242.89569056956364,false
1,33,16:00,1,0.0,0.0,5.186688632959447,0.0,Traveling,4.1378954127860545,242.89569056956364,false
1,34,16:15,1,0.0,0.0,0.0,0.0,Charging,6.1378954127860545,240.7904274116689,false
1,35,16:30,1,0.0,3.3002653356301668,0.0,0.0,Loading/Swinging,5.312829078878513,240.7904274116689,false
1,36,16:45,1,0.0,3.320774723586088,0.0,0.0,Loading/Swinging,4.4826353979819915,240.7904274116689,false
1,37,17:00,1,0.0,0.0,0.0,0.0,Charging,6.4826353979819915,238.68516425377416,false
1,38,17:15,1,0.0,0.0,0.0,0.0,Charging,8.48263539798199,236.57990109587942,false
1,39,17:30,1,0.0,0.0,0.0,0.0,Charging,10.48263539798199,234.47463793798468,false
1,40,17:45,1,0.0,0.0,0.0,0.0,Charging,12.48263539798199,232.36937478008994,false
1,41,18:00,1,0.0,0.0,0.0,0.0,Charging,14.48263539798199,230.2641116221952,false
1,42,18:15,1,0.0,0.0,0.0,0.0,Charging,14.8,229.9124610936434,false
1,43,18:30,1,0.0,0.0,0.0,0.0,,14.8,229.9124610936434,false
1,44,18:45,1,0.0,0.0,0.0,0.0,,14.8,229.9124610936434,false
1,45,19:00,1,0.0,0.0,0.0,0.0,,14.8,229.9124610936434,false
1,46,19:15,1,0.0,0.0,0.0,0.0,,14.8,229.9124610936434,false
1,47,19:30,1,0.0,0.0,0.0,0.0,,14.8,229.9124610936434,false
1,48,19:45,1,0.0,0.0,0.0,0.0,,14.8,229.9124610936434,false
1,49,20:00,1,0.0,0.0,0.0,0.0,,14.8,229.9124610936434,false
1,50,20:15,1,0.0,0.0,0.0,0.0,,14.8,229.9124610936434,false
1,51,20:30,1,0.0,0.0,0.0,0.0,,14.8,229.9124610936434,false
1,52,20:45,1,0.0,0.0,0.0,0.0,,14.8,229.9124610936434,false
1,53,21:00,1,0.0,0.0,0.0,0.0,,14.8,230.36899606878788,false
1,54,21:15,1,0.0,0.0,0.0,0.0,,14.8,230.82553104393236,false
1,55,21:30,1,0.0,0.0,0.0,0.0,,14.8,231.28206601907684,false
1,56,21:45,1,0.0,0.0,0.0,0.0,,14.8,231.73860099422131,false
