Time_Period,MCS_1_A0_kWh,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0,250.0
2,250.0,250.0,250.0
3,250.0,248.7043490304675,250.0
4,247.89473684210526,248.7043490304675,250.0
5,247.89473684210526,248.7043490304675,250.0
6,247.89473684210526,248.7043490304675,247.89473684210526
7,247.89473684210526,246.87193176847956,247.89473684210526
8,245.78947368421052,244.89967672132656,245.78947368421052
9,243.68421052631578,244.89967672132656,243.6842105263152
10,243.68421052631578,244.89967672132656,243.6842105263152
11,243.68421052631578,244.89967672132656,243.6842105263152
12,243.68421052631578,244.89967672132656,243.6842105263152
13,241.57894736842104,242.79441356343182,241.57894736842047
14,241.57894736842104,242.79441356343182,241.57894736842047
15,241.57894736842104,242.79441356343182,242.00636111839836
16,241.57894736842104,242.79441356343182,242.44465361384022
17,241.57894736842104,242.79441356343182,242.88294610928207
18,239.4736842105263,240.70632492077254,243.32123860472393
19,237.36842105263156,238.71096116512302,243.7595311001658
20,237.36842105263156,238.71096116512302,244.19782359560764
21,237.83840910416308,239.1680322205749,244.63847032488408
22,238.30839715569456,239.62510327602678,245.08516216358507
23,238.77838520722608,240.08217433147865,245.53185400228605
24,239.24837325875757,240.53924538693053,245.53185400228605
25,239.71836131028908,240.9963164423824,243.840073156555
26,240.18834936182057,241.45338749783429,243.840073156555
27,240.6583374133521,241.91045855328616,243.840073156555
28,241.12832546488357,242.36752960873804,243.840073156555
29,241.59831351641506,242.82460066418992,243.840073156555
30,242.06830156794658,243.28518516639244,241.73480999866027
31,242.53828961947806,243.74576966859496,241.73480999866027
32,243.00827767100958,244.20838371835058,241.73480999866027
33,243.47826572254107,244.20838371835058,239.62954684076553
34,243.47826572254107,242.10312056045584,239.62954684076553
35,241.37300256464633,242.10312056045584,239.62954684076553
36,241.37300256464633,242.10312056045584,239.62954684076553
37,241.37300256464633,242.10312056045584,239.62954684076553
38,239.84684152208777,240.53354136753987,237.5242836828708
39,239.84684152208777,238.51088764085122,235.41902052497605
40,239.84684152208777,236.5120799422559,233.3137573670813
41,237.74157836419303,234.5120171895504,231.20849420918657
42,235.6363152062983,232.40675403165565,229.10323105129183
43,233.53105204840355,230.51756065852936,228.12050728779604
44,231.4257888905088,230.51756065852936,228.12050728779604
45,229.32052573261407,230.51756065852936,228.12050728779604
46,229.32052573261407,230.51756065852936,228.12050728779604
47,229.32052573261407,230.51756065852936,228.12050728779604
48,229.32052573261407,230.51756065852936,228.12050728779604
49,229.32052573261407,230.51756065852936,228.12050728779604
50,229.32052573261407,230.51756065852936,228.12050728779604
51,229.32052573261407,230.51756065852936,228.12050728779604
52,229.32052573261407,230.51756065852936,228.12050728779604
53,229.32052573261407,230.51756065852936,228.12050728779604
54,229.7905137841456,230.98017470828498,228.61776848580067
55,230.26050183567708,231.4427887580406,229.1150296838053
56,230.73048988720856,231.9054028077962,229.6122908818099
57,231.20047793874008,232.36801685755182,230.10955207981453
58,231.67046599027157,232.83063090730744,230.60681327781916
59,232.14045404180308,233.29324495706305,231.10407447582378
60,232.61044209333457,233.75585900681867,231.6013356738284
61,233.08043014486609,234.21847305657428,232.09859687183302
62,233.55041819639757,234.2711223083093,232.59585806983765
63,234.02040624792906,234.7337363580649,233.09311926784227
64,234.49039429946058,235.1963504078205,233.5903804658469
65,234.96038235099206,235.1963504078205,234.08764166385168
66,235.43037040252358,235.6589644575761,234.58490286185648
67,235.90035845405507,236.12157850733172,235.08216405986127
68,236.37034650558655,236.58419255708733,235.57942525786606
69,236.84033455711807,237.04680660684295,236.07668645587086
70,237.31032260864956,237.50942065659856,236.57394765387565
71,237.78031066018104,237.97203470635418,237.07120885188044
72,238.25029871171256,238.4346487561098,237.56847004988524
73,238.72028676324405,238.8972628058654,238.06573124789003
74,239.19027481477553,239.35987685562102,238.56299244589482
75,239.66026286630705,239.82249090537664,239.0602536438996
76,240.13025091783854,240.28510495513225,239.5575148419044
77,240.60023896937005,240.74771900488787,240.0547760399092
78,241.07022702090154,241.21033305464348,240.552037237914
79,241.54021507243303,241.6729471043991,241.0492984359188
80,242.01020312396454,242.13556115415471,241.54655963392358
81,242.48019117549603,242.59817520391033,242.04382083192837
82,242.95017922702752,243.06078925366594,242.54108202993316
83,243.42016727855903,243.52340330342156,243.03834322793796
84,243.89015533009052,243.98601735317717,243.53560442594275
85,244.360143381622,244.4486314029328,244.03286562394754
86,244.83013143315353,244.9112454526884,244.53012682195234
87,245.300119484685,245.37385950244402,245.02738801995713
88,245.77010753621653,245.83647355219964,245.52464921796192
89,246.24009558774802,246.29908760195525,246.02191041596672
90,246.7100836392795,246.76170165171072,246.51917161396648
91,247.18007169081102,247.22431570146634,247.01643281197127
92,247.6500597423425,247.6869297512219,247.51369400997606
93,248.120047793874,248.1495438009775,248.01095520798086
94,248.5900358454055,248.61215785073313,248.50821640598562
95,249.060023896937,249.07477190048874,249.0054776039904
96,249.53001194846848,249.53738595024438,249.5027388019952
97,250.0,250.0,250.0
