Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,250.0
4,247.89473684210532,250.0
5,247.89473684210532,247.89473684210526
6,247.89473684210532,247.89473684210526
7,245.7894736842106,245.78947368421052
8,245.7894736842106,244.05318559556787
9,244.56204986149595,244.05318559556787
10,244.56204986149595,244.49848450718264
11,244.56204986149595,244.94841192280884
12,244.56204986149595,245.39833933843505
13,244.56204986149595,245.84826675406126
14,242.4567867036012,246.29819416968746
15,242.4567867036012,246.74812158531367
16,242.4567867036012,247.19843603334888
17,242.4567867036012,247.6487678020864
18,240.35152354570647,248.09909957082394
19,238.24626038781173,248.54943133956147
20,238.24626038781173,248.999763108299
21,238.71205710003258,249.45009487703652
22,239.17785381225343,249.90042664577405
23,239.64365052447428,249.90042664577405
24,240.10944723669513,247.7951634878793
25,240.57524394891598,245.68990032998457
26,241.04104066113683,245.68990032998457
27,241.50683737335768,245.68990032998457
28,241.97263408557853,245.68990032998457
29,242.43843079779938,245.68990032998457
30,242.90765136887046,243.58463717208983
31,243.37687193994154,243.58463717208983
32,243.85019838974452,243.58463717208983
33,243.85019838974452,243.58463717208983
34,241.81862235825292,242.20325188833093
35,241.81862235825292,242.20325188833093
36,241.81862235825292,242.20325188833093
37,241.81862235825292,240.09798873043619
38,241.42136458705718,237.99272557254145
39,239.31610142916244,235.8874624146467
40,237.2108382712677,233.78219925675197
41,235.34809006531955,231.67693609885723
42,233.2428269074248,230.09036105129042
43,231.13756374953007,230.09036105129042
44,229.3519466190952,230.09036105129042
45,229.3519466190952,230.09036105129042
46,229.3519466190952,230.09036105129042
47,229.3519466190952,230.09036105129042
48,229.3519466190952,230.09036105129042
49,229.3519466190952,230.09036105129042
50,229.3519466190952,230.09036105129042
51,229.3519466190952,230.09036105129042
52,229.3519466190952,230.09036105129042
53,229.3519466190952,230.09036105129042
54,229.82527306889818,230.54285284557926
55,230.29859951870117,230.9953446398681
56,230.77192596850415,231.44783643415695
57,231.24525241830713,231.9003282284458
58,231.71857886811011,232.35282002273465
59,232.1919053179131,232.8053118170235
60,232.66523176771608,233.25780361131234
61,233.13855821751906,233.7102954056012
62,233.61188466732204,234.16278719989003
63,234.08521111712503,234.61527899417888
64,234.558537566928,235.06777078846773
65,234.85355360630433,235.5202625827567
66,235.3268800561073,235.97275437704565
67,235.8002065059103,236.4252461713346
68,236.27353295571328,236.87773796562357
69,236.74685940551626,237.33022975991253
70,237.22018585531924,237.7827215542015
71,237.69351230512223,238.23521334849045
72,238.1668387549252,238.6877051427794
73,238.6401652047282,239.14019693706837
74,239.11349165453117,239.59268873135733
75,239.58681810433416,240.0451805256463
76,240.06014455413714,240.49767231993525
77,240.53347100394012,240.9501641142242
78,241.0067974537431,241.40265590851317
79,241.4801239035461,241.85514770280213
80,241.95345035334907,242.3076394970911
81,242.42677680315205,242.76013129138005
82,242.90010325295503,243.212623085669
83,243.37342970275802,243.66511487995797
84,243.846756152561,244.11760667424693
85,244.32008260236398,244.5700984685359
86,244.79340905216696,245.02259026282485
87,245.26673550196995,245.4750820571138
88,245.74006195177293,245.92757385140277
89,246.2133884015759,246.38006564569173
90,246.68671485137907,246.83255743997736
91,247.16004130118105,247.2850492342663
92,247.6333677509842,247.73754102855526
93,248.10669420078736,248.19003282284416
94,248.5800206505905,248.64252461713312
95,249.05334710039367,249.09501641142208
96,249.52667355019685,249.54750820571104
97,250.0,250.0
