Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.367018249215561,Digging,Traveling,0.0,0.0,4.367018249215561,Digging,Idle,0.0
2,08:15,0.0,0.0,4.282357668408671,Digging,Idle,0.0,0.0,4.282357668408671,Digging,Traveling,0.0
3,08:30,0.0,0.0,4.303029593425177,Digging,Idle,0.0,0.0,4.303029593425177,Digging,Idle,0.0
4,08:45,8.000000000000135,2.0000000000000338,0.0,Charging,Serving CEV,0.0,0.0,4.243406209328333,Digging,Idle,-2.0000000000000338
5,09:00,5.213058432683464,3.3032646081709,0.0,Charging,Serving CEV,8.0,2.0,0.0,Charging,Serving CEV,-1.3032646081708998
6,09:15,0.0,3.3032646081709,4.243406209328333,Digging,Idle,7.999999999999148,3.999999999999787,0.0,Charging,Serving CEV,0.696735391828887
7,09:30,0.0,3.3032646081709,3.793958284150275,Traveling,Idle,0.0,3.999999999999787,3.793958284150275,Traveling,Idle,0.696735391828887
8,09:45,7.999999999999985,5.303264608170896,0.0,Charging,Serving CEV,0.0,3.999999999999787,4.153169249934159,Digging,Idle,-1.3032646081711095
9,10:00,0.0,5.303264608170896,4.153169249934159,Digging,Traveling,8.0,5.999999999999787,0.0,Charging,Serving CEV,0.6967353918288905
10,10:15,0.0,5.303264608170896,4.273312893817478,Digging,Charging (grid),0.0,5.999999999999787,4.273312893817478,Digging,Idle,0.6967353918288905
11,10:30,0.0,5.303264608170896,4.295138908084109,Digging,Charging (grid),0.0,5.999999999999787,4.295138908084109,Digging,Idle,0.6967353918288905
12,10:45,0.0,5.303264608170896,0.0,Idle,Charging (grid),7.851769414960739,7.9629423537399715,0.0,Charging,Serving CEV,2.659677745569075
13,11:00,0.0,5.303264608170896,4.374301284916125,Digging,Charging (grid),0.0,7.9629423537399715,4.374301284916125,Digging,Traveling,2.659677745569075
14,11:15,0.0,5.303264608170896,3.744842494522781,Traveling,Charging (grid),0.0,7.9629423537399715,3.744842494522781,Traveling,Charging (grid),2.659677745569075
15,11:30,0.0,5.303264608170896,2.6727839265230844,Loading/Swinging,Charging (grid),0.0,7.9629423537399715,4.35471334235815,Digging,Charging (grid),2.659677745569075
16,11:45,0.0,5.303264608170896,4.35471334235815,Digging,Charging (grid),0.0,7.9629423537399715,4.315963615822609,Digging,Charging (grid),2.659677745569075
17,12:00,0.0,5.303264608170896,0.0,Idle,Charging (grid),0.0,7.9629423537399715,0.0,Idle,Charging (grid),2.659677745569075
18,12:15,0.0,5.303264608170896,0.0,Idle,Charging (grid),0.0,7.9629423537399715,0.0,Idle,Charging (grid),2.659677745569075
19,12:30,0.0,5.303264608170896,0.0,Idle,Charging (grid),0.0,7.9629423537399715,0.0,Idle,Charging (grid),2.659677745569075
20,12:45,0.0,5.303264608170896,0.0,Idle,Charging (grid),0.0,7.9629423537399715,0.0,Idle,Charging (grid),2.659677745569075
21,13:00,0.0,5.303264608170896,0.0,Idle,Charging (grid),0.0,7.9629423537399715,0.0,Idle,Charging (grid),2.659677745569075
22,13:15,0.0,5.303264608170896,0.0,Idle,Charging (grid),0.0,7.9629423537399715,0.0,Idle,Charging (grid),2.659677745569075
23,13:30,0.0,5.303264608170896,0.0,Idle,Traveling,0.0,7.9629423537399715,0.0,Idle,Charging (grid),2.659677745569075
24,13:45,7.048764835404739,7.065455817022081,0.0,Charging,Serving CEV,0.0,7.9629423537399715,0.0,Idle,Charging (grid),0.8974865367178904
25,14:00,0.0,7.065455817022081,4.315963615822609,Digging,Idle,0.0,7.9629423537399715,2.6727839265230844,Loading/Swinging,Charging (grid),0.8974865367178904
26,14:15,0.0,7.065455817022081,4.34108729357784,Digging,Idle,0.0,7.9629423537399715,2.74881631185455,Loading/Swinging,Charging (grid),0.8974865367178904
27,14:30,6.6522238606633755,8.728511782187924,0.0,Charging,Serving CEV,0.0,7.9629423537399715,3.797259230336112,Traveling,Charging (grid),-0.7655694284479528
28,14:45,0.0,8.728511782187924,3.797259230336112,Traveling,Idle,0.0,7.9629423537399715,2.776728312221735,Loading/Swinging,Traveling,-0.7655694284479528
29,15:00,0.0,8.728511782187924,2.74881631185455,Loading/Swinging,Idle,8.0,9.962942353739972,0.0,Charging,Serving CEV,1.234430571552048
30,15:15,0.0,8.728511782187924,2.776728312221735,Loading/Swinging,Idle,0.0,9.962942353739972,4.34108729357784,Digging,Idle,1.234430571552048
31,15:30,0.0,8.728511782187924,4.164603327846952,Digging,Idle,0.0,9.962942353739972,2.6293312982721675,Loading/Swinging,Idle,1.234430571552048
32,15:45,5.194732620238078,10.027194937247444,0.0,Charging,Serving CEV,0.0,9.962942353739972,4.164603327846952,Digging,Idle,-0.06425258350747143
33,16:00,0.0,10.027194937247444,2.6293312982721675,Loading/Swinging,Idle,8.0,11.962942353739972,0.0,Charging,Serving CEV,1.9357474164925286
34,16:15,0.0,10.027194937247444,3.8756632250343857,Traveling,Idle,0.0,11.962942353739972,3.8756632250343857,Traveling,Idle,1.9357474164925286
35,16:30,0.0,10.027194937247444,2.7494849847154335,Loading/Swinging,Idle,0.0,11.962942353739972,2.7494849847154335,Loading/Swinging,Idle,1.9357474164925286
36,16:45,0.0,10.027194937247444,2.687791207199425,Loading/Swinging,Idle,0.0,11.962942353739972,2.687791207199425,Loading/Swinging,Idle,1.9357474164925286
37,17:00,8.0,12.027194937247444,0.0,Charging,Serving CEV,8.0,13.962942353739972,0.0,Charging,Serving CEV,1.9357474164925286
