mode,approach,total_energy_kWh,total_cost_USD,total_co2_kg,nc_peak_kW,op_peak_kW,missed_h,shortfall_kWh
low,A0,27.788890508820597,8.972886487979695,6.639648274932646,1.950097579566366,-0.0,0.0,0.0
low,A1S,23.13092677443746,7.361943148845796,6.284873118440511,2.1028115249491393,0.0,0.0,0.0
low,A2S,23.06435038012675,7.155806740831649,5.505554302625564,1.607778392999732,0.0,0.0,0.0
